;mean;std
11;0.15438109707327985;0.18715489885806966
10;0.19774491683994694;0.17567929339094596
9;0.2307466830639677;0.1741990831118582
8;0.14474569903984078;0.18158989764409608
7;0.11830562022547518;0.17983059271192378
6;0.163259705684057;0.1822398047912311
5;0.17062773967420664;0.18176372810381797
4;0.2102988300562523;0.17470632869461875
3;0.15739988360602575;0.1771857386479636
2;0.13835565681382786;0.18428406458691055
1;0.0652539039716238;0.2009049970580791
0;0.3211208375532335;0.1787936707519514
