;mean;std
23;0.09931936731284247;0.15389948983946372
22;0.15760779956856616;0.1475450979626779
21;0.15596323811551724;0.14342169336075716
20;0.1710221966765838;0.13241614349239797
19;0.2097451955819175;0.12917421383386954
18;0.17952655320091074;0.13429036538846137
17;0.19505871711519923;0.145668658989327
16;0.19149543198746563;0.1438521671032224
15;0.20995903752209555;0.14364194533869837
14;0.198551379127973;0.14851887021354251
13;0.19955621450944666;0.13924462963186487
12;0.18454486598624434;0.13944564852225969
11;0.1992402582177704;0.14548705776717288
10;0.2104457428145686;0.1460259826703332
9;0.20641044915879156;0.1396299155743077
8;0.20603738323304557;0.15004578686185813
7;0.17396524186014162;0.14652229318826318
6;0.21508577783694482;0.1462660329597828
5;0.15694966737839453;0.15026464463333497
4;0.20170227678157843;0.14784392130642798
3;0.14427798857071172;0.15876682524488198
2;0.1871449693521462;0.1543902117525999
1;0.061684715404543955;0.19256635512034886
0;0.16096615059275363;0.18302365667854734
