;mean;std
31;0.18613877392889314;0.18775104645419116
30;0.22674324290767142;0.17041681773962375
29;0.18994604449628438;0.1671812561602256
28;0.1747147523483017;0.17656282109745527
27;0.21979399822488938;0.17347903778811463
26;0.2259950800213453;0.17014230876881897
25;0.21132837356270961;0.16310682459276676
24;0.24222687262753426;0.16409711898761845
23;0.2930821320799;0.16333979135577606
22;0.2435195010585166;0.16610214949315588
21;0.2526795040654445;0.15937501474501972
20;0.24857384662708124;0.16174431906806586
19;0.2726507055435438;0.165899306677104
18;0.2700637517587983;0.15884082676994055
17;0.24821497060278105;0.1650315305942735
16;0.2554134948388355;0.15908708195396307
15;0.2406315752082744;0.15829078719817205
14;0.23039319829359778;0.1583032622986416
13;0.21237337173123924;0.15512281498087951
12;0.22246843754325388;0.17068473139147713
11;0.2043993016139854;0.17250083206705324
10;0.20396962129514054;0.1544805625813362
9;0.23904148902479366;0.1703730299601851
8;0.206046891285503;0.1570180140131971
7;0.200416210103683;0.1536148387853078
6;0.18868347109021305;0.15860584231017197
5;0.2091956849340264;0.1515835201095085
4;0.2436230427307278;0.15931917186184355
3;0.16700227543112203;0.16810975967706338
2;0.22438636950064075;0.1584837417740352
1;0.05307592493072626;0.17568650919667098
0;0.07314230897003816;0.1753211328539161
