;1;2;3;4;5;6;7;8
31;0.1260825720530261;0.14036883355358973;0.13153541525915566;0.14198396956333126;0.15195924020499968;0.1540166269054249;0.1377693927506431;0.1842823733764383
30;0.17159163753013074;0.1722073048847344;0.17493671140036246;0.16604143991411166;0.19364728210249182;0.22246395127079024;0.1898837932660271;0.2061778863851015
29;0.13549919825525492;0.12693760574766552;0.12964736464636942;0.13742616454298018;0.15644607704628025;0.17166110506725432;0.16518371441316707;0.19347925310007114
28;0.1451487642230169;0.1515113810425775;0.13657300440499745;0.12123586857914503;0.13061809003669683;0.17566822025683698;0.13133769079410204;0.17180135089047302
27;0.18920036584322494;0.16659617375253588;0.17212780693343657;0.12553771674724162;0.19074596731939403;0.21979130514463924;0.18151256106933553;0.1914488350535638
26;0.1819002201346391;0.16858939664319467;0.1944031005128082;0.17104249262007676;0.19204239136719864;0.2226908646673957;0.18796814748520682;0.21434539002137873
25;0.16087406914545826;0.16422574389726696;0.17902444177482332;0.13248540204542492;0.17416577095984756;0.19691046247528732;0.16367696294008433;0.1836377145386464
24;0.1904499999316705;0.1749966128585329;0.19659477229730443;0.1541376923560061;0.21170623163379612;0.21114062733465983;0.20007849716417803;0.22997982641989792
23;0.27121118193114685;0.20307530413844327;0.23866758791254383;0.21726165659713112;0.25012350010486534;0.26509393156424754;0.2323629062888294;0.25786858209307645
22;0.20896153885552357;0.1671012031650652;0.2009650023740319;0.19458751183144632;0.21206548809695647;0.23458831407328645;0.1944020578380973;0.24729187216342582
21;0.21228099022095384;0.20630848054789985;0.22018905700415767;0.17225019821294207;0.22033449552584575;0.26595679482253803;0.20698529470557311;0.2467644627791712
20;0.2154019076168007;0.18150016381987877;0.1876698734552536;0.20086333596302053;0.22214859038153667;0.2280522711311308;0.2165844288085803;0.2407577062327248
19;0.23446410865973777;0.21141999142952336;0.22958086757029847;0.1965850439410965;0.2365612072936427;0.2624465416582437;0.23759910841804563;0.2535005257996219
18;0.23517575848051142;0.18955925180492475;0.2202840687157257;0.19332606345056064;0.23547078488678996;0.25967355867669617;0.22336222494528468;0.24843968237618014
17;0.19734974982984954;0.17961259985995673;0.2020939557095643;0.17431810616324933;0.20218651353473946;0.24232695453014458;0.21121368975702093;0.2196296016583001
16;0.19955245487547027;0.17133412244661886;0.1854867030546418;0.17560345745662817;0.2124103286416724;0.23687944022257978;0.2181850630992474;0.22992825784645965
15;0.19270823305794424;0.15725741144917427;0.17644918262485343;0.16414526208476024;0.1980756686920482;0.2241508704022593;0.20272785513792937;0.2235202440487839
14;0.17693943735811948;0.16239416303914414;0.19241497022630222;0.15943121895951712;0.1916547433927849;0.21908239884510086;0.19651134077576576;0.2119548679907985
13;0.15071988758354826;0.1504659277066141;0.16721009923012412;0.13644246661418394;0.1741574523292307;0.1927350209124186;0.18220614514668929;0.1955325656680309
12;0.1608254867808129;0.1475346729542991;0.1800757567760402;0.1419950277096668;0.18904109743401287;0.19292048621459834;0.1976359495582823;0.21985595187771204
11;0.15049075461084943;0.1420582445150476;0.1610420395876604;0.12502132183602313;0.1788063385887667;0.16720120324377918;0.17886764689086682;0.2031099489774271
10;0.15079511295401837;0.13799021906893405;0.15358273470638606;0.1299109223208881;0.16784816467305266;0.1904116701086932;0.17081554917383351;0.20470963353461902
9;0.19579160460231407;0.1731112205289783;0.1878631928796169;0.16383355007617045;0.20817247749170775;0.22858775231660922;0.20542745858865583;0.23560652196315415
8;0.14461940048606603;0.14152907388759198;0.13723258650175701;0.13516437168571002;0.16989926045115072;0.19234249581335824;0.16750428493901182;0.20373814879745766
7;0.14739570062022;0.13943456893777628;0.1638701291996788;0.1295482145801402;0.16548077635215408;0.21389265157294476;0.16238877395973975;0.19939137819280947
6;0.1278368148689463;0.13339243873984888;0.1476712896164836;0.12265237439080644;0.1690468907979315;0.1753820757783842;0.15405432262153507;0.19647690472086649
5;0.1599047282055781;0.1475770840490856;0.17213559682634186;0.141190132478398;0.17346994164526144;0.19763190395830152;0.1568399136962614;0.2081237388548214
4;0.20724647487550055;0.18384587136276048;0.20475641245486184;0.20666904110730597;0.2059380067839433;0.2394769573584938;0.17338271992507645;0.24512839232126885
3;0.10909794084422514;0.1454162870100071;0.13671035732396725;0.13040784037766243;0.14953372288217726;0.15368601810222238;0.09599586838059523;0.1853558111454116
2;0.20013981061381805;0.19826406078560163;0.1722346858064731;0.2018148764591941;0.18129002453056312;0.2068836041393329;0.1554569357296678;0.19587817141409616
1;-0.02755240061201256;0.044321074491275536;0.008964203997453133;0.029161398184460535;0.0351987487144463;0.016828679373324853;0.0024073820064537204;0.07840668632349503
0;-0.004253633817908617;0.07048287390429814;0.034663590418396784;0.07249356286217695;0.05911469579656724;0.05484416407053671;0.008900056874421532;0.10168618495427731
