;mean;std
31;0.15307129562057578;0.23985133436765155
30;0.20024938278540572;0.2213835179101671
29;0.15939895008621077;0.22301141641270314
28;0.15515816814350822;0.21816646269929454
27;0.19723286326521272;0.22440883347826834
26;0.21877565441394636;0.19958492736278682
25;0.18514743263902636;0.22780300748834215
24;0.21548258207152005;0.21983610607423915
23;0.2624961856096884;0.22019135121998248
22;0.2239647247371752;0.20982860011718632
21;0.23343489816611243;0.21736909893468034
20;0.22688563947592671;0.21263177444263334
19;0.2539724512160245;0.20283482295635163
18;0.245264997200924;0.2085078243933833
17;0.2157344236113304;0.22540372373296813
16;0.2164383634816338;0.21722028148267492
15;0.19913538121562988;0.22271342454167972
14;0.19811832025817655;0.21078366352203712
13;0.18668353971891924;0.20388147244436625
12;0.1939767603281161;0.21898056778771374
11;0.1765612698794541;0.22365137087193257
10;0.1764086396484423;0.21251344154671092
9;0.21651746472426903;0.2243211340267765
8;0.17930091677918045;0.19399491946023625
7;0.1758958053025081;0.22069465881557976
6;0.16088838664028965;0.2164502621325855
5;0.17300875020298398;0.22383159486369233
4;0.22028990107814858;0.2176435154424146
3;0.14621538360063857;0.22693981589041357
2;0.21020320924194036;0.20083696737330195
1;0.013752208216461018;0.23252017041791018
0;0.04398182175339849;0.22623657072218914
