MEDIA_ID,MEDIA_NAME,CNT,TIME(2023/11/02 11:35:25.046),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,KB,KBS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,IBI,TTL0,TTL1,TTL2,TTL3,TTL4,TTL5,TTL6,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
0,NewMedia0,27,0.43701,23615909148,0.52248,0.00181,0.16162,0.27539,2,1,0.32023,0.04656,1,0.55547,0.10645,0, ,0,NOTRIAL,0.32122,0.67199,11.90931,1.08913,1,0.57025,0.64013,11.14595,1.08913,1,0,0.00000,18,2.63478,1,2.59221,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,NewMedia0,43,0.69556,23618495282,0.43343,0.16161,0.50146,0.19409,3,1,0.47530,0.16910,1,0.55547,0.10645,0, ,0,NOTRIAL,0.32451,0.67336,11.51894,0.99034,1,0.57342,0.64159,11.37735,0.98088,1,0,0.00000,18,2.70416,1,2.50774,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,199.42125,235.13994,0,
0,NewMedia0,52,0.84106,23619951313,0.46646,0.17807,0.71167,0.12939,4,1,0.47322,0.08911,0,0.55547,0.10645,0, ,0,NOTRIAL,0.32400,0.67130,10.93579,0.98088,0,0.31696,0.71533,9.95739,0.98088,0,792,0.00000,18,2.52778,0,3.43054,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,45.51432,338.26443,0,
0,NewMedia0,89,1.43994,23625937846,0.58524,-0.00287,1.29395,0.14600,5,1,0.66477,-0.03386,0,0.55547,0.10645,0, ,0,NOTRIAL,0.32537,0.66732,17.63991,1.01843,0,0.57340,0.63820,13.74562,1.01843,0,0,0.00000,19,3.82781,0,3.11995,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,239.67747,50.62852,0,
0,NewMedia0,113,1.82788,23629818593,0.55654,0.37326,1.64966,0.17822,6,1,0.61969,0.21981,0,0.70312,0.36523,0, ,0,NOTRIAL,0.32535,0.67050,13.04421,0.98088,0,0.57462,0.64180,9.91417,0.98088,0,0,0.00000,19,3.80377,0,2.50676,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,386.90506,264.55167,0,
0,NewMedia0,151,2.44263,23635964944,0.37591,0.15962,2.23218,0.21045,7,1,0.32482,0.18143,1,0.69219,0.51660,0, ,0,NOTRIAL,0.32222,0.66595,13.02046,0.99973,1,0.57099,0.63574,11.98794,0.99973,1,0,0.00000,19,2.86855,1,2.81230,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,318.30103,136.58347,0,
0,NewMedia0,180,2.91162,23640655380,0.09844,0.04107,2.55566,0.35596,8,1,0.08408,0.03194,0,0.81250,0.21680,0, ,0,NOTRIAL,0.31613,0.66343,11.02321,1.10044,0,0.56442,0.63310,11.53569,1.10044,0,793,0.00000,19,2.63439,0,2.60070,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,375.33527,161.12944,0,
0,NewMedia0,261,4.22168,23653755736,0.58087,0.08857,3.99512,0.22656,9,1,0.60283,0.01089,1,0.87813,0.00586,0, ,0,NOTRIAL,0.33405,0.66439,14.02470,1.14424,1,0.58340,0.63581,13.19881,1.14424,1,0,0.00000,20,3.16175,1,2.98531,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,619.42303,355.49622,0,
0,NewMedia0,302,4.88452,23660386067,0.58060,0.03399,4.23755,0.64697,10,1,0.56435,0.04563,1,0.87813,0.00684,0, ,0,NOTRIAL,0.33504,0.66438,11.29746,1.06732,1,0.58424,0.63563,10.42236,1.07836,1,0,0.00000,20,2.53879,1,2.37946,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,55.89099,90.35420,0,
0,NewMedia0,340,5.49951,23666533765,0.57222,0.02528,4.90088,0.59863,11,1,0.58492,0.04857,1,0.92109,0.08887,0, ,0,NOTRIAL,0.33376,0.66422,11.52570,1.04690,1,0.58306,0.63535,10.65061,1.05794,1,0,0.00000,20,2.60749,1,2.37932,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,13.95007,140.25632,0,
