;mean;std
39;0.2583364382565191;0.1560743501363275
38;0.19640754722075487;0.16698027876794058
37;0.18978541557505504;0.16439407393349742
36;0.19358592481523557;0.1608271911660102
35;0.2068925047137287;0.15911643020764754
34;0.19937379146615614;0.1606669468135256
33;0.20714745148060354;0.16004906193046642
32;0.21186551067713974;0.15896152774207004
31;0.21689391174735254;0.15754682727419866
30;0.21451060059996543;0.15839245707085958
29;0.23308333666955885;0.15548810821312237
28;0.23623151407272502;0.1583671713021176
27;0.2301352741164312;0.15720994867167087
26;0.22827853595347572;0.15310424135854656
25;0.2343139422473597;0.14388041326564815
24;0.23093278583020618;0.15014046875563425
23;0.24184108766099183;0.15287274346967555
22;0.22326876722438085;0.15099413840148823
21;0.2580147455857062;0.15176096591159877
20;0.26003256233117716;0.14546792993672628
19;0.2655138507259477;0.14093725884826655
18;0.2661620458239232;0.14761169161266838
17;0.267670586488557;0.1456882320670013
16;0.24568225708064992;0.15268889412426195
15;0.25487016910937316;0.1508180143525028
14;0.26822899063456906;0.15813028454317116
13;0.24977211790385753;0.15110686970183118
12;0.264649003980853;0.14886923456497558
11;0.24912869374061034;0.14503991220786738
10;0.25661258200326487;0.14773084863490613
9;0.246140861021053;0.14854192016431353
8;0.28187360280390833;0.1529720281449052
7;0.26549280254857976;0.14602269067341753
6;0.2628069865497621;0.14550714658997185
5;0.28833018984170694;0.14217261161256778
4;0.25895983480150064;0.14454409829595408
3;0.27341012964993777;0.1471357237498312
2;0.28403734892929783;0.15112076350183662
1;0.2558354408147374;0.15998445049112617
0;0.08143991208544304;0.17801375428059246
