;mean;std
11;0.14215039592692266;0.2024245902646499
10;0.17131682027519546;0.21621710264738797
9;0.1750923304825781;0.20921461903830516
8;0.1480367983404453;0.21161069005024602
7;0.17515589934142686;0.19699215367777898
6;0.16902527975242249;0.21150439490150025
5;0.17507836187014048;0.19815806058002255
4;0.16991104230478604;0.20729061987177372
3;0.15717439499773947;0.22135593119971622
2;0.21117235825880853;0.21333263052742452
1;0.19843321616328422;0.21690770618174707
0;0.26820372768143885;0.2078494938233704
