;mean;std
11;0.15522399697186554;0.20200604316290283
10;0.19351224402455655;0.2185654796746373
9;0.19687196993775674;0.21209001686027143
8;0.1736777672775841;0.212213705367916
7;0.20476487636398535;0.2010633112555759
6;0.19848206273783495;0.21071943945343663
5;0.2083683413907674;0.19766502025376526
4;0.20251000009005776;0.2016294836357211
3;0.18792832075172988;0.21931852850972003
2;0.2409991726697289;0.2129339614767929
1;0.22043716896016535;0.21686922044995458
0;0.30265396152234325;0.21623880790201286
