;mean;std
11;0.28937245598882044;0.17003529514212687
10;0.26099019873700224;0.17866514857421723
9;0.24680923352314219;0.18200514383510055
8;0.2106650425001843;0.18415384441274232
7;0.16532751712908922;0.17894280943068885
6;0.2722953760280143;0.17383911850048625
5;0.2398703721455859;0.17411399536676794
4;0.21277694098547378;0.17223709871310108
3;0.13608832980579239;0.19001441528332383
2;0.14686899275688692;0.1994191416794083
1;0.07310213603084141;0.21868630903414024
0;0.38066695419328156;0.17935352219969272
