;mean;std
23;0.10397349577587586;0.1758268492538277
22;0.11252764563543198;0.17859846848717364
21;0.1549917585303551;0.17747758385448906
20;0.20329242515403873;0.17767309401422565
19;0.18234664431685138;0.1719041904007821
18;0.16130803474939123;0.16369878071061852
17;0.1467531439733586;0.16243783248914365
16;0.08192487836053243;0.159130872592107
15;0.07560063183923249;0.159227151365981
14;0.10341296779048621;0.15197279431940988
13;0.1224728954862854;0.15715832195554258
12;0.17755729903663875;0.1657645425226723
11;0.18355616749160303;0.15650237690802885
10;0.15263663157934912;0.16292453109351424
9;0.18694411593284632;0.16673358027395752
8;0.12470825826652315;0.16843145450925473
7;0.15349120037989142;0.1661654272566504
6;0.12279887352019016;0.1662090270528463
5;0.1384248101147553;0.16278490939938037
4;0.1362406786168627;0.16343803722206315
3;0.19956129264617864;0.16415480157578163
2;0.04214864583932364;0.18650996297874498
1;-0.03073845889599507;0.20083627952414132
0;0.3374783803298938;0.14807015278983365
