;mean;std
23;0.07755332116490589;0.17611487284037955
22;0.1391016476026145;0.1727969065868736
21;0.13945344239467278;0.16008110583637264
20;0.1652503332885394;0.15871361326559902
19;0.1897912426877576;0.1660796806796776
18;0.1684693286130203;0.1704374513026943
17;0.18106304307749999;0.160405848547951
16;0.17179637723924818;0.17177314998397641
15;0.1872154557365312;0.16543119303784926
14;0.17632022243866544;0.16725533474944027
13;0.17849608781508816;0.16104633448113012
12;0.16224428828058426;0.16548423740945076
11;0.17765238319857568;0.16247269671832282
10;0.186568126048433;0.16493884111132798
9;0.18563783080659016;0.16407963691232524
8;0.18513311653308157;0.16662919504791573
7;0.15014354768159863;0.16846925320467102
6;0.18987581750182445;0.17666989188095478
5;0.14335975049744365;0.16733581683748885
4;0.17936421156747653;0.17126720396106235
3;0.12753463022561026;0.17619849904376159
2;0.1643561933097537;0.17197981899888404
1;0.03578782458166097;0.189015817458588
0;0.13992517252017994;0.19023181240858666
