;phi-1_5;roberta-base;bert-large-uncased;Meta-Llama-3-8B-Instruct;roberta-large;Mistral-7B-Instruct-v0.1;bert-base-cased;Eurus-RM-7b;UltraRM-13b;Llama-3.1-8B-Instruct;Llama-2-7b-hf;Mistral-7B-v0.1;Llama-3.1-8B;QRM-Llama3.1-8B;bert-base-uncased;Meta-Llama-3-8B;Llama-2-7b-chat-hf
mean;0.1830131783982008;0.3158486911011118;0.3675356896948684;0.2449303721483377;0.344452309789629;0.2510267676284499;0.3473436126179823;0.2487079834233014;0.2397477641210737;0.2505536559426441;0.2700508889329679;0.2467847216388707;0.2498967773456569;0.2507003659134046;0.3658653290405873;0.2506449914603077;0.2700634726655017
std;0.1673904431289548;0.1824975220682779;0.1702790719383375;0.1768208809636478;0.1773184150033656;0.2103547337939299;0.1815567632198768;0.2153261075990277;0.2122785019851969;0.1766440838126848;0.2232185460517458;0.1985208382849715;0.1766179749846927;0.1766336261857562;0.176787257943202;0.175646524449795;0.1944481757281434
