;mean;std
11;0.17418634562595062;0.1872674237920754
10;0.22379444719587757;0.1613126359995032
9;0.1999973863655373;0.17848226260506134
8;0.19882631954661978;0.1764291298828327
7;0.23054328769986893;0.17413317316217233
6;0.22695868811969377;0.1671348460392711
5;0.24743514749035816;0.1712567878294922
4;0.23157423974637542;0.15885306735276672
3;0.22054134121229899;0.17239710841377995
2;0.26619010350929534;0.16065075570698456
1;0.23063784911969018;0.17941462246527212
0;0.3581195721897925;0.14583205149214604
