;phi-1_5;roberta-base;bert-large-uncased;Meta-Llama-3-8B-Instruct;roberta-large;Mistral-7B-Instruct-v0.1;bert-base-cased;Eurus-RM-7b;UltraRM-13b;Llama-3.1-8B-Instruct;Llama-2-7b-hf;Mistral-7B-v0.1;Llama-3.1-8B;QRM-Llama3.1-8B;bert-base-uncased;Meta-Llama-3-8B;Llama-2-7b-chat-hf
mean;0.1555145368710539;0.2713015030487721;0.3217511072420022;0.2087455765616755;0.3004720153203964;0.2220576498203407;0.3027640781715632;0.2228094868710476;0.2088609026343471;0.2146210004480257;0.2320096490171092;0.2130270942632979;0.2138295304151084;0.2146157404760624;0.3238182953888676;0.2150081392796126;0.2343524624647076
std;0.1663001859965582;0.1811864374141115;0.1751236588439074;0.1776152667087973;0.1802012150270182;0.2024894185871449;0.1858510002297909;0.1989129873616599;0.2043432145090318;0.1749790087773601;0.206559555480161;0.1998597518136176;0.1753457117348075;0.1753123194556684;0.180655067849697;0.175083102127557;0.1883885654159277
