;phi-1_5;roberta-base;bert-large-uncased;Meta-Llama-3-8B-Instruct;roberta-large;Mistral-7B-Instruct-v0.1;bert-base-cased;Eurus-RM-7b;UltraRM-13b;Llama-3.1-8B-Instruct;Llama-2-7b-hf;Mistral-7B-v0.1;Llama-3.1-8B;QRM-Llama3.1-8B;bert-base-uncased;Meta-Llama-3-8B;Llama-2-7b-chat-hf
mean;0.1767199439857266;0.3054016185195107;0.3549614102864122;0.2341892676405493;0.3337397921880013;0.2395899535696834;0.3364918994331726;0.2397690090176985;0.230743366002372;0.239760251036539;0.2624961856096884;0.2317989587904281;0.2389030339817643;0.2398595211720849;0.3538923467476487;0.240000141185625;0.2570153700415743
std;0.1687793791747395;0.1809918766077723;0.1700036853015521;0.1780315514600232;0.1765066963603778;0.2098377902465178;0.1839818473563274;0.2108782475535176;0.2088143104918627;0.1772574529718696;0.2201913512199824;0.2040313057705509;0.1772041177374582;0.1770284178450943;0.1757671430405104;0.1771865195650362;0.2191064024008019
