;mean;std
31;0.21800943013952911;0.16768017125344706
30;0.16315371251666416;0.16993427459306604
29;0.14760452858085693;0.16929487792878595
28;0.18777125439782777;0.16587163482477021
27;0.1769110578274418;0.16777222689809995
26;0.20723682883882846;0.1804103174103482
25;0.19501555418843802;0.17078585031967544
24;0.19783612790933727;0.16100768961026812
23;0.18567776045964512;0.16405744679184436
22;0.18980359137132025;0.16273364666090698
21;0.19250388809535976;0.16983180116884694
20;0.19939680001794105;0.16488981289674406
19;0.21954030159490764;0.16089662315611258
18;0.20626930642382105;0.17337784051073016
17;0.22144181358605752;0.15988770820703577
16;0.2159204422971207;0.1570573046531394
15;0.21475487803778134;0.16376937897106225
14;0.19461041833063927;0.16652215977109702
13;0.18086333225925608;0.1755792466453245
12;0.20458909536998182;0.16509603270604523
11;0.15609451567374136;0.1834795261377264
10;0.1951450234464622;0.1666575585658296
9;0.1881577422404478;0.18159297096632884
8;0.19232951232813056;0.16625140266709876
7;0.21010178582457562;0.17194169750205657
6;0.1848895642261458;0.16455419590086992
5;0.17097524082470994;0.17234786075366001
4;0.21412817086867603;0.16887283193876676
3;0.22645629966804853;0.1774471193174878
2;0.13825345027446573;0.15909682703097225
1;0.18429050739411812;0.17754646457432907
0;-0.06377743971308066;0.1880604705075721
