;mean;std
11;0.25166743852796386;0.1599450495336545
10;0.23207684525060907;0.17510844942189557
9;0.21778453506887352;0.17516720474649014
8;0.17770134360015963;0.1810178646766507
7;0.1330279688747869;0.17443848588487645
6;0.2218280331175348;0.1816187940632869
5;0.21360266209486414;0.16965240127342918
4;0.17861172463828368;0.1705098608042409
3;0.10520380881875875;0.16612584732132102
2;0.11259467822731134;0.1761378708585828
1;0.05985977391073524;0.1784745673682445
0;0.325829284540392;0.1863697842029875
