;mean;std
31;0.2117418263617905;0.1889216726637825
30;0.159258628843777;0.2126719794733727
29;0.14084669946232128;0.21156400674078363
28;0.1800587270672624;0.19123601713567248
27;0.15296591996751235;0.19808558727946923
26;0.20060122913568862;0.20652299619337744
25;0.18751376663334757;0.20551332012067447
24;0.18262614498949498;0.20762761253360207
23;0.18682795014300912;0.20942309115319874
22;0.1730141470878456;0.20328388478273665
21;0.1826229339695193;0.19273214883220088
20;0.1838052708806779;0.19638734433889704
19;0.20075604709427872;0.19411386535043512
18;0.17905390448840622;0.20629905001155519
17;0.20379138055317855;0.19870594476233308
16;0.20164543086794054;0.19262822548421696
15;0.1905596987934135;0.19950713650251012
14;0.17492699625133304;0.20319421340449673
13;0.17170243841696628;0.20804579329200232
12;0.17709745385731734;0.19602959818657
11;0.12724407907351112;0.19975139498725825
10;0.18389308519800832;0.20783775784399539
9;0.16735045427426654;0.20798285798092644
8;0.17314567206811587;0.20213479308486265
7;0.18140266077180137;0.1970616455212502
6;0.16727912975614237;0.1916939998550234
5;0.1464945765034567;0.1925612177365568
4;0.20661492005294307;0.19872665242018214
3;0.22675796768801548;0.20114410706976216
2;0.14681168110082923;0.19174004166182376
1;0.1660427237370539;0.20448258064754565
0;-0.06733933269216921;0.21684384178868935
