;mean;std
31;0.13414821007681166;0.15134019633263213
30;0.09712113843013807;0.14672519956833616
29;0.13801329757884054;0.14532870325732694
28;0.11317223422905047;0.15434844458746935
27;0.13467499894103743;0.15452895311729395
26;0.15753496425374786;0.1582485540637179
25;0.16304530656987018;0.16910834718204557
24;0.16923875014329573;0.15649484789773274
23;0.1924730258102048;0.15728464023975208
22;0.21670693680304334;0.15756134610476588
21;0.20576568466643935;0.1564791755605476
20;0.20257237701536898;0.15430986817432674
19;0.1708530824398187;0.1561592116683496
18;0.18443908192006672;0.156133902316335
17;0.19577586637240113;0.15191422656075113
16;0.1802320201298816;0.17715344990150503
15;0.16021697968879176;0.17527435762986895
14;0.17815445233223204;0.1539504018969889
13;0.1760238280237301;0.15606890439067472
12;0.16022041677341878;0.16606040111254758
11;0.17621144184073412;0.17067698641164636
10;0.15949095370638033;0.15573739091011676
9;0.16547490320382446;0.17040697170178606
8;0.17693240668101637;0.15489128165978278
7;0.18230850117297523;0.15222846863273554
6;0.14406216755582837;0.1535448280411895
5;0.21270387613360872;0.15369348206894443
4;0.15922315005308124;0.16180741694614068
3;0.23679890905274942;0.15893526064425723
2;0.16293387825868189;0.15864398972727878
1;0.22879417301449886;0.1599996146086211
0;0.1321139667886207;0.16803126618673705
