MEDIA_ID,MEDIA_NAME,CNT,TIME(2023/10/31 17:23:08.669),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,KB,KBS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,IBI,TTL0,TTL1,TTL2,TTL3,TTL4,TTL5,TTL6,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
0,NewMedia0,131,2.11841,3757278385515,0.46710,0.46705,0.00000,2.11841,1,1,0.56499,0.48859,1,0.73359,0.17969,0, ,0,NOTRIAL,0.41608,0.52196,15.78763,1.03706,1,0.67038,0.51495,16.94239,1.03706,1,0,0.00000,21,3.14692,1,3.48039,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,NewMedia0,171,2.76562,3757284857812,0.57564,0.47375,2.13464,0.63098,2,1,0.62990,0.45410,1,0.85859,0.01855,0, ,0,NOTRIAL,0.42001,0.51823,9.79517,1.03706,1,0.67389,0.51341,13.39183,1.03706,1,0,0.00000,21,2.89617,1,3.60008,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,139.10051,357.17288,0,
0,NewMedia0,216,3.49353,3757292136949,0.86852,0.08389,3.02441,0.46912,3,1,0.87776,0.03780,1,0.87891,0.00684,0, ,0,NOTRIAL,0.42411,0.51363,13.41357,0.99959,1,0.67853,0.50573,14.26700,1.00799,1,0,0.00000,21,2.85314,1,3.09968,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,547.64374,46.80023,0,
0,NewMedia0,230,3.71991,3757294400485,0.90758,0.04955,3.50964,0.21027,4,1,1.37555,-0.03063,0,0.87891,0.00684,0, ,0,NOTRIAL,0.42165,0.51387,11.12236,0.97439,0,0.42313,0.51148,9.25235,0.97439,0,505,0.00000,21,2.48427,0,2.43915,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,61.12447,35.11979,0,
0,NewMedia0,373,6.03296,3757317531852,0.42002,0.43298,3.97858,2.05438,5,1,0.37284,0.21084,1,0.38516,0.09375,0, ,0,NOTRIAL,0.41029,0.51782,15.75951,1.02737,1,0.66442,0.51073,18.12646,1.02737,1,0,0.00000,21,3.50731,1,3.82209,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,737.31403,212.17567,0,
0,NewMedia0,456,7.37537,3757330955020,0.39105,0.09105,6.09741,1.27795,6,1,0.49905,0.08269,1,0.93437,0.00586,0, ,0,NOTRIAL,0.40971,0.51889,15.78988,1.07583,1,0.66375,0.50968,16.60020,1.07583,1,0,0.00000,20,3.50009,1,3.62244,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,352.09442,96.04544,0,
0,NewMedia0,476,7.69885,3757334190691,0.58418,0.14534,7.44006,0.25879,7,1,0.91507,0.05523,1,0.90078,0.01172,0, ,0,NOTRIAL,0.42047,0.51746,15.61388,1.04675,1,0.67422,0.50876,17.13638,1.04675,1,0,0.00000,20,3.77217,1,3.86573,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,253.38028,347.32590,0,
0,NewMedia0,505,8.16785,3757338879732,0.89482,0.06991,7.76367,0.40417,8,1,0.75785,0.10924,1,0.81406,0.06445,0, ,0,NOTRIAL,0.41995,0.51514,13.42463,1.00799,1,0.67405,0.50662,15.14909,1.00799,1,0,0.00000,20,3.30054,1,3.44373,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,405.05203,10.99319,0,
0,NewMedia0,528,8.54016,3757342603006,0.53749,0.23259,8.23267,0.30750,9,1,0.53285,0.23397,0,-0.60547,0.70898,0, ,0,NOTRIAL,0.41242,0.52133,11.36852,1.00799,0,0.66572,0.51221,14.78407,1.00799,0,506,0.00000,20,2.84747,0,3.09120,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,486.77411,200.01224,0,
0,NewMedia0,579,9.36475,3757350848887,0.32576,0.46080,8.79871,0.56604,10,1,0.33965,0.46634,0,-0.87422,0.64160,0, ,0,NOTRIAL,0.40868,0.52634,9.17065,1.03706,0,0.66221,0.51777,9.32390,1.04675,0,507,0.00000,21,2.69178,0,3.19463,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,357.85251,220.77014,0,
