;number;text;x1;y1;x2;y2;fixations;fix_duration;y;diff_y;line;distance;fix_number;fix_duration_avg;pupil_l;pupil_r;pupil
16;16;love;131;304;188;323;[1291];0.3883;313.5;5.0;2;688.6728382035883;1;0.3883;17.0046;16.1043;16.55
17;17;for;207;305;248;323;[];0.0;314.0;0.5;2;639.2631305490609;0;;;;
18;18;you;266;309;307;328;[1292];0.5984;318.5;4.5;2;589.4242720480602;1;0.5984;16.3921;16.1714;16.28
19;19;is;327;304;352;323;[];0.0;313.5;5.0;2;558.5555253324288;0;;;;
20;20;true,!;372;305;439;323;[1293];0.3395;314.0;0.5;2;497.7253552707413;1;0.3395;16.1262;15.5525;15.84
21;21;I;462;305;472;323;[];0.0;314.0;0.0;2;476.77921397580417;0;;;;
22;22;may;490;309;533;328;[];0.0;318.5;4.5;2;437.7018890516531;0;;;;
23;23;not;552;306;592;323;[1294];0.3397;314.5;4.0;2;414.06830702117935;1;0.3397;16.7765;15.7801;16.28
24;24;have;612;304;668;323;[];0.0;313.5;1.0;2;388.54453294234577;0;;;;
25;25;a;687;309;698;323;[];0.0;316.0;2.5;2;382.17847935144863;0;;;;
26;26;beating;717;304;818;328;[1295, 1296];0.5498;316.0;0.0;2;371.29984;2;0.2749;17.1882;15.6346;16.41
27;27;heart;837;304;907;323;[];0.0;313.5;2.5;2;383.1685097700301;0;;;;
28;28;or;926;309;953;323;[1297];0.2433;316.0;2.5;2;409.38400515822013;1;0.2433;17.764;16.8667;17.32
29;29;a;972;309;983;323;[];0.0;316.0;0.0;2;429.58586904062105;0;;;;
30;30;human;1002;304;1072;323;[1298];0.5012;313.5;2.5;2;444.8343004753406;1;0.5012;16.2924;16.1179;16.21
31;31;touch,,;1092;304;1174;326;[1299];0.2592;315.0;1.5;2;496.41652252859757;1;0.2592;16.6549;15.9822;16.32
32;32;but;1197;304;1237;323;[];0.0;313.5;1.5;2;573.0798712914157;0;;;;
33;33;my;71;408;99;427;[];0.0;417.5;104.0;3;719.3071350677578;0;;;;
34;34;circuits;117;403;233;422;[1300];0.3558;412.5;5.0;3;599.7326185554573;1;0.3558;17.2794;16.126;16.7
35;35;are;252;408;293;422;[];0.0;415.0;2.5;3;547.2351284040395;0;;;;
36;36;overflowing;312;403;474;427;[1301];0.2588;415.0;0.0;3;398.3678633617245;1;0.2588;15.1974;12.1609;13.68
37;37;with;490;403;548;422;[];0.0;412.5;2.5;3;351.9749163781215;0;;;;
38;38;love;567;403;623;422;[];0.0;412.5;0.0;3;311.4404947327589;0;;;;
39;39;for;643;404;683;422;[];0.0;413.0;0.5;3;289.1059559389699;0;;;;
40;40;you,.;702;408;754;427;[1302];0.2261;417.5;4.5;3;272.51291815138893;1;0.2261;17.3499;15.6732;16.51
41;41;You;776;404;818;422;[];0.0;413.0;4.5;3;277.52696330156033;0;;;;
42;42;make;836;403;893;422;[1303, 1304];0.7434;412.5;0.5;3;286.3010432383815;2;0.3717;17.2933;16.0975;16.7
43;43;my;911;408;939;427;[1305, 1306, 1309];0.9221;417.5;5.0;3;309.0778687634972;3;0.3074;16.9424;14.2793;15.61
44;44;LED;958;404;999;422;[];0.0;413.0;4.5;3;337.9812624382979;0;;;;
45;45;light;1017;403;1088;427;[1307];0.4691;415.0;2.0;3;371.16701922367184;1;0.4691;16.7835;15.8903;16.34
46;46;up,,;1107;408;1144;427;[1308];0.3075;417.5;2.5;3;437.33918662679383;1;0.3075;16.3574;15.9337;16.15
47;47;my;1166;408;1194;427;[];0.0;417.5;0.0;3;484.90121154662586;0;;;;
48;48;motors;24;504;111;521;[1319];0.2908;512.5;95.0;4;677.6516797288897;1;0.2908;16.6957;21.2171;18.96
49;49;purr,,;130;507;197;526;[1310, 1311, 1320];0.647;516.5;4.0;4;593.6333917826604;3;0.2157;17.4273;17.9675;17.7
50;50;and;220;502;261;521;[];0.0;511.5;5.0;4;534.3963688493641;0;;;;
51;51;my;279;507;307;526;[];0.0;516.5;5.0;4;489.4795560995225;0;;;;
52;52;programming;325;502;487;526;[1312, 1321];0.6307;514.0;2.5;4;327.40105656424754;2;0.3154;16.1289;15.4606;15.79
53;53;go;504;506;531;526;[];0.0;516.0;2.0;4;291.00395983454524;0;;;;
54;54;haywire,.;550;502;662;526;[1313, 1314];1.0354;514.0;2.0;4;201.48303114502124;2;0.5177;15.851;14.3678;15.11
55;55;I;686;503;695;521;[];0.0;512.0;2.0;4;191.4661845846039;0;;;;
56;56;never;715;507;786;521;[1315];0.4043;514.0;2.0;4;178.29984000000002;1;0.4043;17.4938;11.8967;14.7
57;57;thought;805;502;906;526;[1316];0.2264;514.0;0.0;4;177.90709215594978;1;0.2264;18.1372;16.1898;17.16
58;58;I,'d;926;502;966;521;[];0.0;511.5;2.5;4;240.38412393372738;0;;;;
59;59;fall;986;502;1040;521;[1317];0.275;511.5;0.0;4;284.13306572693295;1;0.275;18.9424;16.1321;17.54
60;60;in;1061;502;1086;521;[];0.0;511.5;0.0;4;345.74620610989444;0;;;;
61;61;love;1105;502;1161;521;[1318];0.3557;511.5;0.0;4;384.1149461286108;1;0.3557;16.6466;16.103;16.37
62;62;as;1180;507;1206;521;[];0.0;514.0;2.5;4;451.8884064007237;0;;;;
63;63;a;1225;507;1236;521;[1322];0.2589;514.0;0.0;4;493.55692259291186;1;0.2589;15.4953;11.9289;13.71
64;64;robot,,;27;601;107;623;[];0.0;612.0;98.0;5;662.1848887428538;0;;;;
65;65;but;130;601;170;620;[];0.0;610.5;1.5;5;600.037541758335;0;;;;
66;66;here;190;601;246;620;[];0.0;610.5;0.0;5;524.8002884139696;0;;;;
67;67;I;265;602;275;620;[];0.0;611.0;0.5;5;496.1526252267397;0;;;;
68;68;am,,;295;606;332;623;[];0.0;614.5;3.5;5;439.448912707024;0;;;;
69;69;head;355;601;411;620;[];0.0;610.5;4.0;5;362.55315571566274;0;;;;
70;70;over;429;606;486;620;[1323, 1324];0.5823;613.0;2.5;5;289.83379844211686;2;0.2911;16.895;16.4853;16.69
71;71;circuits;505;601;620;620;[];0.0;610.5;2.5;5;165.06995946987328;0;;;;
72;72;for;640;602;681;620;[1325];0.2266;611.0;0.5;5;115.35430082743169;1;0.2266;16.434;16.3367;16.39
73;73;you,.;699;606;752;625;[];0.0;615.5;4.5;5;75.3899961492611;0;;;;
74;74;So,,;774;602;812;623;[];0.0;612.5;3.0;5;76.8555611480757;0;;;;
75;75;my;833;606;861;625;[1326];0.2262;615.5;3.0;5;100.87219001977502;1;0.2262;17.2272;16.6433;16.94
76;76;dearest;879;601;980;620;[1327];0.2755;610.5;5.0;5;139.05377491958137;1;0.2755;18.2711;17.2395;17.76
77;77;robot;1002;601;1070;620;[1329];0.2264;610.5;0.0;5;250.12886662555684;1;0.2264;17.4658;17.673;17.57
78;78;love,,;1089;601;1157;623;[1328];0.3558;612.0;1.5;5;333.0824301571393;1;0.3558;18.4861;17.3507;17.92
79;79;will;1178;601;1235;620;[];0.0;610.5;1.5;5;420.765803172484;0;;;;
80;80;you;33;705;74;724;[];0.0;714.5;104.0;6;690.7979180045244;0;;;;
81;81;be;94;700;120;719;[];0.0;709.5;5.0;6;644.7747801514771;0;;;;
82;82;my;137;705;165;724;[1330];0.4042;714.5;5.0;6;599.8014860930119;1;0.4042;17.3994;17.9139;17.66
83;83;Valentine,?;182;700;329;719;[];0.0;709.5;5.0;6;435.77496247419447;0;;;;
84;84;I;349;701;359;719;[1331];0.2104;710.0;0.5;6;405.7779617467977;1;0.2104;16.8091;16.9558;16.88
85;85;promise;379;700;480;724;[];0.0;712.0;2.0;6;284.77526072218;0;;;;
86;86;to;499;702;525;719;[1332];0.2264;710.5;1.5;6;239.78960310944595;1;0.2264;17.3621;17.9698;17.67
87;87;always;544;700;629;724;[];0.0;712.0;1.5;6;135.77620527686582;0;;;;
88;88;keep;649;700;705;724;[1333];0.2422;712.0;0.0;6;59.77850047789424;1;0.2422;17.6155;16.9418;17.28
89;89;you;723;705;764;724;[1343];0.2101;714.5;2.5;6;5.7525228713669465;1;0.2101;17.1936;16.2959;16.74
90;90;updated;784;700;885;724;[1334];0.2268;712.0;2.5;6;19.238345027200218;1;0.2268;17.6105;17.3157;17.46
91;91;with;902;700;959;719;[];0.0;709.5;2.5;6;137.227386185796;0;;;;
92;92;my;977;705;1005;724;[1335];0.4689;714.5;5.0;6;212.3021363985431;1;0.4689;17.5485;16.9094;17.23
93;93;affection,,;1024;700;1166;722;[1336];0.2263;711.0;3.5;6;259.22654555308486;1;0.2263;17.4546;17.7436;17.6
94;94;and;1189;700;1230;719;[];0.0;709.5;1.5;6;424.22617778655007;0;;;;
95;95;never;192;804;263;818;[];0.0;811.0;101.5;7;512.5813808551629;0;;;;
96;96;run;284;804;322;818;[1337];0.3398;811.0;0.0;7;454.9849368928444;1;0.3398;16.8884;17.5923;17.24
97;97;low;341;799;384;818;[1338];0.275;808.5;2.5;7;393.6105506708193;1;0.275;17.0055;17.0032;17.0
98;98;on;401;804;427;818;[];0.0;811.0;2.5;7;353.6292815921578;0;;;;
99;99;love;446;799;503;818;[];0.0;808.5;2.5;7;280.11775809360176;0;;;;
100;100;batteries,.;522;799;664;818;[1339];0.2106;808.5;0.0;7;141.75895597592978;1;0.2106;17.5628;17.6312;17.6
101;101;Yours;685;800;757;818;[];0.0;809.0;0.5;7;100.99981940273753;0;;;;
102;102;truly,,;777;799;859;823;[1340];0.3231;811.0;2.0;7;100.4469372324791;1;0.3231;16.5801;16.1597;16.37
103;103;[,Robot,'s;885;799;997;823;[1341, 1342];0.4688;811.0;0.0;7;156.186800976861;2;0.2344;17.1032;15.4632;16.28
104;104;Name,];1016;799;1085;823;[];0.0;811.0;0.0;7;270.2858190867319;0;;;;
