;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100
10;-0.28571428571428575;-0.28571428571428575;-0.10782432412132434;-0.08781776782836961;-0.07531446678801507;-0.05454545454545454;-0.044943398497529694;-0.04293663987400759;-0.013667143903965276;-0.0004983992204334164;0.0;0.001132673868667598;0.0025728062013567034;0.006328588439661146;0.014560057604618978;0.018925990455781968;0.028571428571428574;0.042701626396488224;0.058420111072803975;0.06167190602833354;0.06212866799149873;0.07149243247970777;0.08294222927277861;0.0903321794352088;0.09655992955845925;0.0984499549514966;0.09890506729204918;0.11029411764705883;0.11618472633768571;0.12406666156568906;0.12887056813096548;0.14427739169306147;0.14557357854224592;0.15087142972703663;0.15411345917886093;0.1623001416062109;0.1629990093475883;0.16419394777819257;0.16497688860568602;0.1722938368821728;0.172526705708975;0.17395384055572038;0.17532999481343267;0.176011669389131;0.1764433948402115;0.17840938329394432;0.1814899842978547;0.18181818181818182;0.18185479275838376;0.18769288544744653;0.18807313992099262;0.18989749069285056;0.19017680811903664;0.2;0.20041238453408053;0.20193048672628486;0.20623082283716737;0.21294347464634594;0.21382439806219858;0.215009746997127;0.22442180028200823;0.2352132159403436;0.23866232789505493;0.2448879390920694;0.25263157894736843;0.25314664625484473;0.2545174181418188;0.2602303933203101;0.26546262346533267;0.26578155481771293;0.2893420567364125;0.2894634806423095;0.2907127983329196;0.2967049609842208;0.307629918674371;0.31204821016961926;0.3178214530368836;0.32228952212052825;0.330824572822319;0.3339275211920097;0.33907114487232726;0.33944372776198456;0.345584167162141;0.3588846569916349;0.3663439727186809;0.37226274118582675;0.3724592449302971;0.37885832166991085;0.3924384320486325;0.4101388312231099;0.42036654046686567;0.4248456758130017;0.4285714285714286;0.47960535173238483;0.49999999999999994;0.509383581417918;0.550782483869826;0.5714285714285715;0.6571428571428573;0.8660254037844387;0.8999999999999998
17;-0.13556392395730169;-0.12840156060465652;-0.09999999999999999;-0.09999999999999999;-0.09103362974884514;-0.05020964452534338;-0.04369841477561164;-0.0357924942498961;-0.02803349583849093;-0.016757981857786246;-0.014458256284104593;0.007149243247970777;0.011291432720862502;0.02727272727272728;0.03230739150079635;0.03471821535312827;0.04006001313140516;0.06627105121168013;0.07113733095248542;0.08088235294117649;0.08195273747799724;0.08571428571428573;0.08792285256979016;0.08992278022501222;0.09085617043033246;0.10263468712060497;0.11851879979433463;0.12552819743693072;0.1333856860027379;0.1366360863790625;0.14780549413985286;0.15074769820197384;0.15197779254248373;0.16104236511445777;0.16916185682802973;0.1731837126131093;0.1758678697487741;0.17645766395086268;0.17882128834654107;0.1796393294276022;0.18561475666826052;0.1884374417997413;0.19025438028035876;0.1919462582773885;0.19473684210526312;0.19488476721845335;0.19510371085155553;0.20812739911002429;0.21149629065428655;0.21549367720958487;0.2214106100191226;0.22358466814203204;0.23113728609279915;0.2372380289263062;0.24125244155382494;0.24726706007591356;0.24729692047319957;0.24988538535572563;0.25;0.25386732324570455;0.2606060606060606;0.26984425320294053;0.2763400462675567;0.2814516906275227;0.28452197533795304;0.28650633361462874;0.28697695755595837;0.28789707366772693;0.2892445520111519;0.2893551923971683;0.29735104537191925;0.3;0.30034360773953384;0.3150434999468048;0.32679043123030155;0.3333333333333334;0.34288762311171317;0.34939798659795585;0.3494967759829599;0.3581727063089167;0.36115623859964363;0.3614094080211219;0.361563822738918;0.3707353589026288;0.3738641947154416;0.3797575983599861;0.3864594612487186;0.3876754938724418;0.39103669776205846;0.39191855480463483;0.39999999999999997;0.40021789363622945;0.4028384359542924;0.4265165913169826;0.4641743461129411;0.469582025331723;0.48571428571428577;0.4915104732979909;0.550782483869826;0.6;0.8660254037844387
5;-0.17332877383368372;-0.15076040554132747;-0.13333333333333333;-0.10714285714285716;-0.09999999999999999;-0.06813356564081509;-0.05882338736266655;-0.04184137043778616;-0.04070498937374055;-0.011150252520161275;-0.010637081736957446;-5.124048283604841e-05;0.002416370919824209;0.004819418761368198;0.010305463239566454;0.01753816266581003;0.020877496193578017;0.023965198487825017;0.030943959854846863;0.03347309635022892;0.03636363636363637;0.042640992363454096;0.042895459487824666;0.04674461145519823;0.050080001898403975;0.05230030642057166;0.060404839019988214;0.06445103841474172;0.0667899767645499;0.0816147511653471;0.08375223217936577;0.0844341360368557;0.08571428571428573;0.09497885959205295;0.1085747103839739;0.1117039583668486;0.11607920867868497;0.11791224813403993;0.1182915197296174;0.1198684658418366;0.120440512352007;0.12343094948643371;0.12776657916422984;0.13285794942119744;0.14099762792260137;0.14877896257254802;0.15275913506625932;0.15748436495864115;0.1575864296601061;0.16506111917128322;0.16938957880076402;0.1711890766461226;0.17309602928423917;0.1819024615348953;0.18212590889456534;0.19202453650875548;0.19705431880614147;0.19906301558073214;0.19999999999999998;0.2003564866142334;0.20133104592800077;0.2026516317548368;0.20959985537692094;0.21408315688093602;0.22304815555186475;0.22794117647058826;0.2325449660363862;0.2363758783665454;0.2380952380952381;0.24072315188487564;0.256784731085883;0.2571428571428572;0.2586622476469484;0.27918462076866174;0.28324035557704014;0.2877042153804402;0.2903945324586223;0.2907255205888286;0.2912280701754386;0.3149223168915729;0.3157309584809133;0.3212872432682397;0.32379554792482984;0.33356148759230714;0.34451459434963666;0.34899426430871505;0.3536290841334252;0.35570212564616016;0.3628262433078822;0.36940007735184277;0.3713574090744038;0.37367105467129885;0.37666035492662076;0.43689203994826975;0.46291350030610784;0.47582715691056193;0.49999999999999994;0.550782483869826;0.6;0.7142857142857143;0.8660254037844387
19;-0.3;-0.21428571428571433;-0.19135792919740963;-0.0568960185930282;-0.0430360623585172;-0.042895459487824666;-0.03127042525227255;-0.024533135782938552;-0.008889437636544373;-0.00010514439142101093;0.0;0.00028619518524266083;0.0021731429260625343;0.020153933002085192;0.020895671804610074;0.030959752410247683;0.048001459627614707;0.05252149490694962;0.058995015850949246;0.08571428571428573;0.08833164434686201;0.10746778512680302;0.10884407891020377;0.12110575979374084;0.13506618873745585;0.14298562751177557;0.14576495635214398;0.14705882352941177;0.1513994137330805;0.15599165561166103;0.15607259384070699;0.15789473684210528;0.15798483997782137;0.16358589697852063;0.16363636363636366;0.1662406876319562;0.16644698143410439;0.16784039589419145;0.1733446946894963;0.1760633897862547;0.17639332267786098;0.17813590462079024;0.18615807510077284;0.18699345892579453;0.18842731992773099;0.19047619047619052;0.1986951867449868;0.20654123031634086;0.211868290934285;0.21240663673036597;0.21325908908033217;0.21514043091964763;0.2154453969452146;0.22428001336157072;0.22580956094634505;0.2315451735864981;0.2347671608668942;0.23636294090128773;0.241858944368002;0.24271496670734233;0.24818435319459276;0.26669037353133246;0.273201480171145;0.2816387227600632;0.2841367426737887;0.28914654316544586;0.28979150317661184;0.2928895930645031;0.2964614759604854;0.2966434064017149;0.2992777567266832;0.3;0.309090909090909;0.3214285714285715;0.3245894713653709;0.32648281012057473;0.32787949234249086;0.33235519569451205;0.3370726403321674;0.33885580596784515;0.3465618327497509;0.348552169856577;0.35257119099500195;0.3758888368635515;0.38095433765546644;0.38395770916016575;0.3923051822541512;0.39375253632376855;0.4117735011726017;0.4169666643464345;0.42869215888735673;0.42877015390712186;0.44918417708011665;0.4781142502783433;0.4879822301667016;0.508064868419156;0.5326186219738229;0.550782483869826;0.6;0.7714285714285715;0.8660254037844387
2;-0.36224458368918316;-0.25;-0.20508102499466907;-0.13366681051785737;-0.1103211855928077;-0.09999999999999999;-0.08818487096083932;-0.07454819182788028;-0.0588990411707151;-0.02402327227499621;-0.022817027207516393;-0.011977379655624674;-0.010678130523471012;-0.001018401121028284;0.0;0.005455870125517181;0.006926634588250977;0.009748320185755034;0.016859443163251078;0.023131766112622406;0.024019742299592802;0.02727272727272728;0.028794646249972657;0.030384283803875808;0.06310796379004954;0.0650413123396789;0.07230992161251791;0.0733472486103204;0.07973875133221779;0.08368274087557231;0.08379344384775904;0.08874304916736561;0.09484467335984266;0.09764230872819996;0.09999999999999999;0.1137920371860564;0.11413342147925236;0.11488682269117265;0.12149675194160335;0.12283417803737544;0.1287733517908434;0.13186477500379656;0.13319120940508475;0.13805151448922023;0.13893271586877048;0.1448677075609667;0.14939836229335562;0.15048613481585127;0.15158311233982139;0.15179354219490676;0.15328180029335484;0.16470804442011003;0.16579897780961592;0.16831872916314367;0.17111778894956214;0.19491784758580583;0.1996335138536109;0.2;0.20115123203466698;0.20183765489883876;0.20541256938946614;0.20560355233973412;0.20671257464261136;0.2102120909826337;0.21208260095002898;0.2142857142857143;0.21503898299419327;0.21997952463779843;0.22424242424242422;0.23472168446766542;0.2571428571428572;0.2585387094180385;0.25980392156862747;0.2625233982923471;0.26316047723188934;0.26666666666666666;0.2822682316319651;0.28571428571428575;0.2939704837527675;0.2944243643089089;0.296913353630359;0.3077187517946086;0.3142857142857143;0.3213861793804058;0.34141805322541946;0.3463859349893528;0.3551730192428874;0.355671220587571;0.359176657470402;0.3634117872971863;0.3661884149447105;0.3719037302595667;0.38253023098868993;0.3893660067090272;0.4029262130684602;0.42214626630393914;0.4271672840662539;0.44502591839810024;0.49412820140712205;0.6;0.6957252427829381
22;-0.217575126276488;-0.15580824706553817;-0.14285714285714288;-0.09999999999999999;-0.09999999999999999;-0.08936554059963472;-0.06713955919964756;-0.04723364933210399;-0.020636701433677646;-0.017963288110554188;-0.01113182972472291;-0.008889437636544373;0.0006209761918190778;0.0024488866366124584;0.02040952654275134;0.026456287252464704;0.05414936158182063;0.057950478028334244;0.05851663139876728;0.06256195625430963;0.06928121017389414;0.07901882695358327;0.08517202631814956;0.08571428571428573;0.08976997132125634;0.09008532835469629;0.09068627450980393;0.09999999999999999;0.10714285714285716;0.11515151515151514;0.12169425887611597;0.12249228940217846;0.12277842995204653;0.13353122259069877;0.138347434921365;0.13897547554444398;0.14397356038967227;0.14492847888195498;0.15350086492941611;0.15385400941613595;0.15551823304090895;0.16769075817654877;0.16971755554384632;0.17727074984301197;0.1803588385341091;0.1824561403508772;0.19205659881254045;0.20338333446360035;0.20504316814226942;0.20891875949296523;0.21214039089061068;0.2142857142857143;0.21855286355310127;0.21880431057614586;0.22150759641508277;0.22627324607677107;0.22743649642641026;0.22757146103649878;0.23574663936619925;0.23632362823175757;0.24101732896535;0.24246747425235207;0.2432830840723722;0.24494443820482828;0.25205991642678216;0.2566013418332537;0.2612122395399814;0.2628142074357053;0.27560272218718074;0.29210098759972775;0.2966490673415359;0.29995662389689415;0.29996920244031455;0.3008520901454135;0.30619419913762697;0.3096261412396175;0.3111290496573159;0.31805337146308826;0.327716408812248;0.32821260340027253;0.33424571628480415;0.3413015321313924;0.35037096269638934;0.3539514448079359;0.35584115554037793;0.3593009873270417;0.36163326395825823;0.36306525567455156;0.3690883126593795;0.37776305297032475;0.4030561279713868;0.40771987228322626;0.4292964256974086;0.45339398299020006;0.48754467623077014;0.48889933155096194;0.49999999999999994;0.5428571428571429;0.550782483869826;0.620196851761465;0.8660254037844387
25;-0.39285714285714296;-0.3696969696969697;-0.3571428571428572;-0.30125786715206027;-0.2;-0.1843895966278199;-0.17272727272727276;-0.17112167450347918;-0.11925612216762001;-0.1000894054715909;0.002632733908559584;0.005745488954157406;0.021880654574840952;0.02810598184374211;0.031410415978497676;0.03141649722310688;0.04184137043778616;0.052329532732443035;0.07269079705513326;0.07368421052631578;0.07371555832773287;0.07667257120358496;0.0768640173159007;0.0778068496515481;0.08394945696097576;0.09347621724037386;0.09392318950592723;0.09542506306970326;0.09583522289318068;0.09803896507972858;0.09999999999999999;0.09999999999999999;0.1094899446958942;0.12919651641525118;0.1293245439240222;0.13327818782608314;0.13491733169337977;0.13725490196078433;0.137541957886714;0.13798090982219907;0.13835987403623845;0.14708690817071834;0.15031118669790894;0.16023746710883854;0.16721841339544405;0.16743105876937275;0.16773559664434418;0.16845893650649474;0.17771099561943554;0.17776185611642542;0.18703549501108366;0.1902437695064817;0.19454416272555328;0.2000611433826574;0.20291986247835694;0.20435363331308412;0.2125103383326954;0.22177094624849045;0.22261752819034186;0.22724714230094648;0.2346649480651847;0.24913625117250965;0.25966815821464284;0.2729054373589086;0.27617674947589543;0.2767170199186015;0.27709381010465944;0.2783607958459533;0.279335011029654;0.28257486270515825;0.2827004101591574;0.2867849418749225;0.29848817778313136;0.3011140089251366;0.30626160510552414;0.3251335284781028;0.33069606317885225;0.3346476707942414;0.3364888817209242;0.34959383525140936;0.3502772083566424;0.3650788428433951;0.3651533814964768;0.3835101821445911;0.3870092963660245;0.38901908394733026;0.41831765765858003;0.4265294426989661;0.4285714285714286;0.4322294058345402;0.4410214446016857;0.4415089367447393;0.4559607644072362;0.46064384298165817;0.46128934521606757;0.48896356188544093;0.5421799463504342;0.5428571428571429;0.6;0.6184095409494722;0.8660254037844387
24;-0.32121212121212117;-0.3;-0.2913316623548092;-0.14545454545454548;-0.14285714285714288;-0.108787563138244;-0.09999999999999999;-0.09689634646175238;-0.08642735611501802;-0.057781344637538416;-0.04184137043778616;-0.029552062879979767;-0.02649132962623703;-0.016546355553067292;-0.0037755795622253273;-0.003485847052774548;0.013042157874623738;0.017395946517430184;0.029554743794450465;0.04625893685607076;0.0559762951312932;0.06159254452498925;0.07142857142857144;0.07367278860353364;0.08036027143592223;0.08247529349729166;0.08672137299270609;0.08739165706887773;0.0875852780537021;0.09355257254337376;0.09452418539033526;0.09814089114058876;0.09999999999999999;0.10596958713392564;0.12483356570772892;0.1285204256349773;0.14063972331045987;0.14494275891311212;0.14728504405032108;0.1472904035697827;0.14884124040878718;0.15699575443652616;0.15834013092035948;0.1587036833676181;0.16239715499194046;0.16501327425623777;0.1666670320834191;0.16791117050814564;0.1720982540125196;0.1762056702069271;0.1927790414383632;0.1985294117647059;0.20446075912180992;0.2071372165716624;0.21052631578947367;0.2132514465933263;0.2142857142857143;0.2164285723878106;0.2264721298597335;0.23199811518415223;0.23240433638291014;0.23296519134406823;0.23973162389005806;0.24387544191909194;0.24650291121910037;0.2590747987170455;0.2645906595750423;0.2695067454063251;0.27125615017747134;0.2760365601546843;0.28896230484726015;0.29298659598110965;0.30351429346897985;0.314540213213646;0.322463355533308;0.3275360238767064;0.33356148759230714;0.3445612546307406;0.35364368677660035;0.36364167566407773;0.36544238788016076;0.3738515528764596;0.3767266701585513;0.38187812855465525;0.4013157614602817;0.40337774131363074;0.4041660096422797;0.40429488414609666;0.4266215126606942;0.4277113284216356;0.43753435977022015;0.4547732285036002;0.46104898268524797;0.48257391923802745;0.4943707418746954;0.5065220470858309;0.5209485685408699;0.5428571428571429;0.5632269380439938;0.6;0.8660254037844387
23;-0.23592502718303565;-0.19999999999999998;-0.1785714285714286;-0.17559954528351784;-0.16330434617321712;-0.13333333333333333;-0.09999999999999999;-0.0635282115385614;-0.05386676984016181;-0.05020964452534338;-0.04764775830721301;-0.04184137043778616;-0.03759188510491485;-0.030291473856630353;-0.027952614412518666;-0.012421772544390192;0.00420171959255597;0.01682143158402573;0.02631578947368421;0.03993001115579975;0.04615838783382379;0.0507437893163084;0.06982588479930217;0.07185315244221675;0.08301159279271396;0.08321080970375642;0.08542432629022306;0.0893162353382929;0.09711648006883561;0.09845780200488305;0.09999999999999999;0.11508919300701231;0.11606136621576577;0.12727272727272726;0.13493794636640577;0.14285714285714288;0.14875176322750194;0.15133538560279197;0.16435787188855644;0.16569713183462897;0.1679281914440948;0.16975463759354717;0.17010867157555146;0.17327406154249492;0.17530248963207104;0.18666320407209744;0.18731344456154195;0.1920080554416364;0.19250676396359856;0.19252673915648572;0.19398376889717625;0.19492197456481355;0.19695218521068755;0.19775843862037606;0.20291986247835694;0.20977654162287238;0.22228605231330373;0.22239309767652807;0.22299091115707806;0.22460271734537932;0.2339646535067784;0.2471343535903415;0.24944510707167064;0.261904761904762;0.269957904314229;0.2701867511439132;0.2801222870414791;0.28170601840266757;0.28224433565502915;0.28313285120868836;0.2850098945822733;0.28571428571428575;0.29038397487656753;0.29411764705882354;0.3011397056665798;0.30377194172493693;0.305876872852187;0.3060837594164495;0.30619419913762697;0.306593065861568;0.30978502324051105;0.3187288480979685;0.33006761057849565;0.3359548882582814;0.3456449256097708;0.35037558161035387;0.35126932056555504;0.35599162511269916;0.3624278927927436;0.36380463927044987;0.36892785375313797;0.3714285714285715;0.3724503672404703;0.4060404787275421;0.4107042872195345;0.41480226306048035;0.4293902087047269;0.46050430189544594;0.6;0.6577303788133115;0.8660254037844387
3;-0.11334032986594075;-0.09999999999999999;-0.09680732997822039;-0.08571428571428573;-0.07142857142857144;-0.06255587841974432;-0.060037447501397244;-0.05958776199524884;-0.02727272727272728;0.0;0.007574883349773442;0.03949256222087692;0.04047998144047825;0.042443722710833964;0.05208800383550187;0.0543859649122807;0.0623586219191589;0.0636167087131355;0.06398380192961177;0.08089129599965314;0.08951295289102584;0.10164592296703837;0.10491686974648502;0.10714285714285716;0.10756079966683747;0.10836739391298503;0.11757064601894875;0.12862406158587225;0.12923859938572893;0.1355447317465583;0.13760842980077376;0.14486725440183237;0.15029659797367062;0.16701069913116626;0.1677559583384188;0.16776378229420227;0.1804385340654935;0.1872310561288083;0.18749810516342671;0.18765816593725504;0.20102582313392076;0.20604583925791342;0.21326752027954474;0.21429426562195203;0.21798759577156657;0.21829885854983638;0.2200712896972697;0.22652540479887753;0.23113802826406923;0.23555536354512352;0.23785554376585072;0.24208133433624657;0.24804296093738346;0.24883396799793714;0.25941122747723117;0.26530394760785436;0.27005961830187597;0.27416441319649537;0.2782258262458274;0.28794712077934453;0.29255304980577135;0.3;0.300403361324064;0.30267097670586923;0.3065432986775566;0.30879820960371246;0.31617647058823534;0.32018562896963504;0.3250929002580477;0.3333333333333334;0.3406478432080585;0.34337388338074976;0.34635760756814044;0.3465618327497509;0.35757575757575755;0.35759390447438055;0.39008143657898814;0.3910927374294017;0.3967263412541474;0.40086264889223994;0.4022678205302453;0.4055071007995411;0.42625756305599094;0.43482827673933633;0.43803267972264365;0.4509695535563269;0.45290000627055566;0.45343066481319716;0.45718349748228426;0.45796263747772986;0.4647008111181005;0.47927202128023977;0.4818868050844575;0.48571428571428577;0.5228715088575436;0.5249453016514184;0.5477241174327623;0.5877600936013386;0.6;0.8660254037844387;0.8857142857142858
