;mean;std
31;0.23842309766479328;0.1782763095400919
30;0.1842621574195629;0.18563026969099622
29;0.15771679405061662;0.1969699916153972
28;0.20450412982000013;0.18559350404259464
27;0.18698612394681427;0.18866783866370848
26;0.22178212790543841;0.19236768519604866
25;0.22265992937652504;0.18866293009956855
24;0.21835562828653368;0.1930457449580453
23;0.20341502053873337;0.1844755136585398
22;0.20600606061217058;0.17982192667720534
21;0.21037868440070207;0.18222580987693468
20;0.2198406359512104;0.17654483293775172
19;0.23445446869612874;0.17173284185711296
18;0.21822593918626101;0.17605609076258394
17;0.2358015861371521;0.1784448256093596
16;0.23435274557865685;0.17150847865716126
15;0.2331382813012651;0.1790985813448902
14;0.2156299523676271;0.1804481164043209
13;0.19848495427622861;0.18667790144932456
12;0.214572970181152;0.1772900875130915
11;0.16564306445545712;0.18615548637478266
10;0.21378754967283722;0.18115093644092634
9;0.2041232909794571;0.18585215341752145
8;0.21338266542804038;0.17995968173749685
7;0.22507535871481457;0.18318881256853434
6;0.20633965826688888;0.17205431385653097
5;0.18817740109456843;0.18042592558322298
4;0.24402704191540428;0.1778221103879609
3;0.2594676943051419;0.18412403310058964
2;0.17470757192511024;0.1720837954780211
1;0.19838143553515183;0.18362510521209002
0;-0.05904073777061484;0.2075179846884711
