;1;2;3;4;5;6;7;8
11;0.15404000771240148;0.15393145424768417;0.1965839812397063;0.1895367247113812;0.12108173714796401;0.23294288242907374;0.17555283710817662;0.20695683635423018
10;0.24088510179916361;0.2232667633622632;0.22041890204271147;0.2574710615377124;0.21557667078064663;0.30210349766762806;0.21793403158300767;0.29027323073193473
9;0.26404941352942146;0.26228797129713727;0.257545547084037;0.2557994076720954;0.23907758307876856;0.3248729248209544;0.26886809039061016;0.3306748766783513
8;0.18680011374695193;0.1707822764111894;0.1659484597801933;0.15627749448239792;0.14106864809834713;0.24549568500125338;0.16118634527238077;0.24242058991684517
7;0.147376408003298;0.11645206267757961;0.11305759786060579;0.1510629181939336;0.08918345431141277;0.19919813265055128;0.0978750559245171;0.23705972381091955
6;0.1798373476853722;0.16043674819989126;0.15413005747051858;0.19426990704949887;0.14885855646532167;0.23623910030547574;0.16082701013548112;0.2637096428274219
5;0.18568425368125002;0.16898153214426875;0.17452335821877124;0.1883254582999809;0.1737050263298073;0.2215192767853689;0.17627148234944673;0.2669159382832888
4;0.2466797434698412;0.22824311939556258;0.23789812728314502;0.258599525652225;0.20928078418645613;0.29239310466142004;0.23513317397832584;0.3320796100290091
3;0.1948403138191227;0.15643707012302627;0.1658458769032575;0.19286824251203144;0.16830348884498295;0.24764028804369742;0.18266077282899068;0.2537410483370237
2;0.17466507100586176;0.12787496415110616;0.16451967890564023;0.15583209753395497;0.13923559910596403;0.23357003649821104;0.16773975118945234;0.21286031356759308
1;0.08296661068280661;0.053354006024419254;0.09661297209571001;0.05750812103371672;0.029343974756364254;0.14288085149456772;0.065175104301931;0.13028479516942523
0;0.39584090586990006;0.3092218865296089;0.3325044475040544;0.36559173455484;0.3528436150713617;0.395975050399513;0.3724589211997801;0.38649339026889645
