;mean;std
11;0.14024075994231766;0.14586013744102685
10;0.20384101766370763;0.148101082582748
9;0.23024219185306957;0.14266188891465828
8;0.15039474830459154;0.15091323430490233
7;0.11607375430891564;0.14555353737739538
6;0.15545610265725518;0.14199902589510474
5;0.1646398796841066;0.14293755991190601
4;0.2175752357770437;0.14287736819344926
3;0.15787871662494388;0.14899721646230005
2;0.13735297298734758;0.14551044761806498
1;0.05976506912175929;0.16017275661660027
0;0.3206117358349012;0.1557796881894365
