;QRM-Llama3.1-8B;Eurus-RM-7b;UltraRM-13b
0;-0.1153846153846153;-0.0527213550977655;-0.0449454170256192
1;-0.0935759634220988;-0.0474151687790003;-0.0319855095148729
2;-0.0845091378244798;-0.0413038927733005;-0.030895068125871
3;-0.0835753661594982;-0.0407828113850646;-0.0163551280120321
4;-0.0712532863264911;-0.0376904211112667;-0.0041491316533084
5;-0.0572834448813681;-0.0357142857142857;-0.0018694975364604
6;-0.0549592576125066;-0.0357142857142857;0.0
7;-0.053655205616227;-0.0343981382265819;0.0003798451098534
8;-0.0411611908570594;-0.0271195874269035;0.00227210293258
9;-0.0357142857142857;-0.0264116167788143;0.0086561072510444
10;-0.0353740602246511;-0.0093472339871265;0.0111480056136064
11;-0.0242538136810145;0.006097674333191;0.018673945769999
12;-0.0212636471987141;0.0080267472256871;0.0188041125681615
13;-0.0167286527286142;0.0082123195810379;0.0188156989180358
14;-0.0166801310627757;0.0390398609152818;0.0190292458438679
15;-0.0158973170076891;0.0416083041448125;0.0211946443521222
16;-0.0046466879369963;0.0489773694320828;0.0217166958796844
17;-0.0036862407100507;0.0492721750236638;0.0231954489353251
18;0.0017985002789544;0.0548262265337277;0.0232215512255582
19;0.0107142857142857;0.0563394252163199;0.0245700987332728
20;0.0135418731807713;0.0567595459236326;0.0326990287295778
21;0.0190680598127225;0.0642857142857142;0.0345418898590821
22;0.024738233088816;0.0655865889680335;0.0366572048363042
23;0.0272328316871612;0.0675727563962573;0.0371805472838805
24;0.0418318859976215;0.0711337824091943;0.0377719998063014
25;0.0465781101178903;0.0769570454538319;0.0436552901921449
26;0.0492969970642799;0.0804289865396712;0.0452994173330819
27;0.0525635121139991;0.0825253398316046;0.0486745263767352
28;0.0527405471363764;0.0846715161660788;0.0513108625677058
29;0.056605903015243;0.0866598583278605;0.0543554199211062
30;0.0573135067895165;0.0884103791589524;0.0549068100263967
31;0.0582513587105091;0.0886663347380831;0.0553885489707403
32;0.0604899417187871;0.0921233063865307;0.0685498788962092
33;0.0605110410745563;0.0923272948904761;0.0709715173161497
34;0.0666926066904607;0.0931350316531205;0.0712074303405572
35;0.0701070891192006;0.0943391413353232;0.0723131356633602
36;0.0745896731008946;0.0946654946483083;0.0751148228613313
37;0.0759834431258061;0.098938964829008;0.0760504502340157
38;0.0771559253468978;0.0993582312980572;0.0769230769230769
39;0.0773993808049535;0.1009670866962949;0.0849870341375407
40;0.0791145349500449;0.1016619888929727;0.0915463342823151
41;0.0793170206225787;0.1029750098137482;0.0925193462997799
42;0.0814104040016494;0.1076446904585409;0.0941735588179701
43;0.0863797546136842;0.1096831486549125;0.0943677621772996
44;0.0867597476911472;0.1116973369202335;0.0953499501586406
45;0.0881202597035404;0.1141902455156467;0.0979773343219486
46;0.0899255533984562;0.1159311609989541;0.0985939941285598
47;0.0928765386427039;0.1189247631506526;0.1054620029059957
48;0.0930649164457961;0.1190966083729699;0.1060074718965858
49;0.0953338464713497;0.1195457213060462;0.1080000057885179
50;0.0955355176892557;0.121452585175511;0.1091089451179962
51;0.0970988424135463;0.1215001799088118;0.1094842989428362
52;0.1002173618324022;0.1302590382050942;0.1102297599824981
53;0.1008252107444591;0.1351166049908505;0.110879057099795
54;0.1071528046028241;0.1371599578955814;0.111493152659514
55;0.1101849369887959;0.13885429995368;0.1118202343246154
56;0.1110847858714874;0.1410407242341228;0.1137774286268282
57;0.1148624700366435;0.1463577135716899;0.1150071181814896
58;0.1155932291974078;0.1481619420849897;0.1166254598579131
59;0.1160447798542041;0.1491983287607961;0.1187981495426864
60;0.1198319202274967;0.1503736799588165;0.1210760955112244
61;0.119875944077658;0.1519247992825;0.1275088731179376
62;0.1258389754584096;0.1531691461886158;0.128686378463474
63;0.1267916679010797;0.1551111349269227;0.1298031919741893
64;0.1268990676514813;0.1576763187368694;0.1310039599387505
65;0.1284753201405555;0.1580567445036833;0.1325877351072326
66;0.1329050039912273;0.1580680602303433;0.1349788119259427
67;0.1341856647860216;0.1581966171654918;0.1365280896791026
68;0.1342533018587875;0.1586818956614217;0.1393685782187035
69;0.1363167331417402;0.1593406593406593;0.140434187351616
70;0.1371331555891174;0.159937425321348;0.140555231562962
71;0.1381258675526908;0.1600110667038218;0.1419422620111557
72;0.1382626614418325;0.1601868478395082;0.1425595710087694
73;0.1419568337317066;0.1642006260387718;0.1453882752978914
74;0.1433634583909414;0.1651399023299118;0.1475284679550996
75;0.1434142307758506;0.1652356034981358;0.1489866062122184
76;0.1456650102745859;0.1670342439704788;0.1490649452022198
77;0.1461419273963895;0.1673786961716994;0.1519966444112632
78;0.1484618106488034;0.1721870124888331;0.1536560666842637
79;0.1516118820337387;0.1740936003867169;0.1539347658175159
80;0.151794185179729;0.1742728299785372;0.1556928017798128
81;0.1519333230789406;0.1764275488259571;0.1560882311027969
82;0.1525540142792947;0.1781708730763826;0.1580069611204843
83;0.1551075834119331;0.178434324763484;0.1587619871222943
84;0.1560800049417598;0.1786409107780197;0.1594078554367307
85;0.1563150371652209;0.1793088916478226;0.1597299790459519
86;0.1563464908176534;0.1800638656796202;0.1616170321739544
87;0.1566279217258893;0.180408090086732;0.1635494215243405
88;0.1574829573628816;0.1810464649172495;0.1644287649402007
89;0.1590821985126005;0.1811687617103362;0.1679028513392986
90;0.1591796556215129;0.1888771048392437;0.1681845275413668
91;0.1620977607155743;0.1891360341438109;0.1705823044463662
92;0.1626760211038816;0.1895529289384359;0.1711594248763274
93;0.163543365321742;0.1905681082482905;0.1731976642643563
94;0.1647597518579594;0.1914893909030708;0.1732871391222552
95;0.1647760852968753;0.1923724278493948;0.1735989042950633
96;0.1657483860329489;0.1926838791027766;0.1763521996426015
97;0.1657635952812146;0.1928232993684878;0.1772279989672913
98;0.1687538892246127;0.1929364800527839;0.1778207013671028
99;0.1687904048469819;0.1935819275143981;0.1781167716194581
100;0.1690294938807166;0.1951826675855121;0.1788597437496882
101;0.169641522173166;0.196427222925802;0.1835867027281819
102;0.1701701109412849;0.1966260583471588;0.1856454758154951
103;0.1709800349869013;0.1973286501064712;0.1876879274304151
