;mean;std
31;0.23557226124145814;0.17730283939679053
30;0.18535501125124113;0.1884386662527653
29;0.1538471892633809;0.19441853603141188
28;0.20810415261077933;0.18703683494457987
27;0.19331240552872186;0.19260768029158495
26;0.22578307834712402;0.1892559560060725
25;0.2280877110188094;0.18726933152340844
24;0.21967459055768793;0.18963825635767514
23;0.21358654573735222;0.17853144245909736
22;0.21120589573804402;0.1798621687039573
21;0.21700120956972896;0.18039113640773036
20;0.22489010495701048;0.17616576472290274
19;0.2372573127497657;0.1658886237142782
18;0.22575429504636974;0.17436470769241272
17;0.23756961073107166;0.17137614861673686
16;0.23521451572202648;0.16820178817627127
15;0.23099147600119874;0.17811703011602792
14;0.2124576904060347;0.17617851296645676
13;0.19779904977367468;0.1858031268418451
12;0.22333620154078968;0.17475204888345006
11;0.17748747575572488;0.18670875026035927
10;0.21731558666550407;0.18131986626484728
9;0.21115109519488817;0.1844663084311209
8;0.21352619257304856;0.17863754355713607
7;0.23077238087020208;0.1808366459283971
6;0.20603754635611055;0.17263467181199543
5;0.19428556537669;0.1788140030007598
4;0.2441860729575768;0.1774159283558759
3;0.25996357587148405;0.18468602125156883
2;0.1690442154141753;0.17307530984298725
1;0.20302214089538206;0.18554246772399607
0;-0.060880903530933665;0.20904997251602672
