;mean;std
31;0.1883281269791741;0.2393804999824232
30;0.16602638687719345;0.2417416279633175
29;0.18439458733014014;0.24036387092389966
28;0.15409370858637325;0.24188848607970373
27;0.166313402369988;0.21571186914216003
26;0.2061488735132526;0.23373331995856003
25;0.19200727458739236;0.23169106508594428
24;0.19970898563747164;0.20847584491623777
23;0.2195550923936412;0.23475352631406865
22;0.22639516673248952;0.20574023741210368
21;0.22577079564402447;0.19154693069613996
20;0.2331710681827023;0.1895336807262784
19;0.18473083495398285;0.2381305607821832
18;0.18019510310776932;0.253585303160026
17;0.19267473918393407;0.22393658259666668
16;0.1691610168053807;0.23732597274125572
15;0.1602326278998287;0.20677142941327276
14;0.18286331720909949;0.2022065289026974
13;0.1785705611138063;0.21326198344416641
12;0.17334828896849241;0.2111578309886444
11;0.17872086670387594;0.20546843719375088
10;0.16417327645532975;0.21544027808612115
9;0.17448721979849452;0.20771081008136533
8;0.19005239422394532;0.21518978692835652
7;0.19431580619012956;0.22040641486378856
6;0.16847059324836927;0.22751114152766658
5;0.233965666164355;0.2204207771021126
4;0.17851895173429944;0.23870694807942047
3;0.25174376998322767;0.20702744423533948
2;0.17625557336718592;0.22759579546539574
1;0.20699167648839276;0.2309658286660226
0;0.10185207909342378;0.22272191813664793
