;mean;std
31;0.16672482467109817;0.2238291364396873
30;0.14883859707337246;0.21887702120116057
29;0.16728651001722278;0.2283326670168307
28;0.13663248179116258;0.2301825385495966
27;0.1336354523831125;0.235045549500459
26;0.18347066344158255;0.2240463202243202
25;0.16844537026093329;0.23318245963302162
24;0.1703986326089929;0.21754566762261202
23;0.1912185936823269;0.22524442280775703
22;0.1889650039333266;0.22022386212675815
21;0.1982175578523795;0.20617814021693764
20;0.21023074718438947;0.19884943430100785
19;0.1660698686153441;0.22045358416897445
18;0.16476356105272502;0.22537372211523066
17;0.16824555062971705;0.2151252546807495
16;0.144776769385956;0.23114588797149063
15;0.12834932410822164;0.22228765773930717
14;0.14864072204218734;0.223729544449143
13;0.15794270567423518;0.20498641348290203
12;0.13812496154022225;0.2181577842046415
11;0.14614440877307752;0.2217865890424494
10;0.13643341062729875;0.21675784267656648
9;0.1489077064352547;0.20965403940785854
8;0.16071966724372722;0.2110944066109115
7;0.17171455291125803;0.2161979705022742
6;0.1385707823668881;0.2211150262980851
5;0.20802061932058952;0.21046990471870555
4;0.1588466292053913;0.22239356877676297
3;0.2112961879793883;0.22360220538031847
2;0.14219637872360663;0.2233206166121556
1;0.18226562961997722;0.22271558945144643
0;0.08201187067480764;0.22763295845372705
