;mean;std
31;0.16554867750757438;0.19948867390301558
30;0.12822508080876946;0.19354370378420027
29;0.17488808198191005;0.20396440316755154
28;0.14457997099306005;0.19333727624569128
27;0.16701548068510952;0.19883312763615546
26;0.21213856168984987;0.19344111500999245
25;0.1710768552110077;0.19692860700497256
24;0.17714310819428913;0.19084518383032234
23;0.20695303304556312;0.18835236691377388
22;0.21112388338733548;0.1930692790728602
21;0.23089432924104225;0.18820159774157502
20;0.21545952706222105;0.18253097065432516
19;0.18989154408649916;0.1754648894457589
18;0.20698272629706943;0.17886459990679027
17;0.17625625296168515;0.18002986954393896
16;0.19164308599361649;0.18218850338914555
15;0.1809683587415455;0.1951377982817543
14;0.20677738510310884;0.1944110927342329
13;0.19663833441519743;0.1848315328104806
12;0.1878860661996479;0.1871901565282691
11;0.2102216604506212;0.18944050902744794
10;0.18612429435652977;0.18276656134222152
9;0.20756636686835353;0.18610326785517128
8;0.21147214135850068;0.17876719313499373
7;0.228962700418846;0.19321781087070766
6;0.17034583088363411;0.18235777291949057
5;0.2503925076086225;0.18672711648650586
4;0.19318991485122458;0.19568503331840917
3;0.25493844798231646;0.1868770044467689
2;0.1623046558824998;0.1889050743281061
1;0.2052232625297723;0.19483600413462396
0;0.1051945567939528;0.20404964081750904
