;mean;std
11;0.26919317471077214;0.15424357320832682
10;0.2478969210631386;0.1579719472667917
9;0.23642435591237332;0.15916455647563207
8;0.18591709296221917;0.16080110852618393
7;0.1328410293384967;0.15645810452976658
6;0.24088557182430562;0.1617882042119069
5;0.21823070516965828;0.1520323773107267
4;0.1996218925826716;0.15669970060906072
3;0.13645896839968855;0.16767400235930063
2;0.13576948640304506;0.17139494409446385
1;0.08437076279574346;0.18575902371688108
0;0.34190283107290254;0.1597998381445111
