MEDIA_ID,MEDIA_NAME,CNT,TIME(2023/12/19 16:02:04.137),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,KB,KBS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,IBI,TTL0,TTL1,TTL2,TTL3,TTL4,TTL5,TTL6,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
0,NewMedia0,23,0.37173,215618167296,0.85861,0.94883,0.00000,0.37173,1,1,0.65683,0.90907,1,1.69375,0.18457,0, ,0,STARTTIMELINES,0.47709,0.42860,17.04849,1.00352,1,0.74088,0.47414,19.57455,1.00352,1,0,0.00000,10,3.27185,1,3.74569,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,NewMedia0,150,2.42590,215638709024,0.67225,0.91113,0.43634,1.98956,2,1,0.71467,0.88816,1,2.09844,1.11133,0, ,0,STARTTIMELINES,0.47896,0.42647,18.93084,1.01186,1,0.74233,0.47199,19.27069,1.01186,1,0,0.00000,9,3.58314,1,3.89299,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,241.64442,170.80711,0,
0,NewMedia0,307,4.96536,215664103664,0.69695,0.90157,2.44229,2.52307,3,1,0.64268,0.88116,1,2.07266,1.09277,0, ,0,STARTTIMELINES,0.47092,0.42708,19.46961,1.03109,1,0.73450,0.47042,21.13730,1.03109,1,0,0.00000,9,3.80307,1,3.98618,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,33.09692,17.20436,0,
0,NewMedia0,992,16.04501,215774900159,0.35035,0.86123,5.03021,11.01480,4,1,0.36329,1.06023,1,1.55156,0.62402,0, ,0,STARTTIMELINES,0.45967,0.42565,15.53965,0.99479,1,0.72283,0.47065,13.77943,0.98626,1,0,0.00000,7,3.09442,1,3.29987,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,445.56696,174.68051,0,
0,NewMedia0,1009,16.32004,215777650581,0.35089,0.93656,16.10971,0.21033,5,1,0.32057,0.83577,1,1.55156,0.62402,0, ,0,STARTTIMELINES,0.45976,0.42417,17.82536,1.05124,1,0.72292,0.46800,20.01372,1.05124,1,0,0.00000,7,3.53305,1,3.75842,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,77.14098,270.51343,0,
0,NewMedia0,1045,16.90247,215783474667,0.36023,0.84487,16.33621,0.56625,6,1,0.60289,0.73192,1,1.55156,0.62402,0, ,0,STARTTIMELINES,0.46452,0.42113,14.66896,1.00333,1,0.72761,0.46454,16.08846,0.99479,1,0,0.00000,7,2.94747,1,3.26257,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,94.64864,82.74353,0,
0,NewMedia0,1097,17.74341,215791884136,0.70650,0.70089,16.96707,0.77634,7,1,0.54943,0.67334,1,1.55156,0.62402,0, ,0,STARTTIMELINES,0.46667,0.41930,15.08744,1.00441,1,0.73022,0.46248,16.75850,1.01294,1,0,0.00000,6,3.04346,1,3.21357,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,467.10403,18.39929,0,
0,NewMedia0,1385,22.40182,215838468177,0.55995,0.67758,17.80820,4.59363,8,1,0.77519,0.58586,1,1.55156,0.62402,0, ,0,STARTTIMELINES,0.46694,0.42066,18.51281,1.03155,1,0.73011,0.46274,20.11759,1.02171,1,0,0.00000,4,3.89545,1,3.83134,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,189.09660,172.74828,0,
0,NewMedia0,1621,26.21909,215876640789,0.72678,0.61193,22.46655,3.75253,9,1,0.70361,0.69907,1,1.55938,0.42578,0, ,0,STARTTIMELINES,0.46462,0.42223,18.23265,0.97774,1,0.72868,0.46328,20.43576,0.97774,1,0,0.00000,3,4.00313,1,3.82790,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,223.87416,17.47460,0,
0,NewMedia0,1925,31.13611,215925811147,0.72308,0.58465,26.52649,4.60962,10,1,0.67865,0.56576,1,1.66406,0.49512,0, ,0,STARTTIMELINES,0.45939,0.42128,16.80886,0.97853,1,0.72466,0.46143,18.98837,0.97853,1,0,0.00000,4,3.36027,1,3.57333,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,28.33338,99.62236,0,
