;mean;std
11;0.26261353195560583;0.21146726241002617
10;0.20987275964195393;0.19357812146758527
9;0.1929418553252241;0.19507058372165398
8;0.16194269961687466;0.20237490355029647
7;0.14291339316872162;0.2033041588025983
6;0.24626081417317863;0.18609768569961765
5;0.20686232026007417;0.21624268650173012
4;0.1694818680380822;0.19180601063402297
3;0.09637403836134412;0.1777032073481335
2;0.12786717075898418;0.19135694391919197
1;0.06558982396699782;0.2071976981699994
0;0.3348458383884128;0.2072290683058369
