;mean;std
31;0.2543068032911923;0.17938901484878172
30;0.2059974377491552;0.18099421524261952
29;0.18240734727672275;0.19847868591911794
28;0.22460697078060302;0.1833576494618507
27;0.22346133136038343;0.1671976948453276
26;0.24077157934023832;0.17298394603310802
25;0.2508133472630113;0.1773201479211044
24;0.2545080105212036;0.1690223236677985
23;0.22886351383405087;0.17985677146848134
22;0.231234649409529;0.17882155890762402
21;0.22334811168746063;0.18575685667015757
20;0.24838759785153522;0.1737370946086701
19;0.26283307819131596;0.17262461886456826
18;0.2503541520912013;0.17144686688469477
17;0.2649165077857737;0.17806144339967664
16;0.2629831850547255;0.17076231535140374
15;0.26202219398706;0.17508296408049265
14;0.24183774521814913;0.17510121491687203
13;0.22664401493441202;0.18612727193054715
12;0.24414854363953148;0.18015247986421667
11;0.19549118897258147;0.1839540528717005
10;0.23364401866222748;0.17287268514020326
9;0.22889701396295273;0.17716949750000538
8;0.2422745369342632;0.17738410983750283
7;0.2530095801843717;0.17540953214426863
6;0.23258337371720197;0.17487435578254715
5;0.21019165417913846;0.18433753506781553
4;0.2735110957725595;0.17412070415270536
3;0.28072974326468225;0.18379011436732684
2;0.19685389518604723;0.17463365138033274
1;0.21845364116118643;0.18084386695776794
0;-0.023108490123695348;0.2154352820912983
