;mean;std
31;0.1969120951361954;0.1970662627317929
30;0.23795426721611032;0.1732407260965866
29;0.19265630613840268;0.18040534945652112
28;0.18815123632814054;0.1867481441482437
27;0.23143877087099135;0.1839660683061857
26;0.23802158879075466;0.1754585851902042
25;0.21251755540165873;0.18470555870809036
24;0.24791743498663582;0.17778305822822313
23;0.304853503164316;0.17566862005748501
22;0.2577184495366177;0.17627742759585918
21;0.26966477298809294;0.17634817599454292
20;0.26254220287416435;0.16451411798820528
19;0.28958791132221967;0.17414107931915931
18;0.28546448630561744;0.16682874304094517
17;0.258622585458262;0.17557373955951186
16;0.2653557144054029;0.17276410359309963
15;0.25277803371904606;0.17123468810957496
14;0.23817177639353412;0.17664776078557673
13;0.21829977770512002;0.17681915417441377
12;0.23669852345500286;0.1786659437243519
11;0.21648842617153857;0.1786112172663945
10;0.21826705880110778;0.17500345187846947
9;0.2591071190514204;0.1835699801751958
8;0.21572682937307577;0.17551548603923578
7;0.21793679217540934;0.17505413281546112
6;0.20767888711994825;0.1823653961362412
5;0.22182063618587247;0.17120197173017276
4;0.2699545821554444;0.18207521346860056
3;0.18525804626692216;0.1842396054548104
2;0.23782613404038344;0.1675389008018187
1;0.0379674657147961;0.20231327681223713
0;0.07033456762136087;0.194948272529346
