MEDIA_ID,MEDIA_NAME,CNT,TIME(2023/12/05 15:03:35.937),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,KB,KBS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,IBI,TTL0,TTL1,TTL2,TTL3,TTL4,TTL5,TTL6,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
0,NewMedia0,33,0.53381,4509866517627,0.58939,0.35084,0.00000,0.53382,2,1,0.49271,0.44123,1,0.54609,0.09961,0, ,0,NOTRIAL,0.28926,0.58797,7.37887,0.97353,1,0.55419,0.56464,9.69892,0.96513,0,0,0.00000,18,2.15324,1,2.84354,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,NewMedia0,57,0.92175,4509870397067,0.49340,0.71766,0.59839,0.32336,3,1,0.56449,0.71028,1,0.54766,0.12793,0, ,0,NOTRIAL,0.29077,0.59288,14.61223,0.99912,1,0.55571,0.57120,15.40766,1.00752,1,0,0.00000,18,2.88449,1,2.94807,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,395.20816,251.88698,0,
0,NewMedia0,70,1.13220,4509872501501,0.49542,0.56383,0.93811,0.19409,4,1,0.46676,0.13972,1,0.55625,0.18457,0, ,0,NOTRIAL,0.28766,0.57971,15.07555,1.01592,1,0.55069,0.55667,14.94099,1.01592,1,0,0.00000,18,3.79105,1,3.01299,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,157.54314,89.05961,0,
0,NewMedia0,89,1.44006,4509875580679,0.51848,0.08706,1.19702,0.24304,5,1,0.54159,0.02741,1,0.55000,0.19238,0, ,0,NOTRIAL,0.29003,0.57634,14.60831,1.01592,1,0.55414,0.55439,14.14437,1.01592,1,0,0.00000,17,3.02670,1,2.95649,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,489.10394,86.54017,0,
0,NewMedia0,113,1.82776,4509879457105,0.54960,0.09197,1.45605,0.37170,6,1,0.45349,0.23274,1,0.53594,0.18066,0, ,0,NOTRIAL,0.28824,0.58157,14.28478,0.97339,1,0.55221,0.55825,13.67105,0.96499,1,0,0.00000,17,3.61283,1,2.73611,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,40.14967,352.80612,0,
0,NewMedia0,121,1.95715,4509880751115,0.46988,0.20522,1.89221,0.06494,7,1,0.46693,0.18536,0,0.52109,0.18848,0, ,0,NOTRIAL,0.28799,0.58220,13.95532,0.99072,0,0.55179,0.55914,11.99825,0.98232,0,430,0.00000,17,3.40115,0,2.59962,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,154.47029,228.65506,0,
0,NewMedia0,200,3.23486,4509893529150,0.29713,0.17978,2.16772,1.06714,8,1,0.34944,0.24894,1,0.52031,0.02148,0, ,0,NOTRIAL,0.28282,0.58089,10.46889,1.01592,1,0.54683,0.55899,9.80270,1.01592,1,0,0.00000,17,2.55512,1,2.58366,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,222.64928,173.28084,0,
0,NewMedia0,243,3.93018,4509900481493,0.67070,0.08619,3.68787,0.24231,9,1,0.57883,0.07794,1,0.52891,0.00781,0, ,0,NOTRIAL,0.29061,0.57704,14.96322,0.99912,1,0.55496,0.55506,14.82362,1.00752,1,0,0.00000,18,2.98829,1,2.97568,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,487.67899,11.33323,0,
0,NewMedia0,274,4.43164,4509905495808,0.58816,0.06684,3.94666,0.48499,10,1,0.71308,0.06689,1,0.78438,0.00000,0, ,0,NOTRIAL,0.29884,0.57695,13.89096,0.99072,1,0.56317,0.55543,12.98788,0.97497,1,0,0.00000,18,2.85106,1,2.74405,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,107.49323,169.37784,0,
0,NewMedia0,294,4.75549,4509908735144,0.92102,0.06499,4.49646,0.25903,11,1,0.94394,0.05384,1,0.86016,0.00098,0, ,0,NOTRIAL,0.30060,0.57564,14.24523,0.98232,1,0.56503,0.55365,13.36522,0.98232,1,0,0.00000,18,2.99140,1,2.91291,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,426.06494,0.25475,0,
