;mean;std
31;0.22938472596357384;0.1792744322845386
30;0.1868470433897603;0.1909091679687777
29;0.15907249695835515;0.1921077954166373
28;0.20597727107570862;0.17963657216752904
27;0.19475897085245972;0.18071816884301503
26;0.22457793987780506;0.185346444106482
25;0.2211799540196235;0.18197850499643808
24;0.21635281679252238;0.1782091547464857
23;0.2130300383074152;0.1860905464723113
22;0.20790778725787698;0.1807853536693016
21;0.2166224012627212;0.1809117043420519
20;0.21717657284385367;0.17786650499364495
19;0.23427728365886677;0.1772558154962429
18;0.2138700145817972;0.18204161875817326
17;0.23329303837428647;0.17904381757106055
16;0.2293821239052566;0.17743199857319378
15;0.22375494024376213;0.18102246771931765
14;0.20378036298710478;0.1832758913436884
13;0.19756710003324385;0.1860898127787029
12;0.21952385276020403;0.17698853084086247
11;0.1734053064110112;0.18010686516148727
10;0.21337144017529783;0.18005370289626157
9;0.20623682417664493;0.1844533509418378
8;0.2073729468524598;0.17981432677585008
7;0.22160048245959985;0.17900539375575317
6;0.20093928083311696;0.17646268792436628
5;0.1828800055216047;0.17540951856349873
4;0.23671497263672925;0.1761907549184927
3;0.2507003659134046;0.17663362618575626
2;0.1629896835325002;0.17606639419634598
1;0.1902778368484082;0.18068438060136144
0;-0.04491592988588644;0.2015599754999803
