;mean;std
11;0.15996730879040372;0.18560015341960642
10;0.20711698638377873;0.1900293928466921
9;0.19492982542915763;0.18955399557383085
8;0.18113170680226517;0.18793809191237618
7;0.21091612399303686;0.17968671314827483
6;0.21227513986265847;0.18275546771673298
5;0.22395366698498462;0.177995388520057
4;0.21206967511516275;0.17775394763222896
3;0.19436389867059875;0.18800545015803646
2;0.2441586247383502;0.1830329364226609
1;0.2170085473752079;0.18993579097429508
0;0.3158486911011118;0.1824975220682779
