;mean;std
31;0.16755854429341593;0.15442141432030088
30;0.14228251790492827;0.15445259451862367
29;0.17219585335242021;0.14135675702670597
28;0.13990353057512947;0.14195205424042764
27;0.15200296114191256;0.15103983660601097
26;0.18651256623327675;0.1461377980448252
25;0.1786787990537094;0.15666940290994175
24;0.17762260784459025;0.15170173177994534
23;0.2076857764149465;0.15039872431425735
22;0.21897762023189266;0.15126195970969192
21;0.21026300479393772;0.14629329483958137
20;0.2067809781200536;0.15112961718466988
19;0.17880185583390953;0.15373479986296165
18;0.18993533997898607;0.15026276746690664
17;0.19515612985651035;0.153977964362355
16;0.1836463872506764;0.1507002880073965
15;0.1650016278763192;0.15598402046563353
14;0.17904721110482538;0.14562832527661249
13;0.18262827747543428;0.15366008269882409
12;0.17408392410490925;0.15198063731345288
11;0.1834005565874647;0.15241444075352875
10;0.17213776983765955;0.15276803188632646
9;0.18122297049172145;0.14701510067293894
8;0.19587870357932835;0.15303955543740183
7;0.19163166850200214;0.15248893551727524
6;0.15854545484670932;0.15559675032707826
5;0.21815778417273743;0.1492660652001199
4;0.17596192490400164;0.16355324735978824
3;0.2385669877230265;0.15544982907877458
2;0.16129469469409446;0.16606874559830298
1;0.19616415484859642;0.1607668238095709
0;0.1025980762210205;0.18285484619084175
