;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
41;41;find;239;503;271;522;512.5;0.5;3;[];[];0.0;0.0;0;;;298.8806886422901;;
42;42;two;279;504;310;522;513.0;0.5;3;[];[];0.0;0.0;0;;;259.9315604602288;;
43;43;terms;318;504;369;522;513.0;0.0;3;[];[];0.0;0.0;0;;;200.9800510580331;;
44;44;whose;377;503;433;522;512.5;0.5;3;[4068, 4074];[28.59104000000002, 24.331200000000024];0.9219;0.4368;2;6.8736;19.4079;137.0158839087264;13.14;0.4609
45;45;product;441;503;509;527;515.0;2.5;3;[4101];[30.025279999999952];0.4364;0.4364;1;6.52;17.6032;61.325848084552376;12.06;0.4364
46;46;is;517;504;529;522;513.0;2.0;3;[];[];0.0;0.0;0;;;41.80589579580371;;
47;47;(x2;537;503;580;527;515.0;2.0;3;[4069, 4082, 4115];[55.36864000000003, 32.922559999999976, 8.264639999999986];1.5362;0.5339;3;6.7186;18.4435;8.264639999999986;12.58;0.5121
48;48;-;588;513;594;515;514.0;1.0;3;[];[];0.0;0.0;0;;;25.80816233848509;;
49;49;y*2).;603;503;651;527;515.0;1.0;3;[4102, 4113];[0.0, 25.816640000000007];0.4851;0.3884;2;6.4954;16.0912;34.24582373501332;11.29;0.2426
50;50;Since;661;503;708;522;512.5;2.5;3;[];[];0.0;0.0;0;;;91.60717244457229;;
51;51;this;715;503;747;522;512.5;0.0;3;[];[];0.0;0.0;0;;;145.46856307563365;;
52;52;is;755;504;767;522;513.0;0.5;3;[];[];0.0;0.0;0;;;185.46514530576792;;
53;53;a;775;508;784;522;515.0;2.0;3;[4103];[73.06145656363547];0.2267;0.2267;1;6.9543;18.384;205.66181279782984;12.67;0.2267
54;54;difference;792;503;880;522;512.5;2.5;3;[];[];0.0;0.0;0;;;222.3872236512017;;
55;55;of;888;503;905;522;512.5;0.0;3;[];[];0.0;0.0;0;;;318.3408997337439;;
56;56;two;911;504;942;522;513.0;0.5;3;[];[];0.0;0.0;0;;;341.3593463247925;;
57;57;squares,;951;508;1025;527;517.5;4.5;3;[4104, 4105];[35.80065220912041, 35.800640000000044];0.5662;0.259;2;7.419;20.036;381.46429510937145;13.73;0.2831
58;58;we;1034;508;1058;522;515.0;2.5;3;[];[];0.0;0.0;0;;;464.42306794913793;;
59;59;can;216;613;245;627;620.0;105.0;4;[];[];0.0;0.0;0;;;345.62948318002265;;
60;60;factor;253;608;305;627;617.5;2.5;4;[4095, 4096];[14.960640000000012, 4.08576000000005];0.7766;0.2425;2;7.1405;19.3386;287.9759108732701;13.24;0.3883
61;61;it;313;608;323;627;617.5;0.0;4;[];[];0.0;0.0;0;;;271.5189401188978;;
62;62;as:;330;613;354;627;620.0;2.5;4;[];[];0.0;0.0;0;;;246.0521579732427;;
63;63;(x*2;366;608;408;632;620.0;0.0;4;[4097];[16.763026328011343];0.3558;0.3558;1;6.7929;18.0837;197.47720588282988;12.44;0.3558
64;64;-;417;618;422;620;619.0;1.0;4;[];[];0.0;0.0;0;;;192.42941678259484;;
65;65;y*2);431;608;473;632;620.0;1.0;4;[4098];[11.161600000000021];0.356;0.356;1;6.52;17.5463;148.97185923284167;12.03;0.356
66;66;=;483;616;494;623;619.5;0.5;4;[];[];0.0;0.0;0;;;142.98832219202237;;
67;67;(x;504;608;521;632;620.0;0.5;4;[];[];0.0;0.0;0;;;123.3168295217226;;
68;68;-;529;618;535;620;619.0;1.0;4;[];[];0.0;0.0;0;;;128.07370551088772;;
69;69;y)(x;543;608;580;632;620.0;1.0;4;[4099, 4100];[7.956480000000056, 20.01564813503678];0.7122;0.3882;2;6.7371;17.4857;113.26463999999999;12.11;0.3561
70;70;+;588;611;600;627;619.0;1.0;4;[];[];0.0;0.0;0;;;117.68572846054698;;
71;71;y);608;608;625;632;620.0;1.0;4;[];[];0.0;0.0;0;;;119.54366082435989;;
72;72;3.;634;608;649;627;617.5;2.5;4;[];[];0.0;0.0;0;;;130.2107293708533;;
73;73;Therefore,;657;608;749;632;620.0;2.5;4;[];[];0.0;0.0;0;;;142.9635605435511;;
74;74;the;758;608;786;627;617.5;2.5;4;[];[];0.0;0.0;0;;;219.6833331031046;;
75;75;factored;793;608;865;627;617.5;0.0;4;[];[];0.0;0.0;0;;;250.32402769868017;;
76;76;form;874;608;914;627;617.5;0.0;4;[4106];[20.79764703983607];0.1941;0.1941;1;6.52;17.2504;324.63358120085115;11.89;0.1941
77;77;of;923;608;940;627;617.5;0.0;4;[];[];0.0;0.0;0;;;370.9485878707313;;
78;78;(x2;947;608;990;632;620.0;2.5;4;[];[];0.0;0.0;0;;;393.87062297573;;
79;79;-;998;618;1004;620;619.0;1.0;4;[];[];0.0;0.0;0;;;445.6211256698785;;
80;80;y*2);1012;608;1055;632;620.0;1.0;4;[];[];0.0;0.0;0;;;456.5078702972049;;
81;81;is:;246;713;264;732;722.5;102.5;5;[];[];0.0;0.0;0;;;375.6761164131805;;
82;82;(x;275;713;292;737;725.0;2.5;5;[];[];0.0;0.0;0;;;353.2614131819234;;
83;83;-;300;723;306;725;724.0;1.0;5;[];[];0.0;0.0;0;;;348.82296318231346;;
84;84;y)(x;314;713;351;737;725.0;1.0;5;[4112];[0.0];0.3546;0.3546;1;6.3775;15.2827;309.02781564656857;10.83;0.3546
85;85;+;360;716;371;731;723.5;1.5;5;[];[];0.0;0.0;0;;;297.4325514856933;;
86;86;y);380;713;396;737;725.0;1.5;5;[4111];[0.0];0.243;0.243;1;6.52;17.5042;278.98783995595505;12.01;0.243
87;87;Does;406;713;449;732;722.5;2.5;5;[];[];0.0;0.0;0;;;249.4473420249043;;
88;88;this;456;713;488;732;722.5;0.0;5;[];[];0.0;0.0;0;;;233.07766354434222;;
89;89;make;496;713;544;732;722.5;0.0;5;[4110];[2.0879999999999654];0.4529;0.4529;1;6.52;17.8158;219.7802548985909;12.17;0.4529
90;90;sense?;552;713;611;732;722.5;0.0;5;[];[];0.0;0.0;0;;;218.26463999999999;;
91;91;Let;620;713;646;732;722.5;0.0;5;[];[];0.0;0.0;0;;;223.97068478550847;;
92;92;me;654;718;680;732;725.0;2.5;5;[4107];[28.653440000000046];0.42;0.42;1;6.5757;17.9457;238.62606488665398;12.26;0.42
93;93;know;689;713;734;732;722.5;2.5;5;[];[];0.0;0.0;0;;;248.70887487842003;;
94;94;if;742;713;753;732;722.5;0.0;5;[];[];0.0;0.0;0;;;278.0357279978413;;
95;95;you;759;718;790;737;727.5;5.0;5;[];[];0.0;0.0;0;;;292.67124020526785;;
96;96;have;799;713;840;732;722.5;5.0;5;[4108];[0.0];0.2592;0.2592;1;6.7929;18.6574;316.52408509193987;12.73;0.2592
97;97;any;848;717;880;737;727.0;4.5;5;[];[];0.0;0.0;0;;;356.11164873293546;;
98;98;other;887;713;934;732;722.5;4.5;5;[4109];[11.641920000000027];0.3883;0.3883;1;6.5728;16.7745;385.0670201968608;11.67;0.3883
99;99;questions!;941;713;1031;737;725.0;2.5;5;[];[];0.0;0.0;0;;;430.64351712674096;;
