;mean;std
31;0.21379476514264634;0.15718635542424492
30;0.17203965648568298;0.16685511373657352
29;0.14379129859074613;0.18743587041773377
28;0.1915223521423874;0.1719185009760115
27;0.19055565251712134;0.15697368848570822
26;0.1912688655110925;0.1619546715474731
25;0.20757591386267008;0.17910819625968666
24;0.21981829240415557;0.1642519775463725
23;0.2085665369269589;0.16694529560691687
22;0.2060542144616022;0.16487302968649778
21;0.2007473649782212;0.16357932056604546
20;0.2216081264711504;0.17198234858976622
19;0.2318808413114137;0.1631923306371289
18;0.21422162234566333;0.16661382133435176
17;0.22727671094243512;0.1618381740397096
16;0.2317593809912507;0.16509807916308927
15;0.2301223892621508;0.17261627107733468
14;0.2028836074041432;0.18423090212189638
13;0.19610551124346104;0.1893666965184953
12;0.21605256426544184;0.1784783473408716
11;0.17466394789163597;0.17934488655250652
10;0.2082252298579015;0.17412955063986443
9;0.20834231716307694;0.17451232783319198
8;0.22239776144119522;0.16817675961513354
7;0.22491033979581668;0.17207980576148685
6;0.20742493709100818;0.16960131685782917
5;0.1847223351660715;0.18442054439978267
4;0.24064005320819915;0.1660416156590705
3;0.2556240455755042;0.17280607319213934
2;0.17533945459103528;0.16708757067770835
1;0.18750413790336246;0.17468027194930189
0;-0.01826125210147875;0.19631264591735292
