;mean;std
31;0.21465436025591994;0.1864543429660681
30;0.15672151902732093;0.2114436680537289
29;0.1421744579404573;0.19737888993169103
28;0.1818855055608057;0.1905909993322767
27;0.15605453180790668;0.2109961433196519
26;0.20287463790230637;0.21017945093568297
25;0.19291241643586748;0.2080025507746072
24;0.1897844049515219;0.20963356449810244
23;0.1910175083429197;0.1787141240447742
22;0.18948470506294987;0.18875617536115982
21;0.2056224958158518;0.17061076417889598
20;0.21316804236691705;0.19938606576879564
19;0.21914306010845253;0.18981007981486928
18;0.19797661808233924;0.19255538470335123
17;0.21125136752718005;0.1759229438863139
16;0.22401440207807974;0.1749513302162476
15;0.20838521351136666;0.17275471921647245
14;0.19373946607135772;0.18506083578761254
13;0.1779522179888278;0.19494317354071375
12;0.19823655763054485;0.17096960307854323
11;0.1587173612459048;0.1930797686438421
10;0.2000062104927716;0.18494342625038226
9;0.18320701728786293;0.20007892237655328
8;0.19393191600648357;0.18848802368124273
7;0.21472077543251045;0.17524983540544492
6;0.19091022349313883;0.1697534384965733
5;0.17196498927958542;0.1903191313316666
4;0.22685368473555095;0.1922839861227045
3;0.24302204341409478;0.19354103510216514
2;0.15841713423741122;0.1701858896441956
1;0.1718053303712984;0.19592268276066915
0;-0.07974337272359946;0.2091669264085412
