;mean;std
31;0.19929403429271406;0.17597008176782863
30;0.17777929851643712;0.18067019507093743
29;0.20046988548212155;0.17061500763865867
28;0.1716919613938077;0.1728974074316225
27;0.18799088571547448;0.17777694330010133
26;0.2210452744674959;0.16565160940263207
25;0.21732630794895205;0.17689300577183778
24;0.2125880651200117;0.17672128021372507
23;0.24937884305140326;0.16372013446883293
22;0.2546293178884776;0.17552586364204065
21;0.2541006987469299;0.16590850852670366
20;0.25133084415390705;0.18248448619685148
19;0.21786031544113474;0.17638466154007543
18;0.23194839036808726;0.16961948902610727
17;0.2291203920927919;0.17183379886844766
16;0.22761723624119895;0.18121799295515997
15;0.19841142757402727;0.17175818977672885
14;0.21782343482054434;0.1713937515977127
13;0.222661651369474;0.17120225460480581
12;0.21367599854683625;0.17532347526150321
11;0.21909076096374974;0.17326313802361992
10;0.20087493941087092;0.165070697736624
9;0.21073781333611485;0.1563866847940349
8;0.23489050926389282;0.15756608185883964
7;0.23697337933812934;0.16563999952852182
6;0.19531762316453083;0.1669112000669588
5;0.26485990447958296;0.15947235400853393
4;0.2119916632844369;0.1756335273839623
3;0.27299860923421015;0.17739683071680803
2;0.1978802358273633;0.18354676116873941
1;0.23611041032785698;0.17861008878149467
0;0.14098009201375927;0.18967357313958402
