;mean;std
31;0.2347974856294861;0.1750692673528477
30;0.2156720353676957;0.17903482429896392
29;0.23935897215941931;0.183085722807405
28;0.21946176307470724;0.17557823539708162
27;0.24465417101222195;0.16784207894207084
26;0.25690209279199516;0.18069601175485883
25;0.2627547323811999;0.17109213848688232
24;0.26697084998622583;0.17563858166632187
23;0.3007087851599646;0.1662221121087159
22;0.31084002769972857;0.17678881723224807
21;0.3028212096694129;0.16162461585486515
20;0.303469713851359;0.1742711836431235
19;0.27232952853923553;0.17198319420259373
18;0.2771960747853153;0.1697193520270466
17;0.27913557126596394;0.16522733372134896
16;0.2777136298452718;0.17602035516565093
15;0.24198790894498134;0.1825472357999631
14;0.256881790855389;0.17342165140651064
13;0.26902457369467486;0.1757336421143213
12;0.24498344175922512;0.18090244505950073
11;0.26154565575942573;0.17775610894274962
10;0.23888693369474767;0.1642439711019461
9;0.2530939626394881;0.17057494050950203
8;0.2764001076233018;0.1674852176021453
7;0.2763438087911322;0.17560776555160912
6;0.22524607861054982;0.16794749649008506
5;0.3059549941516551;0.1734207544464525
4;0.24446994101710828;0.1817039430548461
3;0.31380531374317094;0.16301067257476093
2;0.23131054997493447;0.18548422691615613
1;0.2878777268683602;0.1648014934883693
0;0.17331028624817754;0.19855488874125446
