;mean;std
31;0.10081775216356231;0.21956325181567066
30;0.07915240777073318;0.21531426113265328
29;0.10828405199260142;0.21455844641415184
28;0.08017055452946198;0.2150331053616706
27;0.10278277044133548;0.22884340736820172
26;0.13223528966957837;0.2050236106071617
25;0.10362111856063419;0.2405421756932643
24;0.12892526215109568;0.21848431996260514
23;0.14366774396681978;0.22046787925183378
22;0.16095396200906015;0.2225980173578266
21;0.16321720237970364;0.21624603869949063
20;0.17129048031510044;0.20198163428644586
19;0.1428843321855862;0.20811539423148984
18;0.13630947964968246;0.2326608404258922
17;0.16327635464082607;0.1998709080459425
16;0.1465082075720511;0.20924903036792922
15;0.13295853597509108;0.2075175543973963
14;0.13698369014032732;0.21610803757639552
13;0.14075698019333138;0.20191492308221456
12;0.12908481641239522;0.2039123191406136
11;0.14722166305561096;0.2059610442093988
10;0.11298678428780702;0.23039979879234557
9;0.1313013181410769;0.21326304724874362
8;0.1408144336937072;0.20776869453170518
7;0.14534622360838256;0.21357163295127335
6;0.11612601811910823;0.21544309565408087
5;0.19546967126059492;0.21247389718753756
4;0.13618949772168956;0.217994259886849
3;0.212252980712854;0.22531871303966844
2;0.13858492882225437;0.22605094909080228
1;0.2059540028154392;0.22006456158519833
0;0.09821670927232233;0.2243771390957579
