;QRM-Llama3.1-8B;Eurus-RM-7b;UltraRM-13b
0;-0.1062517088108564;-0.0786715519470972;-0.0481229712551412
1;-0.0637416747516417;-0.0102704691127584;-0.0421974736284861
2;-0.0629372415576777;0.0061328541564509;-0.0256494588021288
3;-0.0341992784028384;0.0402841282315521;-0.0145687992152735
4;-0.0289885517826224;0.0484947305348977;0.0226574536176592
5;-0.0163663417676994;0.0572462777279338;0.0389048569114046
6;-0.0103554968076314;0.0579771035652448;0.0689945720904154
7;-0.0082229672973013;0.0909024512279764;0.0716379731490514
8;-0.0042674497942641;0.0928344419826694;0.074587411523611
9;0.0131089757594139;0.1025978352085154;0.0812603175729752
10;0.0445793465326948;0.1031202777654485;0.0922118528012741
11;0.0486831554069888;0.1137249925832096;0.0940480156078057
12;0.0534280127307354;0.1221064431866153;0.1020395295191004
13;0.0765743541851078;0.1423057646760485;0.1091803604913769
14;0.0823385900962236;0.1425381518602279;0.1146768606184729
15;0.0827640881769065;0.1515783770450246;0.1482071384906697
16;0.0854981960070961;0.1695780067206492;0.1517830306938247
17;0.123338701365472;0.1797390132875205;0.158370570978991
18;0.1245285508374398;0.1860365799960133;0.1614477349988748
19;0.1252292569720422;0.2;0.1727558297701606
20;0.1284890421875116;0.2001923678014736;0.1749022846342302
21;0.1367260505771721;0.2007072209593854;0.1787447108929895
22;0.1441248108308853;0.2012470167953266;0.1927502622780485
23;0.1478514327055904;0.2033213397595937;0.198651717925543
24;0.1672892696131928;0.2073139874015381;0.2
25;0.1706355230975941;0.2106892582019267;0.2024645504623112
26;0.1715632445493118;0.2119001521860231;0.2029198624783569
27;0.1731499555065148;0.2180618007916571;0.2116030593107083
28;0.1749672809710151;0.2281751719324495;0.2122172980906675
29;0.1795489561965116;0.2326423343257465;0.2249242881774826
30;0.1842584453698604;0.233817468084435;0.2265254163203217
31;0.1911852066621809;0.2358443630752502;0.2293169524586852
32;0.1955729405896438;0.2390772060850885;0.2360551489249358
33;0.1968852938395625;0.2399164345937661;0.2407313219298256
34;0.2101334720580254;0.2406263252316342;0.2416525961666568
35;0.2148981211518327;0.2512217769818492;0.2462199714899399
36;0.2312208640500037;0.2569780843750233;0.2482922645307195
37;0.2316830931284476;0.2593738547677578;0.2490363568606179
38;0.2473569336833403;0.2689173100134573;0.2500533463072485
39;0.2487839308443884;0.2733774335077431;0.2565316974274245
40;0.2531250051139498;0.2781199609683896;0.2678256664182948
41;0.2542710460458788;0.2821440468234173;0.2759913771576268
42;0.2556920735637022;0.2832300405724425;0.2783003534152838
43;0.2582563561617664;0.2964957568598848;0.2810776771498738
44;0.2606783128633801;0.3153210079569835;0.2830105102095172
45;0.2633418416029919;0.3243374865704013;0.2881038391014974
46;0.2664766217824176;0.3266700512266736;0.2991337989717008
47;0.2681847444962746;0.3305774190824076;0.2993419537245721
48;0.2686715347469125;0.3306888022410678;0.3100074838971605
49;0.2701358510058167;0.3308765443786567;0.3202487333405741
50;0.2710150792339143;0.3322909157586672;0.3212804470219135
51;0.2725802166921213;0.3324930491901177;0.3219994921248308
52;0.2800840221789977;0.3342471868375876;0.3244855864300147
53;0.2810570646852794;0.3367298104204802;0.336048767077047
54;0.2968658621644338;0.338620014085128;0.3377075594753644
55;0.297597891885908;0.3412292871233902;0.3409911341112838
56;0.2993919174632816;0.3426403595434474;0.3481091247820683
57;0.3;0.3466069070288777;0.3481186211059153
58;0.3000640155686982;0.3514768440798792;0.3482214305823398
59;0.3011119117211464;0.3523958579419408;0.3484067868809155
60;0.3011629106030501;0.3524367653871039;0.3495491954090803
61;0.3065106970018215;0.3611228159576138;0.3500250870334742
62;0.3078368883047381;0.3652843952523757;0.350801686881093
63;0.3087759498669536;0.3668530629177803;0.3513110029027788
64;0.3099977617923728;0.3682002176496948;0.3566077708694243
65;0.3104720359467567;0.3784403096902274;0.3585005222372309
66;0.3109953033873467;0.3841287972804875;0.3598820705738174
67;0.3153684979453206;0.3850120517317723;0.3613111299446187
68;0.3183419528793261;0.395640021535582;0.3667554906662006
69;0.3204369425384628;0.4000053334400023;0.3808520008954632
70;0.3300378769015736;0.403358081098545;0.385615092808802
71;0.347444187730233;0.4040722536924328;0.3886891356707082
72;0.3529296835130877;0.404290039354544;0.3906001108981338
73;0.3557282782719909;0.4094708724653704;0.3918671983368026
74;0.3818232860371606;0.4167782759652763;0.3999999999999999
75;0.3933811910861446;0.4228429606264419;0.4025046319484083
