;mean;std
31;0.22426473005735306;0.16639977256809935
30;0.18647492878723843;0.17348503643507537
29;0.1534043368837275;0.189287758147604
28;0.2017103405691715;0.17738649805119047
27;0.20492763480834084;0.16593781617925268
26;0.2121558174338258;0.17586002619325017
25;0.21988866550161995;0.1803680423500689
24;0.2230075516132209;0.1702474439108652
23;0.20901873880545496;0.17734022631368457
22;0.21159117115233578;0.16721929316318357
21;0.20571372668411042;0.18100589990024982
20;0.22032811367936572;0.17018684323391464
19;0.23961305090211138;0.16464534742809686
18;0.2204167718335291;0.16624593066055757
17;0.23487842933638614;0.1704351686033355
16;0.23251165153553296;0.16882194680532273
15;0.22792241687142517;0.17286014859710175
14;0.20659677136163127;0.17542622742605776
13;0.1947864702843865;0.17675820092749023
12;0.2255629195862105;0.17118930965129397
11;0.1844352957115162;0.17957719749741957
10;0.20476206066486774;0.1762643499348775
9;0.20842053229980934;0.18154556739920488
8;0.21297575716895698;0.16821760945219671
7;0.22571686859666068;0.17356116136071498
6;0.20386432067443858;0.17063595775678425
5;0.1914682594011956;0.1726395673051078
4;0.23855176446175244;0.1648170969047937
3;0.2490122714237795;0.17780192474193957
2;0.16290677513548033;0.17234040442811246
1;0.19727720359381576;0.1793113239257153
0;-0.03402929231419085;0.20031305453580564
