;mean;std
23;0.07784740994718517;0.2079310467377263
22;0.08368427287095219;0.19740504678871112
21;0.15752548683989906;0.20945530773681642
20;0.18808228574992877;0.2024244756199
19;0.16727002920051615;0.20214870081696057
18;0.11900441330456214;0.1915578814884514
17;0.10181487656824889;0.1888663589239123
16;0.0412828361171718;0.1834461596939977
15;0.03977921004446833;0.18784664333350076
14;0.06796924890089323;0.18176725926737144
13;0.08839039231851516;0.18053973124413805
12;0.1487799976113109;0.18278164453317305
11;0.1617778896137898;0.18935485411336203
10;0.12040377928116487;0.18031267453626065
9;0.14063147608415436;0.19208566198383253
8;0.07808262594707467;0.17161346199269567
7;0.12357517422875637;0.18035766844859327
6;0.09853936766245272;0.18497924173064786
5;0.12072407526941942;0.17955358410698682
4;0.12443189134981689;0.19346041503347292
3;0.2068189080267213;0.203604346473594
2;0.03613166722022776;0.200081216049117
1;-0.04706380757954476;0.21388352268773395
0;0.33118236136262635;0.17706761931188253
