;mean;std
39;0.19349337480458043;0.22924226684535665
38;0.13088769403114853;0.2296421498676689
37;0.12592185058169977;0.22074940288024122
36;0.11663330547044354;0.22665425852949475
35;0.12840340836753336;0.22466089215283053
34;0.13388645080522266;0.2197695736057555
33;0.14264736022413846;0.21526963452075104
32;0.14069197753098614;0.212902511202763
31;0.1426602461778265;0.21330004281262865
30;0.1432923014229723;0.21915882816600066
29;0.15843648001266908;0.21111179572222574
28;0.166165816856341;0.2116927121204
27;0.15606906170951707;0.22144245646466595
26;0.1353428493543276;0.2379136215083903
25;0.14964246371971873;0.23170525430260475
24;0.1531331219151554;0.22560549687617146
23;0.17091181650299597;0.22531397259828626
22;0.13679573243259482;0.23580916848176003
21;0.17148456406599755;0.22524609959316666
20;0.18018224713338246;0.21759443822676572
19;0.18299570376335686;0.22588191676519104
18;0.1896092037779179;0.2321726760206045
17;0.1913712427475863;0.2345716654419656
16;0.17783356380374593;0.23879160739103855
15;0.1994900737526903;0.21391404352937396
14;0.20427201730497438;0.21389864646828535
13;0.18643418700761594;0.21958114635353498
12;0.20696561690119838;0.20385369647167825
11;0.1831816401592097;0.2050420290578161
10;0.1906468892191975;0.2144955112780199
9;0.19158389285059754;0.21979786176421148
8;0.2006425254177585;0.2181975753408834
7;0.19316480090939983;0.21498456741325897
6;0.21273315951632268;0.21490074936034084
5;0.20411925507060386;0.21185790545761657
4;0.20693099151952407;0.2105669044688787
3;0.20014371000276224;0.20060967430267806
2;0.23074336600237202;0.2088143104918627
1;0.16259809711031697;0.21427448897533605
0;0.027867087143433285;0.22520036326321347
