;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99
22;-0.3214285714285715;-0.3181818181818182;-0.3;-0.25;-0.18326189887668576;-0.1088445573084018;-0.10426625983167057;-0.10041928905068676;-0.08696565534786727;-0.08571428571428573;-0.06513000545908179;-0.05749373825626521;-0.042701626396488224;-0.033390344652758565;-0.024730906254127383;-0.021910128330278646;-0.01782089492736152;-0.015611108526295835;-0.010721033364893301;-0.005031233266491611;0.0;0.0;0.00258099787081371;0.0035343345562794458;0.0037632578087337214;0.007149243247970777;0.008778175414405386;0.009039669608979806;0.020632738240381015;0.024998262679256998;0.025670438018676668;0.02886291722481073;0.029157904255173377;0.04263669238054012;0.042772847083187925;0.043878898475993064;0.0463266310773977;0.056898620292953506;0.05995381751354345;0.06325935857694796;0.0667899767645499;0.06777116119356902;0.07142857142857144;0.08153105705100736;0.08790701476472279;0.09801162090325964;0.09999999999999999;0.10142843062596096;0.1099678347524625;0.1112167961443135;0.11128476048977474;0.1141006079638226;0.11719398961147416;0.11964589358170004;0.12993385448022213;0.13108117927964363;0.13396004163946032;0.14004929223585375;0.1504891844204851;0.15368066075276998;0.15394609451099917;0.15436156849832386;0.1583912590235823;0.1746545782687306;0.17799672082498996;0.18100899062294723;0.18911078483090152;0.19018713420888245;0.2008385781013735;0.20607992548755388;0.20822199841855998;0.20877192982456141;0.20991526668903934;0.22097179720054333;0.22532876169515223;0.22627241170249124;0.2288917689725988;0.2510538768022928;0.25753682990997273;0.2578089243324239;0.2581267385171826;0.263029710208784;0.30921408112664556;0.31275623560928534;0.3137254901960785;0.3148131557110902;0.3198065824819988;0.3214592030382789;0.3328415128474436;0.33608827752961346;0.33917230661954023;0.33942774357082783;0.3521118518394063;0.3735479597064731;0.3918662037657833;0.3949150212890525;0.44314672030956176;0.48571428571428577;0.6;0.7
25;-0.2545454545454546;-0.22424242424242422;-0.21428571428571433;-0.2129633025195715;-0.19999999999999998;-0.15899720766358738;-0.14285714285714288;-0.09999999999999999;-0.08880432687693844;-0.051214614981256776;-0.03932083786383928;-0.030179627253693223;-0.02018474642866269;-0.01677413669682256;-0.016440931123439494;-0.015776990947512386;-0.0035639075254618575;0.0;0.0018728340118010132;0.009042662591379681;0.009326465043938704;0.01163104650184132;0.013039543745437985;0.021235570416458883;0.022030241775600146;0.027707501660293562;0.029894970360405653;0.03237450453551972;0.03440815927924041;0.0355677525821798;0.03749238798288804;0.042701626396488224;0.04518077412904602;0.04542876694513302;0.052408721481136025;0.05823017236729752;0.05971609071118563;0.07611035041068474;0.07760172930686729;0.08077465928853525;0.08119519752689829;0.08249232913486697;0.08305500204261497;0.08500542497306351;0.09475886440082591;0.09999999999999999;0.10456529660293618;0.10541418137733112;0.11595420713048968;0.12674824177933466;0.13460163027941255;0.13888688612306532;0.14033567447769754;0.14519198743828376;0.15143900823774328;0.15546478431839078;0.15787230607937078;0.1633813886026712;0.16529160162218812;0.16637888334352663;0.1666666666666667;0.16736548175114463;0.1701754385964912;0.17571157032548834;0.1904497977068527;0.19764170640688128;0.2000060563849452;0.22484992945679844;0.2274483132350863;0.22810228166871407;0.22977355580923375;0.2303921568627451;0.2310431019726764;0.23550095013953348;0.23675463120920753;0.2383779603285808;0.24005077157269553;0.2443359178593364;0.24811200315543985;0.2686051825071511;0.2865904432008892;0.29036365046458945;0.3020555272267654;0.3022530351030497;0.3090545298065945;0.31454527283845957;0.32359540339105786;0.3353741091426955;0.339090569414091;0.3412360159940255;0.3514166115650058;0.355908927177221;0.3714285714285715;0.39004561006086286;0.39739410906816164;0.4048047210145989;0.41300446074566277;0.45887498666918447;0.6;0.6571428571428573
10;-0.2677847708018314;-0.21428571428571433;-0.20001234682224836;-0.08019357202452553;-0.07371745017705394;-0.0393529328691192;-0.03571428571428572;-0.023962788291574638;-0.009172518471420645;0.003145210925921752;0.013071926447904557;0.01666404126528235;0.01749411863257927;0.027264316163086773;0.030581686736582677;0.03448829453456437;0.04002737851107685;0.04213540025311941;0.045340752485700554;0.04752521506872191;0.06571204554449642;0.06726017137901863;0.07623444222527877;0.08100197307920375;0.0810881879629904;0.08336990710438683;0.0844602823656302;0.0929401622236201;0.09516911708940806;0.10413048432617451;0.11011486641245909;0.11053892060916473;0.1186071085965618;0.12830067091662686;0.12845414381097062;0.13072044421324233;0.13199271585298528;0.13208619697370252;0.13559867939259335;0.13651045660759833;0.1417684926438151;0.14217261229461806;0.14281871702248064;0.14285714285714288;0.14652867300320294;0.155120657843058;0.15971267749035675;0.16241886046761178;0.16283664852331917;0.16305335815204944;0.16363636363636364;0.16793434485756403;0.1747892246891376;0.1751939342918759;0.19999999999999998;0.19999999999999998;0.20713407493180191;0.2132352941176471;0.21623475629662683;0.23712107754693612;0.23719396094134462;0.23751186543578662;0.23866355892713342;0.23925936368239545;0.24570960227511418;0.24617787756780407;0.24877536715066464;0.25107548326897533;0.2530693349443274;0.26146256135355134;0.26437156314758087;0.26875928993028403;0.27017543859649124;0.2759800904381258;0.29184476273165644;0.29219413737448063;0.29417446040777084;0.29618281278962044;0.2969553212093524;0.2981360915472416;0.30131258846933506;0.31996684160711614;0.32000104213802283;0.3209207509642443;0.3270778785946631;0.3352751567121467;0.33925449900276206;0.3403866178538013;0.3514675116774037;0.3568703676829215;0.37472401702546976;0.3846475500707248;0.4000000000000001;0.4006254001860533;0.43527823865628607;0.48571428571428577;0.49999999999999994;0.6;0.6087595874350709;0.8660254037844387
17;-0.29696969696969694;-0.21428571428571433;-0.108787563138244;-0.07619119011588125;-0.06671229751846142;-0.054402000385370734;-0.029475288133169145;-0.018300697027066378;0.0;0.0;0.0029721009572200975;0.005575395902248512;0.01608579730793425;0.020508790370476072;0.021534349726946005;0.032081428303621914;0.03373320171024636;0.034596107045449416;0.04011367184431801;0.04078275740943238;0.04563840310903294;0.049894705356466;0.05982215568539026;0.06725980351307911;0.07924935198318647;0.08571428571428573;0.0883250907596874;0.09198242386004911;0.09586352976676858;0.10647712300147891;0.10689280137259587;0.10772108569447124;0.11067245156307252;0.11595420713048968;0.11844005037558943;0.11875287120574851;0.12048206434412272;0.12172431419714404;0.12392337724269925;0.1307591174584593;0.13458483672633886;0.13743264601411886;0.14890494452851835;0.1526089259051477;0.15860269014684433;0.1643465568669942;0.1666666666666667;0.17173837956785926;0.17669552582947282;0.17996716422895662;0.18036366563093334;0.1807665757793851;0.1928461582075245;0.19444619561601137;0.19528631232604365;0.19963679390059746;0.20332463162900563;0.2046025896465697;0.20899685629729792;0.21210448650521027;0.21686096793152426;0.22055866475467026;0.2296991503886756;0.24283880661535873;0.2495093619002653;0.2524509803921569;0.2541607053073778;0.2543859649122807;0.26024081057508014;0.2611239349058313;0.2690406855160745;0.27272727272727276;0.27384693277576944;0.27734833869763825;0.2793981551483917;0.2819097258133909;0.28889505955284117;0.30973700560781403;0.3137971299971686;0.323945180455706;0.32490414961697284;0.3393419590567478;0.34620617302903656;0.34627077385180904;0.3612786648742823;0.36282409483451694;0.36295883466310436;0.37143005400190976;0.37173416187015973;0.38680410030563217;0.38992039977447857;0.3929253775572858;0.4184137043778615;0.445984968632291;0.47873935714524923;0.6;0.7142857142857143;0.7714285714285715;0.7999999999999999;0.8660254037844387
19;-0.2600160508689229;-0.20920685218893076;-0.10776601906828384;-0.09999999999999999;-0.08571428571428573;-0.07407424987145915;-0.06233824645844831;-0.053925490258323834;-0.04136290575239239;-0.023809523809523815;-0.023559684805753503;-0.015388092690205895;-0.014298486495941554;-0.011323939525035352;0.0;0.008957989738308724;0.018181818181818184;0.019984816781307556;0.0228682267261269;0.02940223708506032;0.04832229110920442;0.05171890390676683;0.05280803817632299;0.05409243622851035;0.05535314750065586;0.05661885692593867;0.059675301927350564;0.06708393875930509;0.07035613713312978;0.07132272876744748;0.07226457712304678;0.07228606070561043;0.07424141478725665;0.08229302954681117;0.10278405916349527;0.11776402741523112;0.12048206434412272;0.12097770023889728;0.13006266846343886;0.13179125520816737;0.14013378216199063;0.14046798524712734;0.14691154968170758;0.1530290549420548;0.15846321443200098;0.16065062674368874;0.1632176236934994;0.16517462482143733;0.17629794942109542;0.18298901819267252;0.18432368630201262;0.18732280153555605;0.19195122193407815;0.1985294117647059;0.1990903982110207;0.19988898527040544;0.20351983406694335;0.20524294463652124;0.20690163499288378;0.20952381528845682;0.21196103662332988;0.21403508771929824;0.21431660976655265;0.21436583014021687;0.217575126276488;0.2279961146555304;0.2376354189493642;0.24516325639745387;0.2545873172447647;0.2560388815200272;0.2586198316953199;0.2702488307416775;0.28551369945825333;0.28657771954892597;0.2877570407308238;0.30365989137292243;0.30706978577104616;0.3221343621897141;0.3244988254225929;0.3375289284060033;0.34109161722840875;0.3421574884037653;0.35625301830908357;0.3666061886440603;0.3686353248592815;0.3784832979301184;0.3812215908998345;0.3838720850099486;0.39073646484111657;0.3943049156194566;0.39484451803137116;0.399901209692428;0.39999999999999997;0.4526472251457415;0.48571428571428577;0.49999999999999994;0.49999999999999994;0.5714285714285715;0.7142857142857143;0.8660254037844387
8;-0.24267994853915967;-0.2380952380952381;-0.12222976750248513;-0.10714285714285716;-0.09090909090909088;-0.06681436956535615;-0.05669675184959198;-0.04548624227098217;-0.002152211037986967;0.02571599219281839;0.027705887314865913;0.031071009252938327;0.046357930645480834;0.047058935212456396;0.052692333990752696;0.0576206786991176;0.05930392833621547;0.064343189231737;0.06773429948142536;0.07530129021507669;0.08623179210857708;0.08792338698586967;0.08873737107309419;0.09072585630491785;0.0976538688878173;0.10265071828283553;0.10311930926014475;0.10474737561119184;0.1164916669749705;0.11803390429001362;0.12574301677387933;0.13194397773984254;0.1395333046630871;0.148462529870637;0.1523944991607614;0.15668760655564995;0.15720222315132548;0.16235192436117432;0.16436994093396504;0.16914365904899192;0.170304315654818;0.173603495993313;0.18086830691718928;0.18095785063995645;0.18267122539645955;0.18271948286281234;0.18600031435958295;0.18730232614406384;0.18772329668218884;0.1932165855118137;0.19999999999999998;0.19999999999999998;0.20223326567232852;0.20514583452973914;0.21360988431845315;0.21836370696175464;0.21996526529524754;0.227692682974489;0.22893750483086386;0.22913870259938893;0.24418909894382898;0.24777372551497473;0.2536069096978451;0.25401503730644226;0.2571428571428572;0.2608532271576472;0.2720588235294118;0.2782949298763337;0.28705355093574947;0.2882058737272038;0.29996920244031455;0.30523251372509497;0.305498255196486;0.3069025456250183;0.3076838572946037;0.31052631578947365;0.314540213213646;0.32519059209961415;0.3290331489939514;0.341228081408096;0.3514675116774037;0.35374404143067284;0.3557885630335826;0.3592494732105316;0.3616457438901752;0.3625325308256161;0.36364551776774606;0.3749828705303421;0.38181818181818183;0.4007602097521364;0.4058397249567139;0.41033390537390024;0.4226290570527775;0.4391087064618001;0.49412820140712205;0.49787866906541833;0.6571428571428573;0.6571428571428573;0.7;0.8660254037844387
1;-0.17393131069573453;-0.1381718426328757;-0.08627138561686905;-0.08126881870085265;-0.08078155292471254;-0.08042898653967125;-0.06475910958496596;-0.06447601790075384;-0.06162970757761409;-0.06092247638211867;-0.04914436629311223;-0.03951396349589741;-0.029106092132776127;-0.02755677338470089;-0.002386977575860726;0.0;0.0;0.0;0.0024748634222434736;0.0026440386339094965;0.008444300542797423;0.00961338999308009;0.013660420320855224;0.026102096835151366;0.02727272727272728;0.046741674980349555;0.04967332050203731;0.05203221450177597;0.05242229648036739;0.05302772366852063;0.05857791861290061;0.0606853535723025;0.0606961806872872;0.062481744655912184;0.06272032832276721;0.06831260762137925;0.07849948536684276;0.09204171033185211;0.09372405363284636;0.09564480950776826;0.09999999999999999;0.10010698924036714;0.10124690160838516;0.10973094922286877;0.11205883334085878;0.11208675578510174;0.11478153316158733;0.11666666666666665;0.11904761904761905;0.13068727994870516;0.13204706809512776;0.13739312895606617;0.140175053988418;0.14126491973227503;0.14277664344866745;0.14736842105263157;0.15005589153371546;0.15507562347922454;0.1590290782762902;0.16470940046904067;0.16645140612753961;0.16984475878817382;0.17365572426745565;0.175691699771204;0.19088279123576063;0.19334198325630578;0.1938540986950075;0.19561096295073627;0.19801263337468486;0.19839150013118906;0.2047478746390715;0.21808701058642826;0.21871443453628955;0.22207559165789817;0.22397501389913288;0.2337923491312037;0.2431615829599409;0.2568173589725625;0.2571428571428572;0.2650029893913425;0.2720588235294118;0.28947690096947265;0.2986856121152114;0.29993029855358405;0.31731014855627443;0.3193548375630058;0.32158337463026193;0.3242071733102301;0.3514675116774037;0.35274903224124626;0.3844751572769914;0.391337093391338;0.39951060450362536;0.40615685186507305;0.4065907562049313;0.4069745265737283;0.4285714285714286;0.49999999999999994;0.6;0.8660254037844387
6;-0.15899720766358738;-0.15103905140786175;-0.09484235257645951;-0.0933390951837159;-0.03243937959809813;-0.026441449895268455;0.0;0.006232217620208165;0.03882830749074133;0.04400881904127867;0.04463500314000785;0.06654360435445472;0.06797154746559847;0.06994627896248132;0.07366329451166169;0.07935055737252493;0.08044145450092018;0.08221629735166394;0.08223943716313738;0.08571428571428573;0.09266119306069967;0.09834998371566377;0.09999999999999999;0.10120779398873216;0.1013113018895865;0.10369310777080669;0.111733495690471;0.11476586938071306;0.12507252703035598;0.1251792568424605;0.1261574995053853;0.12724880558037988;0.13061224849150554;0.13158619667113972;0.1323921457336769;0.14285714285714288;0.147096033543359;0.1497955005733811;0.15069828660992327;0.17200300784592143;0.17255082572881603;0.1743001057425789;0.17550465962549083;0.1781549243869961;0.18509334098344338;0.18694371162697832;0.18794835060757678;0.18896917895934418;0.18964882554741125;0.19710882357594225;0.19982572679527702;0.19999999999999998;0.20683249530882528;0.2132352941176471;0.2216983289634934;0.2235238127455381;0.23032688389813452;0.23186207949015092;0.24230545628940897;0.247997133468233;0.2581412469533926;0.26393805500368717;0.26634542887468604;0.2691849509482809;0.2710105442112321;0.27367102909030716;0.2771283531178717;0.28571428571428575;0.287390391938566;0.2889293681884638;0.29188631091265177;0.2936356353347508;0.2949133477319687;0.2982456140350877;0.3027769608282667;0.3040975100833724;0.3072292640775129;0.3088883166625533;0.309160137982587;0.3220810373958608;0.32884416239076386;0.3310878308164466;0.3317200302385327;0.3384528188349479;0.34042398589521694;0.35767091310429244;0.3673593460171048;0.38135881385096865;0.3878464462024147;0.38906702244048347;0.3953539870461069;0.4065144757872763;0.5363636363636364;0.5594890746091223;0.6;0.6;0.6359888306543495;0.6957252427829381;0.7142857142857143;0.8660254037844387
34;-0.33333333333333337;-0.3;-0.28328814078269393;-0.2727272727272727;-0.25;-0.14414689642517473;-0.14285714285714288;-0.12978319851205425;-0.09999999999999999;-0.08696565534786727;-0.08221629735166394;-0.08151079306533837;-0.07531446678801507;-0.05038483250521297;-0.042086982658039666;-0.04141600998109725;-0.037559836484440376;-0.03436735283099015;-0.030820130760252876;-0.02966147367630837;-0.026083389025342307;-0.019789919510618505;-0.018537861395465635;-0.018215448208513608;-0.01587837531744337;-0.011292813011021922;-0.008987243881600344;-0.008552858656213004;-0.006445580274010975;-0.005500676584326998;0.0;0.002249805097475446;0.014359455806498802;0.015719512295479795;0.017188989410455015;0.024977773642073334;0.025838329559598465;0.030936892593374114;0.040662696716141415;0.04816134078714306;0.050560535751341944;0.055862295898506026;0.058535842563451325;0.07007475667490208;0.07436020105091627;0.07441793474081562;0.07787262349166567;0.08517086918227328;0.10263079485995981;0.10618693431190321;0.10821279468269397;0.11221215097112387;0.11466064801579587;0.11508114913432153;0.1189243877424883;0.12310885142875544;0.12592071657729914;0.1365416345208584;0.13722853933545526;0.14325082921111573;0.1525444024584567;0.15431833683736504;0.1654056155989509;0.1689855099485175;0.17325994798131533;0.1790307502882702;0.18627450980392157;0.20024588659549314;0.2011481444232486;0.20498790500909958;0.20526315789473687;0.2054631521392205;0.20815706980573234;0.2142857142857143;0.21826369088062858;0.23046314373299884;0.23056309474705758;0.23863749287585348;0.2540929517683359;0.255233042551245;0.2626948070692026;0.2676475070874495;0.27450336685457705;0.27719990599913746;0.2822631068379842;0.28306745840795433;0.2845213189769458;0.2990909250268272;0.30776834556883226;0.35574310112820895;0.3593940287836877;0.3647009917333319;0.3714285714285715;0.3996189335562708;0.41700237102876175;0.44453124536813826;0.45409554177910033;0.6;0.7;0.8285714285714287
33;-0.33636363636363636;-0.3;-0.2727899498134193;-0.24848484848484845;-0.2333333333333333;-0.13061871275782808;-0.12153713521550323;-0.10041928905068676;-0.09999999999999999;-0.08571428571428573;-0.08324201780441783;-0.07170342392516134;-0.05987001059349103;-0.037259334191936305;-0.032435275185196163;-0.028614490281729146;-0.020000307964596502;-0.019145220300077613;-0.014741420876728287;-0.012434405918378558;-0.011087664126921328;-0.007197140029281029;-0.006244443410518333;-0.006220428819051824;-0.005862602354415124;-0.005194853871537358;-0.001752515913224799;-0.0012091932534984459;0.0;0.0;5.536105622297343e-05;0.00038845555639863805;0.0010585583544962247;0.005994425955150178;0.012991231604303728;0.01456313603070446;0.02745984106761553;0.03653005213598404;0.038198094283183444;0.04141831157883893;0.056209283725989594;0.056594208640245544;0.05731329775458047;0.061525669217585205;0.07046265129941622;0.0712717581957664;0.07142857142857144;0.08228162833149741;0.08628972378003022;0.08686486452163401;0.08761877696579462;0.10706451228142308;0.11088057655727143;0.12041482062458085;0.12970561373861558;0.13460163027941255;0.1365299654604316;0.13773546440891538;0.13821253019251986;0.14094075239989604;0.1410258964335486;0.15709246530392537;0.16336919664815153;0.17317842791177454;0.1739217750877192;0.17738045846304962;0.18496547129230126;0.18627450980392157;0.20229437595623181;0.20480207378613424;0.21187122000970451;0.21739232336819592;0.22637270931582473;0.22802857062241733;0.23041909678907466;0.23056309474705758;0.2341307374193041;0.24449461002887893;0.2456140350877193;0.26649902582256807;0.2692382566166907;0.2722027078008722;0.2754715631222625;0.2778066602205135;0.2807162052322551;0.2845213189769458;0.2874191579360359;0.3177583478279389;0.31885170046094086;0.3520499026561369;0.3714285714285715;0.3881659674726384;0.39659475439226866;0.39999999999999997;0.40513827448439543;0.4130807186366417;0.4532571489109718;0.46027502608143134;0.6;0.8285714285714287
