;mean;std
31;0.1756262803789307;0.19137969655952441
30;0.21312011899659264;0.1764922663929834
29;0.1782781042600847;0.17749148362097517
28;0.18273189023099;0.19492350820722926
27;0.19753693832725516;0.17676098254102965
26;0.21302085613990457;0.1759599547266487
25;0.1891663360185776;0.19635530724593933
24;0.21212261919294517;0.19317573236538793
23;0.2510273056427671;0.18936755233720742
22;0.2219714060135064;0.16864121870606494
21;0.22941977930617719;0.17728362387999072
20;0.23012470059629822;0.1870955398234348
19;0.26509406161390553;0.18022270132016022
18;0.23378762605791603;0.18272023577309596
17;0.2333345485170434;0.18249316406862517
16;0.21789443004774448;0.17830820638441475
15;0.2167367247344909;0.16991272997951937
14;0.21317419733823587;0.17749950285215127
13;0.20125721632728985;0.18365920132033642
12;0.19248756314088772;0.1842925172899759
11;0.17894944591130035;0.18327768113572307
10;0.19516289377801863;0.18822721899079659
9;0.21717309726373926;0.17792648170232075
8;0.1914875354138813;0.18148082492816012
7;0.1962637236335221;0.1861313699955345
6;0.17446940755697374;0.17519253488465092
5;0.201178936512991;0.18487568011235303
4;0.2331211327876858;0.19460223899047624
3;0.1662463655562737;0.18564383361720202
2;0.22847099336484905;0.1736177504985611
1;-0.002847920637027862;0.1905478003478182
0;0.036823651461851487;0.1906766377320063
