;mean;std
11;0.14474842382263747;0.1812403760452985
10;0.1775006356539241;0.18945676902340347
9;0.16428124389432594;0.1773187220852534
8;0.16826755789408965;0.1943065292759291
7;0.18472897532904425;0.1807112839386425
6;0.18168644337873419;0.18449766186584693
5;0.19900703325944377;0.18514383500642248
4;0.18427876920287367;0.17946382217519402
3;0.16470409119113752;0.1900102831260985
2;0.23229486220984782;0.1736572095115948
1;0.20461128731355943;0.19066524031883697
0;0.2888278872738327;0.17636091177739588
