;1;2;3;4;5;6;7;8
11;0.2001241680357862;0.12924809051037572;0.17437916601700082;0.1771178130858928;0.10554727357483147;0.1645413385224274;0.07280465399233897;0.2987542088211274
10;0.2321700740109471;0.18761390390741994;0.17480211731947148;0.1427685796279741;0.1670667230902255;0.22352305846535966;0.162044846757543;0.26589841245716267
9;0.2149923694730954;0.1874844718585302;0.15689567805417026;0.14391576512788762;0.15640845639328232;0.22021144879125992;0.11625396715579765;0.23103351315982074
8;0.21512093699211526;0.17714196562092674;0.2337797150612342;0.14750267308239742;0.14366479050193634;0.21320666739895924;0.15820575625550168;0.24672009651366164
7;0.18653549940342398;0.16989118600369635;0.18064325430132117;0.2039868296890893;0.18292956167478713;0.23517376431719525;0.18430783556621097;0.3161811415972026
6;0.19952641878197194;0.19509981254449174;0.19240322244316274;0.20522276464305708;0.18270068007651413;0.23013251425197362;0.19896482381538574;0.25549637771788847
5;0.20622068993738024;0.21722568805511402;0.17626475418159118;0.24951994021311694;0.1892693472933249;0.23837740799944485;0.2276319313921531;0.31271931448295626
4;0.2082336033181073;0.21051560531722946;0.1892877628519509;0.1825655434819184;0.1901381329983614;0.2328157963414793;0.18746047477609523;0.26382754127983826
3;0.1504182575667788;0.17524858498966855;0.1896471735289305;0.17069371402624017;0.16519520546631797;0.21002371110054768;0.20715348021206492;0.2757831553235978
2;0.2508167940699594;0.25411306923771126;0.265196023722029;0.2033326707834621;0.2213852389552936;0.2874441586367862;0.2600959691991558;0.31718764755793144
1;0.2505777810593611;0.18707076977698697;0.23511814948230797;0.17919947371935813;0.14042133021611325;0.24319229854895869;0.2428271123651607;0.3659263866255089
0;0.3637226944444871;0.2818482432989172;0.2892902342103792;0.2884655203006037;0.28916412014641196;0.35390680449458684;0.33050387481170174;0.3657532648602668
