;mean;std
11;0.15160285527724546;0.18555597141489263
10;0.17892345184344158;0.19107467618018353
9;0.17170263408435366;0.1781748505074847
8;0.1735046937994829;0.1977200370191481
7;0.18781560491189325;0.18253955076343634
6;0.18721118003569137;0.18553816083605063
5;0.2029663823266068;0.19021973112167345
4;0.18836217995913726;0.18526176347013587
3;0.17096902911071468;0.18943442600143812
2;0.23574784706925367;0.17934652488502792
1;0.21142900123713154;0.19244969386832
0;0.2924764609922213;0.17312196895565612
