;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
25;25;distressing;662;450;757;475;462.5;2.5;2;[1417, 1446];[20.05311999999998, 14.768120098319901];0.7601;0.5336;2;14.1648;14.7447;274.25585363818516;14.45;0.38
26;26;and;766;450;796;470;460.0;2.5;2;[1418];[5.234653428680814];0.4534;0.4534;1;14.1449;14.167;377.01682675287805;14.16;0.4534
27;27;disorienting;805;450;909;475;462.5;2.5;2;[];[];0.0;0.0;0;;;415.7110992682414;;
28;28;for;917;450;942;470;460.0;2.5;2;[1419, 1422];[12.700800000000015, 2.634561690756176];0.6953;0.5821;2;13.3641;13.8686;527.0837137066651;13.62;0.3476
29;29;children,;949;450;1025;475;462.5;2.5;2;[];[];0.0;0.0;0;;;558.9505134220826;;
30;30;and;1034;450;1064;470;460.0;2.5;2;[1420];[3.942399999999907];0.5337;0.5337;1;14.4909;12.5529;643.6608831168861;13.52;0.5337
31;31;facial;206;555;251;575;565.0;105.0;3;[];[];0.0;0.0;0;;;209.31182015072534;;
32;32;injuries;260;556;325;580;568.0;3.0;3;[1424];[20.023040000000037];1.2781;1.2781;1;13.8928;16.0466;169.39123275662647;14.97;1.2781
33;33;may;333;560;370;580;570.0;2.0;3;[1423, 1431];[12.641280000000052, 0.0];0.8732;0.2585;2;13.6707;14.8873;161.01640554555178;14.28;0.4366
34;34;be;379;555;398;575;565.0;5.0;3;[1425];[12.028480000000059];0.3075;0.3075;1;14.1322;15.0326;154.47264;14.58;0.3075
35;35;particularly;407;555;506;580;567.5;2.5;3;[1426, 1432];[0.0, 1.067199999999957];1.0349;0.7278;2;13.2936;13.979;155.17589907846389;13.64;0.5174
36;36;frightening.;514;555;616;580;567.5;0.0;3;[];[];0.0;0.0;0;;;196.6888783200759;;
37;37;The;624;555;657;575;565.0;2.5;3;[1427];[0.0];0.9059;0.9059;1;14.6051;15.1375;278.5193186384198;14.87;0.9059
38;38;appropriate;665;556;767;580;568.0;3.0;3;[1428];[16.116480000000024];0.4368;0.4368;1;14.5642;15.5028;313.9554327206485;15.03;0.4368
39;39;response;776;560;855;580;570.0;2.0;3;[1433, 1434];[0.0, 1.346559999999954];0.9544;0.4368;2;15.6429;14.2569;415.5728629913287;14.95;0.4772
40;40;is;864;560;876;575;567.5;2.5;3;[];[];0.0;0.0;0;;;497.98192864280696;;
41;41;to;883;557;900;575;566.0;1.5;3;[];[];0.0;0.0;0;;;515.0979749667141;;
42;42;comfort;908;555;977;575;565.0;1.0;3;[1429, 1435, 1453];[39.74358035205175, 0.0, 41.792052543917976];0.68;0.194;3;15.1804;14.697;538.3928614448837;14.94;0.2267
43;43;the;984;555;1012;575;565.0;0.0;3;[1436, 1437, 1454];[0.0, 20.04639999999995, 67.47807999999998];1.1164;0.5662;3;14.3596;14.5712;611.5863854393831;14.47;0.3721
44;44;child,;1020;555;1066;579;567.0;2.0;3;[1430];[62.73248000000001];0.2425;0.2425;1;14.4802;14.9399;646.4830983520062;14.71;0.2425
45;45;check;279;660;328;680;670.0;103.0;4;[];[];0.0;0.0;0;;;267.3073879540362;;
46;46;for;336;660;360;680;670.0;0.0;4;[];[];0.0;0.0;0;;;261.46830564106546;;
47;47;any;368;665;399;685;675.0;5.0;4;[1439];[10.039999999999964];0.4532;0.4532;1;14.0515;14.1112;264.47264;14.08;0.4532
48;48;injuries,;407;661;477;685;673.0;2.0;4;[1438];[7.674560000000042];0.2424;0.2424;1;14.2574;15.4818;260.89032050808174;14.87;0.2424
49;49;and;486;660;517;680;670.0;3.0;4;[1440];[1.7484799999999723];0.3076;0.3076;1;14.958;15.6786;275.8919869347597;15.32;0.3076
50;50;provide;527;660;592;685;672.5;2.5;4;[];[];0.0;0.0;0;;;292.37894256394327;;
51;51;treatment;600;662;688;680;671.0;1.5;4;[1441];[0.0];0.3719;0.3719;1;14.9798;14.9488;333.96231735752707;14.96;0.3719
52;52;or;696;665;714;680;672.5;1.5;4;[];[];0.0;0.0;0;;;402.75795566917066;;
53;53;consult;721;660;784;680;670.0;2.5;4;[1442];[0.0];0.3884;0.3884;1;16.1927;16.3192;418.81628962447206;16.26;0.3884
54;54;medical;792;660;859;680;670.0;0.0;4;[1443];[0.0];0.6793;0.6793;1;15.7923;16.0333;476.5832037061416;15.91;0.6793
55;55;help;868;660;904;685;672.5;2.5;4;[];[];0.0;0.0;0;;;541.913815707636;;
56;56;if;913;660;923;679;669.5;3.0;4;[];[];0.0;0.0;0;;;581.8192981113722;;
57;57;needed.;931;660;999;680;670.0;0.5;4;[1444, 1445];[0.0, 18.7081020897791];0.906;0.5824;2;14.903;15.6701;597.9840637130807;15.29;0.453
