;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99
28;-0.20681124167434586;-0.19353504731756185;-0.18333333333333335;-0.14285714285714288;-0.11796251359151783;-0.11515151515151514;-0.09999999999999999;-0.09217544522776792;-0.0871446157970719;-0.08209697388909629;-0.08185708055548267;-0.06840467603051173;-0.06615164433744804;-0.056826782553378245;-0.056244986755015346;-0.04592595049811525;-0.021786544079840924;-0.01652748369178269;-0.012254901960784315;-0.010153119360143193;0.012405614199040632;0.025964920128501903;0.030047314530546237;0.033760113230034985;0.05068605222993789;0.05300011631546504;0.0534538186468248;0.05454545454545456;0.06010817970377887;0.06228406279312741;0.06613151280664768;0.07369194698608333;0.0761791749704021;0.08365452398759185;0.08844000602743393;0.10045740960329673;0.10099605233550937;0.10659160509076888;0.10836878144790243;0.10955668125410359;0.10966451057653352;0.1121347129980922;0.11428678517382189;0.11824903913336536;0.1338923854009157;0.1342694293365388;0.14296699136348234;0.1453255444861018;0.14806219374683394;0.1482398716819534;0.14854872873265607;0.15391844415236905;0.15627243320953546;0.15662668364735952;0.15858032893935398;0.1605249072221142;0.16237717992843162;0.1689856528873111;0.1700308300855145;0.17030246330064594;0.17700410723570473;0.17981079323605528;0.18022843530012495;0.18340373782640243;0.18510977307201815;0.18816784679297888;0.18861080449973053;0.19805516728566924;0.19839995968771795;0.19999999999999998;0.19999999999999998;0.20167417070795357;0.21077020989933015;0.2158431494717316;0.2297453320857702;0.23579085361811267;0.24597391939000446;0.25364131483570423;0.2571428571428572;0.259666831632647;0.26363804721081446;0.26491228070175443;0.26664745158302766;0.27193365883449044;0.2778777317680659;0.28149473322140517;0.2830564637497757;0.299368232138796;0.317625489773715;0.3328467448990736;0.3741103821520875;0.39285714285714296;0.39739410906816164;0.4142668343617329;0.4285714285714286;0.49865971654596175;0.5428571428571429;0.7;0.8116794499134278;0.8660254037844387
26;-0.10723864871956167;-0.09999999999999999;-0.0981428269344805;-0.07974209284867416;-0.04773038131314659;-0.024027618357307014;-0.009090909090909092;-0.0011952503413563476;0.0026524808840559617;0.015833818812131917;0.021414535256735555;0.023809523809523815;0.02875823818539002;0.03571428571428572;0.04020398990135506;0.05519734075973298;0.057316210322934276;0.06826085051630473;0.07770669927716517;0.07943819398922089;0.08381986287034644;0.08823529411764706;0.09289758604051104;0.0933390951837159;0.10085753503426301;0.10284700113904689;0.10570593791877238;0.11863137535371195;0.12105263157894736;0.1221348216107217;0.1280162419629064;0.12994619804714058;0.13000267554066525;0.13115354644509286;0.13183000005710035;0.1361037906404321;0.14285714285714288;0.14285714285714288;0.1433270065059416;0.15063014868023597;0.1527193737481902;0.16363636363636364;0.1641568126688672;0.17405090462482856;0.17455510383797498;0.17723154005439057;0.18141526141727604;0.18454099943651758;0.18820720646354033;0.18944658267890307;0.1944827761291354;0.19691719985321465;0.198113267422255;0.19999999999999998;0.20148916929297347;0.20314272895132587;0.2056526812558082;0.20736571060792186;0.2087043553084255;0.22472464879261372;0.23351034634013132;0.2380130042814839;0.24168246679472158;0.24715978363217705;0.24835456537412073;0.25120815019940046;0.26032147472836187;0.26719356430154806;0.2677847708018314;0.2827840801620446;0.28943684025285343;0.2915051276252143;0.29160536467738485;0.2935898852198554;0.2936396437665575;0.29458111495034134;0.3032508744821524;0.30325133789807696;0.30351429346897985;0.3180760546557407;0.31930293001238613;0.3207906391657589;0.32368469530428007;0.32996377975972724;0.3341065620028689;0.3620992375390815;0.37755579434100683;0.37794672969528076;0.38692564770591015;0.39037291967082405;0.39525501265700475;0.420087700931218;0.4271672840662539;0.4306593276826685;0.4928053803045812;0.49999999999999994;0.524194066833667;0.5428571428571429;0.6;0.8660254037844387
21;-0.1338923854009157;-0.11904761904761905;-0.09999999999999999;-0.07559970501861536;-0.05454545454545454;-0.05070013563474711;-0.03778010995531358;-0.030384283803875808;-0.016837921289685222;0.003632968566974748;0.00377661349454019;0.026143852895809113;0.04649198857821631;0.05563347043404091;0.07310697165854242;0.07352941176470588;0.07368250185278008;0.09267450201357383;0.0995708139781765;0.0998194913638201;0.09999999999999999;0.10258872614404542;0.10440838734060547;0.1052194809807781;0.11228070175438597;0.1138400893104196;0.11906039336289329;0.1221348216107217;0.12650616756132885;0.1266073814193292;0.12961638471350836;0.13156327889223535;0.13554688054844374;0.14224004648257052;0.14815374202172182;0.148855933128931;0.1492196049661182;0.15347548621856436;0.15823089313461425;0.16304876928987996;0.17722182761067382;0.18550317188772017;0.1896417299134453;0.18983274267324535;0.19746490783597434;0.20091573445761723;0.20293819002414654;0.20351248192576016;0.21428571428571433;0.21851691441044546;0.22519829484938667;0.23016451859995343;0.23434503377126772;0.24293418072635328;0.24466058751791128;0.24519597150343106;0.25390133916876273;0.25582642899356234;0.2571428571428572;0.26044239183216555;0.2614639135605675;0.26164470124147315;0.2638212183443441;0.2640630143689257;0.2676193710486568;0.27029519334100793;0.27135507114559587;0.27464467124418285;0.27888193346419343;0.28548670656859043;0.2891556716399455;0.3013601016436545;0.3026286334877554;0.3077299839942656;0.3084041753787739;0.3098105389774813;0.3133625633296174;0.3240887151352672;0.3272727272727273;0.3341550161920467;0.3404689770848109;0.34353539786284104;0.35172612669610714;0.351789775154906;0.3534871844987804;0.3543006007463758;0.3573589079061637;0.35983578576496095;0.3692607633549919;0.36995026491029215;0.38074676540151703;0.39689317142859754;0.4083174248288663;0.4164434191942978;0.42628786241861116;0.48571428571428577;0.5217939320872036;0.6;0.7714285714285715;0.8660254037844387
14;-0.2928895930645031;-0.10977885648610602;-0.10714285714285716;-0.10303030303030303;-0.09999999999999999;-0.09057742435504886;-0.07142857142857144;-0.053594898436408675;-0.037974692433585734;-0.02875567077394294;-0.006018250959432916;0.004594967666506795;0.006641528887664038;0.015089813626846612;0.0236046281420958;0.03246998423513781;0.03607093156089799;0.05147058823529412;0.05432799330996877;0.061184285222772354;0.06379272557869516;0.06880629304225461;0.07055598984733834;0.07218357987188548;0.08500244032631772;0.08571428571428573;0.08725628905594855;0.0939664158971584;0.095387610356464;0.09559730798089182;0.09978897714229196;0.09999999999999999;0.10246234135702839;0.10542180630110737;0.10731084745512376;0.10935231117128603;0.11228977420782221;0.11353390187476727;0.12062622077691247;0.13011191128355806;0.13895958855104895;0.14512879042743404;0.14601694191236494;0.14644919129071277;0.1465583680363916;0.1488471250919205;0.15006583278789629;0.15845265007589587;0.16474829950498135;0.17071138290599291;0.1715466987156241;0.17536946295303438;0.1775073153952299;0.1819614631555021;0.18230570282325484;0.18411700434187717;0.19303264178357854;0.1942139307145796;0.19718519767495366;0.19999999999999998;0.20160631582530622;0.20676263229229258;0.21629130930946358;0.22994949433753692;0.2343435747912524;0.2382699179018815;0.2385097131640366;0.23867147207815725;0.2411200142950804;0.24450545734206774;0.26491228070175443;0.26689182664318106;0.27597159644109365;0.2761530448893886;0.2794279064466512;0.2846817682846373;0.2875801978563094;0.2877664643691557;0.28905490319575794;0.2931770104939527;0.2985966644181577;0.2988378980385341;0.2989931988103817;0.3033135787885153;0.3169858143131799;0.3217680865054086;0.34062894018339;0.3461161053100103;0.3613192995054837;0.36282409483451694;0.37462765771891365;0.3917575808507762;0.41832212093513765;0.45454545454545453;0.5098148109756021;0.5217939320872036;0.6;0.6;0.6;0.8660254037844387
1;-0.09999999999999999;-0.08757203379262579;-0.07187626275693688;-0.05518884018838009;-0.049999999999999996;-0.01966041893191964;-0.01673654817511446;-0.006520615508866243;-0.006024103217206135;-0.005493070797492898;0.015029317775385994;0.01919644487632922;0.02760115035159496;0.028571428571428574;0.028581075571398065;0.033898827058638135;0.03470716534266415;0.038324133232696;0.03925203729218827;0.05592306041734001;0.06602806882596439;0.07114584481441184;0.0741140830312235;0.08237128175436095;0.09635509934436169;0.09964683126731518;0.09999999999999999;0.09999999999999999;0.10152031402945694;0.1051121350123531;0.11203335673898523;0.11671797145887583;0.11773592569229044;0.12198333776326072;0.12294487495971748;0.1272727272727273;0.12774395659028692;0.12791433415044873;0.13831576375959126;0.14191325439703306;0.14824870301203277;0.14945569238770876;0.16342907331065565;0.16870418368083784;0.1752536740348756;0.17926891070065024;0.18248964703531195;0.18309600142984114;0.1860272339053011;0.18794375783458714;0.19047619047619052;0.1913468659041789;0.19716040541525345;0.20839448117045256;0.21096443269875517;0.2114130334442504;0.2157553361086782;0.2176164350244067;0.22597224378406958;0.22639056920458753;0.22766193463962736;0.2377123379950284;0.2384623986741207;0.2456140350877193;0.2501123360383983;0.2517368637983285;0.25231323116811155;0.2611277241773665;0.2797891580379029;0.2815431192935678;0.2815918993078294;0.29597800024379606;0.2962744960510899;0.302931251754681;0.3032968989907468;0.311865615263909;0.3135348438437079;0.3163850207986723;0.3183141282228512;0.3255408258770096;0.3266154309954052;0.3308823529411765;0.3396528680004174;0.3411358200752268;0.36038945560078506;0.3610182781243086;0.3706045359210416;0.39740166556837786;0.4012614924977803;0.406060606060606;0.4085795672241479;0.4124521003635009;0.4506323773108517;0.47699162299076214;0.48571428571428577;0.4928053803045812;0.5542602047529623;0.7;0.8285714285714287;0.8660254037844387
13;-0.15;-0.11904761904761905;-0.10714285714285716;-0.09999999999999999;-0.08490843971036555;-0.07002441813077052;-0.027557476592972953;-0.027451045540599562;0.009047892531997823;0.027201000192685367;0.0291901312781623;0.03046596387512882;0.035150316340429345;0.04367474832474448;0.04490854747099873;0.04923064709194013;0.052165496111207924;0.05454545454545454;0.06269525954390376;0.06876498359595255;0.07205318266170492;0.07422789419334994;0.07723064736474856;0.07843137254901962;0.08402012427435755;0.08571428571428573;0.09239720105767774;0.09799851063414983;0.09840188251953204;0.09999999999999999;0.10430871170074338;0.10812916872079106;0.10993638334734883;0.11490015104383391;0.11615622168556712;0.11966213172082335;0.12085583045288961;0.12282269763243837;0.12412773591754815;0.12482674244441257;0.12512635376821651;0.13232789771680625;0.1341156046057285;0.13452034275803726;0.14770257033258682;0.14879313918803252;0.1495273587746306;0.15246888445055753;0.15410116153565254;0.1553565181930483;0.15772830663138804;0.15860027741972973;0.1617339560317254;0.16239002360422117;0.16322285228734262;0.16814450380515658;0.1699673954135184;0.17515645957528406;0.17907311855542293;0.18341379562965102;0.19999999999999998;0.20617042339305003;0.20850926724907484;0.2175438596491228;0.218868055701264;0.22727272727272727;0.23093383319419045;0.23132857526736209;0.23966593281011067;0.24047386171867072;0.2446410296737991;0.252263874948177;0.2573723468560418;0.2595155042334107;0.2651658291109393;0.26857389621581024;0.27109984919634667;0.2749174769786614;0.27886475300101365;0.28244374399697997;0.2840475259015075;0.2946981576647292;0.32296599281237026;0.32388923116255025;0.33065250021864845;0.3307027638035346;0.33783801964316434;0.35146964669829434;0.3569837330836761;0.36742364512934517;0.37473442801911355;0.3946905825467585;0.3972249753092109;0.4518868007280905;0.4562188949499619;0.49999999999999994;0.5217939320872036;0.6;0.7142857142857143;0.8660254037844387
6;-0.19999999999999998;-0.1694392817922114;-0.16732065853317832;-0.1666666666666667;-0.14073031508397024;-0.10714285714285716;-0.07722686131774778;-0.05857791861290061;-0.042794926449901516;-0.0378482210640579;-0.03703188585635343;-0.0018378539692653114;0.0;0.0;0.01313904025036548;0.014849180533460841;0.015483671675658185;0.02339815036358855;0.030861047411851476;0.035746216239853884;0.03700786176720125;0.038938820445735614;0.03943228149750278;0.03969923614178664;0.04357230789853595;0.05539072937095653;0.06113304210282028;0.06610993476713076;0.0688551517289591;0.07473311501453235;0.07599870488517681;0.07926540449787628;0.0839090090018912;0.0875124370537113;0.08867746918919785;0.08982961406913813;0.09161068496554468;0.09375960135752677;0.09645444609160385;0.09915328077075238;0.10088348590266073;0.10602624888249026;0.10781215608330932;0.10870871708839867;0.11309063571673801;0.11596398693121812;0.12500000000000003;0.12794708323321127;0.1388080727961551;0.14403013977062698;0.14494275891311212;0.14529900209076937;0.14545454545454548;0.1488158507874214;0.15188776713067664;0.152857936220332;0.16696492742685448;0.16879143141197875;0.1764573379364093;0.18600485827264435;0.19555468208765628;0.19666901784353133;0.19768193162597428;0.1980115723406419;0.21233836701131803;0.21303744778781122;0.21506521394763956;0.21608955248853357;0.21944807879149644;0.22245600517071215;0.22599348738142594;0.22660584678193346;0.23157894736842102;0.23308133976051792;0.2359359596624406;0.23964942836138284;0.24848484848484845;0.2529420873172636;0.2571428571428572;0.2635446448736979;0.26471979743875934;0.2766431219581419;0.27866694440610995;0.2792744794466155;0.2810790885239491;0.28277368674459535;0.2992393554853624;0.3;0.3108383778201157;0.3382506315383171;0.34412003208605435;0.3589932412418975;0.3740237621055018;0.3806972029544439;0.3843219344277616;0.4116861275551506;0.4184137043778615;0.6571428571428573;0.7714285714285715;0.8660254037844387
8;-0.18333333333333335;-0.1030229205379976;-0.07142857142857144;-0.05315916755481185;-0.03571428571428572;-0.028571428571428574;-0.024888791775675836;-0.01855304954120485;-0.007172677059752867;0.009428734071181;0.014298486495941554;0.01506025804301534;0.028917647546865943;0.04242424242424241;0.042939160470046096;0.04298705459729318;0.04395353479515233;0.045003018478029115;0.054475041473690325;0.05508040974601175;0.07247563433497127;0.07605301243641935;0.07876687994128585;0.08105386098664695;0.08441374765655814;0.09523809523809526;0.09537113974181177;0.09771723934557651;0.09966823448708036;0.09999999999999999;0.11191581850095313;0.11595420713048968;0.11830690643464709;0.11977467469330755;0.12407364674337133;0.1322903056215741;0.1355094629253758;0.1373040569955667;0.1373698373022418;0.138504783427106;0.14217708882600896;0.14545454545454548;0.1474330988793367;0.14910944948978674;0.1523642397374967;0.15365035820384465;0.15479428872923934;0.15599054959382547;0.15686274509803924;0.1664969040384096;0.17415549385640117;0.17436671799598893;0.17512759489868623;0.17944310816174394;0.18122768088003702;0.1876771428534634;0.1924510063749403;0.19741194411017293;0.19999999999999998;0.20237219967560371;0.202610711174725;0.20630528788164867;0.21030355688088243;0.2114942586924235;0.21169927469264535;0.22482042927111465;0.23996729816379503;0.2463504224371181;0.2528999581259926;0.25297486860686397;0.25419781698917115;0.2597048964561449;0.2631578947368421;0.2668241133401263;0.2761530448893886;0.2793582759611817;0.28320786885359317;0.2834913010400282;0.2895891863267327;0.30199035925648715;0.30563014885075074;0.3117211702411942;0.31927181842793284;0.32530760766670747;0.3318608706720333;0.3363389990847645;0.33927349922239536;0.3435889826538228;0.36411778467393796;0.38105961864396426;0.3841119514593588;0.38802004488021163;0.3981318665709839;0.406478925156523;0.43355990125262733;0.4339961980612818;0.6;0.6;0.7;0.8660254037844387
30;-0.19247030401381632;-0.16666666666666669;-0.12995630984201745;-0.11924941322303141;-0.09738539262491734;-0.0533200840840032;-0.051114266410130144;-0.04313305677865863;-0.04000866717708332;-0.033361334248021755;-0.026885789595146696;-0.01245805831617141;-0.012357378621199426;-0.0032998178963246317;0.0035746216239853886;0.03571428571428572;0.044684318059497866;0.04870652455754725;0.049275230656107796;0.049603340113604386;0.05270709068866556;0.05539072937095653;0.055676579521447264;0.05772083917365554;0.0613273394008072;0.0646622719620111;0.06576109731295846;0.06673691531562874;0.0726674068645836;0.08571428571428573;0.08907457703082401;0.08930201179166601;0.09561951348006789;0.0976316513108441;0.11040659079196209;0.11372576009676963;0.11379559817011169;0.11562196127830318;0.1198154165503005;0.12254901960784316;0.12423176508818488;0.13636363636363638;0.13830575905349365;0.14285714285714288;0.14390052086391888;0.1464442758864886;0.14873077018030884;0.1510240501691468;0.1524577655752606;0.15566202754307665;0.1623001416062109;0.16249295044487783;0.16567629480401913;0.1661317516095864;0.16680218949221412;0.17484441549451338;0.18288491537144796;0.18888709884947844;0.18953434631398083;0.1923174378329325;0.19999999999999998;0.2101980261977424;0.21037736288115588;0.21809158007904517;0.22444243528513255;0.22511387476755418;0.22584155422103672;0.2279344539309266;0.22962753174992007;0.23208890565275112;0.23580715959711554;0.23748578756272068;0.25;0.2505381020063139;0.2508771929824561;0.2720596033151038;0.27409669638287915;0.2798033991975395;0.2841094211096318;0.2841409522333603;0.2845213189769458;0.2954391879488511;0.30628714756749603;0.3064870958973469;0.3080298673014713;0.31770089605700835;0.34461654224001803;0.34952597702971544;0.35269382753649087;0.3584953783146724;0.37115527590875225;0.3714285714285715;0.3875932884813032;0.45576425705813706;0.4562188949499619;0.4928053803045812;0.6;0.6;0.8285714285714287;0.8660254037844387
9;-0.3;-0.1338923854009157;-0.09999999999999999;-0.08849051451064657;-0.07142857142857144;-0.07142857142857144;-0.039743151526539754;-0.013071926447904557;-0.010761055189934835;-0.010389707743074716;-0.002361399406183886;-0.00038518368224260224;0.0023948004237396413;0.007352941176470588;0.02103019095869759;0.027706297591029605;0.028614490281729146;0.02930093922478813;0.03140704706519626;0.036827882530352074;0.03965294018003791;0.041978640776727486;0.04927544908180677;0.0643474007706311;0.08571428571428573;0.08585667924500394;0.08610225987135883;0.09043211399914106;0.09090909090909088;0.09490512508638611;0.09565874652059543;0.09891201673385096;0.09999999999999999;0.10139987599187159;0.10314597486477518;0.106830277595867;0.10685736739084324;0.11137620215888117;0.11595420713048968;0.11642098028384493;0.11736082849569532;0.12267757182441294;0.12578284179347907;0.12983250763458407;0.13610907177979054;0.1404124751231778;0.14344727789983977;0.144751464932295;0.1457159146352491;0.1465583680363916;0.15550391836429825;0.16387181440810827;0.16800721632731327;0.16895473699761224;0.17224766796642943;0.18201758208565774;0.18235185291532366;0.18317636562068257;0.1937129790773513;0.1975859888779477;0.19891003753338285;0.20216335497892063;0.20973055959690212;0.20980530720330917;0.22023537632880777;0.22099835399200593;0.23567158832328994;0.24771794493573623;0.2530848126822373;0.25511396416532456;0.2571428571428572;0.26099787958217124;0.2613745598974103;0.2614035087719298;0.26544124945143077;0.27294050244672113;0.28739747145167055;0.2936663979695411;0.3042694356994231;0.3074292160246036;0.3196585712625303;0.32117221961180364;0.32549714854596135;0.32684083779533013;0.3286231477929503;0.32960960564973446;0.331784469551935;0.3325961153533855;0.3402077144996399;0.34244408104534857;0.34309923758984645;0.36363636363636365;0.36639871645850236;0.3769002652210755;0.3817626167182435;0.3918278423491244;0.429069507443577;0.48571428571428577;0.6;0.8660254037844387
