;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
20;20;embarrassed;219;346;334;365;355.5;105.0;2;[2059.0];[28.560000000000002];0.2423;0.2423;1;10.1922;9.8336;225.3993372075295;10.01;0.2423
21;21;or;343;351;361;365;358.0;2.5;2;[];[];0.0;0.0;0;;;203.78729011789127;;
22;22;upset;368;347;416;370;358.5;0.5;2;[2060.0];[18.500800000000027];0.3559;0.3559;1;8.8808;8.4216;160.89058770976501;8.65;0.3559
23;23;if;424;346;435;365;355.5;3.0;2;[];[];0.0;0.0;0;;;153.5618455658618;;
24;24;they;441;346;480;370;358.0;2.5;2;[];[];0.0;0.0;0;;;129.4726612594087;;
25;25;are;487;351;515;365;358.0;0.0;2;[2061.0];[14.381759999999986];0.3721;0.3721;1;8.5298;6.3831;128.44444874572662;7.46;0.3721
26;26;in;523;346;537;365;355.5;2.5;2;[];[];0.0;0.0;0;;;128.42760611953176;;
27;27;public;546;346;597;370;358.0;2.5;2;[2062.0];[39.717093151558814];0.3074;0.3074;1;8.799;8.3364;126.23580004734627;8.57;0.3074
28;28;or;605;351;623;365;358.0;0.0;2;[];[];0.0;0.0;0;;;154.367433137931;;
29;29;with;630;346;666;365;355.5;2.5;2;[];[];0.0;0.0;0;;;169.53107211833938;;
30;30;other;674;346;721;365;355.5;0.0;2;[2063.0];[0.0];0.2589;0.2589;1;7.7217;8.1438;201.0497182629053;7.93;0.2589
31;31;people.;729;346;792;370;358.0;2.5;2;[];[];0.0;0.0;0;;;243.32593534926272;;
32;32;It;802;347;815;365;356.0;2.0;2;[2064.0];[13.534400000000005];0.2591;0.2591;1;9.6556;8.9534;310.5088836307161;9.3;0.2591
33;33;is;823;346;835;365;355.5;0.5;2;[];[];0.0;0.0;0;;;329.7444616875219;;
34;34;common;843;351;919;365;358.0;2.5;2;[2065.0];[17.882560000000012];0.3396;0.3396;1;8.9069;9.1425;348.2536346021296;9.02;0.3396
35;35;for;927;346;952;365;355.5;2.5;2;[];[];0.0;0.0;0;;;427.46130446344915;;
36;36;children;959;346;1028;365;355.5;0.0;2;[2066.0];[0.0];0.3236;0.3236;1;10.5127;10.1557;458.084993438547;10.33;0.3236
37;37;to;1036;347;1053;365;356.0;0.5;2;[];[];0.0;0.0;0;;;532.4370569500152;;
38;38;cry;215;456;241;475;465.5;109.5;3;[];[];0.0;0.0;0;;;278.8763145439096;;
39;39;or;249;455;267;470;462.5;3.0;3;[];[];0.0;0.0;0;;;253.3508879273834;;
40;40;become;275;450;343;470;460.0;2.5;3;[2067.0];[0.7216000000000804];0.5341;0.5341;1;10.487;9.9392;177.8133055021294;10.21;0.5341
41;41;emotional;351;450;438;470;460.0;0.0;3;[2068.0];[5.553280000000029];0.2909;0.2909;1;8.8846;6.6626;84.56474214229945;7.77;0.2909
42;42;after;447;450;488;470;460.0;0.0;3;[2069.0];[18.025599999999997];0.3071;0.3071;1;9.8605;9.3475;39.04043562248759;9.6;0.3071
43;43;such;496;450;535;470;460.0;0.0;3;[2098.0];[23.37343999999996];0.2426;0.2426;1;9.2573;7.1031;23.37343999999996;8.18;0.2426
44;44;an;543;455;563;470;462.5;2.5;3;[];[];0.0;0.0;0;;;33.30783111512363;;
45;45;incident;572;450;641;470;460.0;2.5;3;[2070.0];[56.09791999999999];0.2424;0.2424;1;7.9686;6.8697;57.67779827276349;7.42;0.2424
46;46;as;649;455;667;470;462.5;2.5;3;[2071.0];[13.502079999999978];0.2586;0.2586;1;7.4929;6.0843;131.81838571911584;6.79;0.2586
47;47;it;676;451;686;470;460.5;2.0;3;[];[];0.0;0.0;0;;;158.46288276310514;;
48;48;can;694;455;723;470;462.5;2.0;3;[];[];0.0;0.0;0;;;176.28599154100021;;
49;49;be;732;450;752;470;460.0;2.5;3;[2072.0];[27.100799999999936];0.3878;0.3878;1;8.7932;7.2289;214.00981382542625;8.01;0.3878
50;50;a;760;455;768;470;462.5;2.5;3;[];[];0.0;0.0;0;;;241.86165056410576;;
51;51;scary;777;455;823;475;465.0;2.5;3;[];[];0.0;0.0;0;;;258.3836875919097;;
52;52;experience;831;451;927;475;463.0;2.0;3;[2073.0];[0.20320000000003802];0.3235;0.3235;1;8.7032;7.5496;312.2705987018208;8.13;0.3235
53;53;for;935;450;959;470;460.0;3.0;3;[2074.0];[4.117770904555081];0.2427;0.2427;1;9.1596;8.4219;416.38614051574007;8.79;0.2427
54;54;them.;966;450;1016;470;460.0;0.0;3;[2075.0];[3.2108799999999746];0.3879;0.3879;1;9.241;6.9401;447.34064560868336;8.09;0.3879
55;55;The;1025;450;1057;470;460.0;0.0;3;[];[];0.0;0.0;0;;;506.2694401339998;;
56;56;severity;214;556;284;580;568.0;108.0;4;[];[];0.0;0.0;0;;;243.46303032204625;;
57;57;of;292;555;309;575;565.0;3.0;4;[2076.0];[5.2859004606594135];0.3881;0.3881;1;9.633;9.1269;219.11520717100765;9.38;0.3881
58;58;the;316;555;343;575;565.0;0.0;4;[];[];0.0;0.0;0;;;186.73266134662572;;
59;59;injury;352;556;402;580;568.0;3.0;4;[2077.0];[9.337600000000066];0.3076;0.3076;1;8.0432;7.0618;132.94522456107103;7.55;0.3076
60;60;and;410;555;441;575;565.0;3.0;4;[];[];0.0;0.0;0;;;99.61971899977236;;
61;61;the;449;555;477;575;565.0;0.0;4;[];[];0.0;0.0;0;;;74.73031254848065;;
62;62;child's;485;555;540;575;565.0;0.0;4;[2078.0];[16.70816000000002];0.3395;0.3395;1;6.5437;7.3473;61.62656000000004;6.95;0.3395
63;63;age;548;560;579;580;570.0;5.0;4;[2079.0];[0.0];0.2104;0.2104;1;6.2013;5.6078;72.55679439992926;5.9;0.2104
64;64;and;587;555;617;575;565.0;5.0;4;[];[];0.0;0.0;0;;;91.5703642757503;;
65;65;emotional;626;555;713;575;565.0;0.0;4;[2080.0];[9.447999999999979];0.2911;0.2911;1;6.2629;5.6078;123.2438250525908;5.94;0.2911
66;66;state;722;557;765;575;566.0;1.0;4;[2081.0];[0.0];0.3558;0.3558;1;7.1077;5.944;212.47971633450948;6.53;0.3558
67;67;can;773;560;802;575;567.5;1.5;4;[];[];0.0;0.0;0;;;262.33148574578996;;
68;68;also;811;555;845;575;565.0;2.5;4;[];[];0.0;0.0;0;;;298.16772530505983;;
69;69;play;854;555;889;580;567.5;2.5;4;[2082.0, 2083.0];[4.744959999999992, 29.351679999999988];0.7112;0.307;2;7.3594;6.5442;340.3553114226273;6.95;0.3556
70;70;a;897;560;905;575;567.5;0.0;4;[];[];0.0;0.0;0;;;383.56061999844775;;
71;71;role;915;555;947;575;565.0;2.5;4;[];[];0.0;0.0;0;;;400.4993747980059;;
72;72;in;955;556;969;575;565.5;0.5;4;[2084.0];[5.556799999999953];0.3239;0.3239;1;8.6109;8.5277;440.20719023386437;8.57;0.3239
73;73;how;978;555;1013;575;565.0;0.5;4;[2085.0];[0.0];0.2429;0.2429;1;7.0125;8.2981;462.8506009649265;7.66;0.2429
74;74;they;1020;555;1059;580;567.5;2.5;4;[];[];0.0;0.0;0;;;504.5076463380844;;
75;75;feel;234;660;264;680;670.0;102.5;5;[];[];0.0;0.0;0;;;304.83993769451143;;
76;76;after;273;660;315;680;670.0;0.0;5;[2086.0];[7.456000000000017];0.55;0.55;1;9.9026;8.9674;263.61109008081127;9.43;0.55
77;77;falling;322;660;374;685;672.5;2.5;5;[];[];0.0;0.0;0;;;221.06085047695265;;
78;78;and;383;660;414;680;670.0;2.5;5;[2087.0];[1.1033599999999524];0.243;0.243;1;9.1354;7.5296;197.09456515488603;8.33;0.243
79;79;hitting;423;660;478;685;672.5;2.5;5;[2088.0];[2.4816000000000713];0.2589;0.2589;1;10.7295;10.6956;171.66145873082172;10.71;0.2589
80;80;their;487;660;528;680;670.0;2.5;5;[2089.0];[35.34976000000006];0.2264;0.2264;1;10.5308;7.5237;166.62656000000004;9.03;0.2264
81;81;face.;535;660;576;680;670.0;0.0;5;[2090.0];[46.56255999999996];0.243;0.243;1;8.8002;8.602;167.3673528905611;8.7;0.243
82;82;It;585;661;599;680;670.5;0.5;5;[];[];0.0;0.0;0;;;180.05289204451455;;
83;83;is;607;661;619;680;670.5;0.0;5;[];[];0.0;0.0;0;;;189.19605263745228;;
84;84;important;627;661;714;685;673.0;2.5;5;[2091.0, 2095.0];[11.927360000000022, 29.209280000000035];0.5175;0.3233;2;8.8505;7.158;199.25945481606038;8.0;0.2588
85;85;for;721;660;746;680;670.0;3.0;5;[2092.0];[16.610559999999964];0.3558;0.3558;1;7.6945;7.2429;261.64717084958824;7.47;0.3558
86;86;caregivers;753;661;844;685;673.0;3.0;5;[2093.0];[38.50016000000005];0.2747;0.2747;1;9.2096;9.1548;287.6250850214453;9.18;0.2747
87;87;to;852;662;868;680;671.0;2.0;5;[];[];0.0;0.0;0;;;373.0199772848548;;
88;88;be;877;660;897;680;670.0;1.0;5;[];[];0.0;0.0;0;;;394.63258508845115;;
89;89;supportive;905;661;999;685;673.0;3.0;5;[2094.0];[25.679679999999962];0.3076;0.3076;1;9.6285;9.5944;420.5781591257368;9.61;0.3076
90;90;and;1007;660;1037;680;670.0;3.0;5;[];[];0.0;0.0;0;;;515.4071916587832;;
91;91;comforting;503;765;598;789;777.0;107.0;6;[2096.0];[19.743040000000065];0.275;0.275;1;8.6363;5.2154;271.62656000000004;6.93;0.275
92;92;in;607;766;621;784;775.0;2.0;6;[];[];0.0;0.0;0;;;286.3943503870033;;
93;93;these;629;765;677;784;774.5;0.5;6;[2097.0];[82.36063999999999];0.3073;0.3073;1;6.695;8.1171;292.9531928714784;7.41;0.3073
94;94;situations.;685;766;775;784;775.0;0.5;6;[];[];0.0;0.0;0;;;319.04786715098663;;
