;1;2;3;4;5;6;7;8
31;0.2419487127291938;0.18010657707524727;0.19566446851698735;0.19287055854847773;0.1570480256643302;0.2038491941946378;0.17088801315181334;0.3387861209762651
30;0.21605510535702804;0.1524568800793959;0.1837686898890558;0.18017870279160542;0.12696761269636064;0.196488316290226;0.1303227753475639;0.3428829751807207
29;0.22771724459732604;0.163511527606741;0.19886936744262074;0.2070266529697749;0.15055853797520044;0.22141312801139315;0.15767082642455232;0.32644493255213225
28;0.19329919630403666;0.16565912017119386;0.15275242365847264;0.17493797112522777;0.13475221530613257;0.16888867986981765;0.1603282032775049;0.35772342124550943
27;0.21996565438074328;0.16266307994606982;0.16553724471745562;0.18529134713753476;0.15924385610493805;0.1916192634511477;0.15385005314923092;0.36079885368143677
26;0.2390152452783021;0.2180430745683003;0.21476770308344312;0.22040399815982076;0.1804653449069516;0.23733549566632217;0.21419852541857326;0.3610878673398542
25;0.2545807798330494;0.18276249325848315;0.17890546657886675;0.21083450543285723;0.15860985272253128;0.2213521919663643;0.2023465823796579;0.3371362179775716
24;0.23044217982760487;0.17460848269173276;0.207449635570801;0.2097105189610032;0.15832639927891226;0.2159377163802059;0.19164433370755854;0.35772936841328534
23;0.2666234578103926;0.21827938192607985;0.25123894118271645;0.24932909257607927;0.20398580136008881;0.251078086599541;0.2569780473623117;0.4078790211325553
22;0.26432865689863605;0.2244046217159756;0.2542569958271829;0.23561056145306938;0.20525763750175569;0.2554697051526275;0.25930027044651044;0.4303132949438462
21;0.26930203285562726;0.22121306658574197;0.24741352210400996;0.25189566963450943;0.17342138399041532;0.26675651001660267;0.22945493936695652;0.39449107218339335
20;0.24581674268768258;0.25381211689418964;0.23483193537478916;0.23797349221331293;0.19566561948913594;0.25385967240080654;0.2522782042403833;0.36960428740241336
19;0.20676585288739646;0.2153343900392613;0.18289775628170626;0.20375484380998876;0.1670345119698066;0.21599968953023976;0.22867029357105811;0.35037671815965254
18;0.22989386694093203;0.20962630570437152;0.22648604959011573;0.18955085026236335;0.18055516841642794;0.23541378604734087;0.20692822414649792;0.3661840701097795
17;0.24634381477157113;0.1948131349575309;0.21858469543193565;0.19593697892806344;0.17387208527566217;0.23114338551778882;0.21711111305297331;0.3765651663828722
16;0.2052627901507496;0.22272376888398798;0.17731378937091813;0.17805487714272777;0.17257196875108094;0.2224445735607458;0.2289459156319595;0.3657586699571365
15;0.19827254102106676;0.19686177398508273;0.17640199803098486;0.15376898218468432;0.15444572675596577;0.19298166277314432;0.19540289373043637;0.3359653723726591
14;0.22567099178467007;0.19833411214170812;0.1842557148373255;0.16625257818995884;0.17946994160550675;0.22359354711242826;0.22947191265160524;0.37543158552073563
13;0.23220201156234327;0.2113193504365603;0.1970817707535794;0.18572879312730645;0.18766562254956243;0.2217231873206188;0.22158841926032086;0.36351601429560004
12;0.2149332608049159;0.21988856912090105;0.18217151064868545;0.16311084856134714;0.16293667580807308;0.19682279554846818;0.21438031421868153;0.3891305291088352
11;0.21091755022553083;0.19696104931846237;0.17644508787752375;0.19840676921125136;0.1788842815105497;0.22137319103084588;0.2226103390765466;0.3905235689819803
10;0.19718934729571636;0.1872147492331665;0.1779344002791782;0.1764072452492225;0.16984725322081687;0.20074400435267964;0.19432460447853853;0.37432313957433355
9;0.2063657793058748;0.1851202399680912;0.17608703025405958;0.19468588714566748;0.18013316774750424;0.21770033323329321;0.19895397434557888;0.3616658525164667
8;0.2252210696853588;0.20995668256560268;0.20438574559785913;0.21091184906276675;0.18407926864389548;0.2423115489299178;0.20119164919912708;0.35716084401425163
7;0.22847987483536758;0.24519715469367623;0.21156564275161757;0.20415790570908274;0.2004335858393069;0.23419367136438057;0.2127073529112791;0.370467061028183
6;0.18973462791179557;0.1868050965851462;0.18088740043934812;0.19912950225058004;0.16966149912495354;0.18209967118524437;0.14686926954798454;0.3666557661893293
5;0.2626645829253197;0.24341221641107919;0.2618588478455031;0.2651635901920832;0.23679066923035377;0.2650104117236611;0.23380723373339501;0.40856212892264165
4;0.21359240270872226;0.17657070946654033;0.20068551796228573;0.22326926323329915;0.18114305505404438;0.2290423924191642;0.19393809212540164;0.37171403417533233
3;0.2960017532151;0.23523119563980796;0.2680528647023799;0.3047350469846693;0.2398982001321702;0.29829239192623175;0.27391965985556027;0.4500695077510111
2;0.19847895682274175;0.1903482283701196;0.21383436451819585;0.2095310176122657;0.16940102583135538;0.2046549700859487;0.14497857496334215;0.36606971492601803
1;0.2854914833525525;0.2130873590955421;0.2255221951500675;0.23563345989579956;0.18844705600477193;0.262254132893472;0.20214047034762053;0.37403003031510323
0;0.13701818986017475;0.14029637779332557;0.09512192562585224;0.10003560883693188;0.08088768704338137;0.11420940640435422;0.07952874258691696;0.3004921646549636
