;number;text;x1;y1;x2;y2;fixations;fix_duration;y;diff_y;line;distance;fix_number;fix_duration_avg;pupil_l;pupil_r;pupil
26;26;are;1045;260;1086;274;[2972, 2973];0.7117;267.0;2.5;2;603.1126076269287;2;0.3558;16.7074;16.5114;16.61
27;27;your;1105;260;1161;279;[];0.0;269.5;2.5;2;619.2921119137185;0;;;;
28;28;favorite,/,least;34;354;239;373;[2992, 2994, 2995];0.8086;363.5;94.0;3;784.3199664668455;3;0.2695;16.7109;16.8909;16.8
29;29;favorite;259;354;374;373;[2996];0.3074;363.5;0.0;3;681.938866613829;1;0.3074;9.4429;8.9517;9.2
30;30;programming;393;354;555;378;[2997, 2998, 2999];0.793;366.0;2.5;3;562.3477900717256;3;0.2643;16.9244;16.8258;16.88
31;31;Languages;573;354;704;378;[3000];0.3074;366.0;0.0;3;496.79385684462085;1;0.3074;17.5287;14.6329;16.08
32;32;and;723;354;764;373;[];0.0;363.5;2.5;3;485.92049740523765;0;;;;
33;33;why,?;781;354;839;378;[3001];0.4526;366.0;2.5;3;471.4201355463655;1;0.4526;17.2109;16.7565;16.98
34;34;4,.;857;355;880;373;[];0.0;364.0;2.0;3;475.83456;0;;;;
35;35;What;901;354;959;373;[];0.0;363.5;0.5;3;477.39038469428095;0;;;;
36;36;are;978;359;1019;373;[3002];0.3235;366.0;2.5;3;489.6541442677205;1;0.3235;19.8686;18.5902;19.23
37;37;your;1038;359;1094;378;[3003];0.3879;368.5;2.5;3;502.48291851420544;1;0.3879;19.586;17.2103;18.4
38;38;thoughts;1113;354;1229;378;[];0.0;366.0;2.5;3;533.3297698409059;0;;;;
39;39;on;56;458;82;472;[];0.0;465.0;99.0;4;866.6996603890841;0;;;;
40;40;Agile;100;453;172;477;[2993, 3006, 3007];1.2456;465.0;0.0;4;784.2428372121441;3;0.4152;16.8178;16.8425;16.83
41;41;vs.;190;458;228;472;[3008];0.2263;465.0;0.0;4;737.957544929621;1;0.2263;15.2445;15.9369;15.59
42;42;Waterfall,?;249;453;397;472;[];0.0;462.5;2.5;4;598.9030416674753;0;;;;
43;43;5,.;416;454;438;472;[];0.0;463.0;0.5;4;567.6228555286984;0;;;;
44;44;What;459;453;517;472;[3009];0.4204;462.5;0.5;4;511.2409894741947;1;0.4204;16.562;16.9418;16.75
45;45;do;535;453;562;472;[3010, 3011];0.8088;462.5;0.0;4;481.9733242810785;2;0.4044;16.729;16.6286;16.68
46;46;you;581;458;622;477;[];0.0;467.5;5.0;4;442.8274920536818;0;;;;
47;47;think;641;453;712;472;[3012];0.3237;462.5;5.0;4;405.7726029669248;1;0.3237;16.7189;16.8114;16.77
48;48;are;731;458;772;472;[];0.0;465.0;2.5;4;387.5469691773548;0;;;;
49;49;the;791;453;832;472;[];0.0;462.5;2.5;4;378.0660012729968;0;;;;
50;50;most;850;454;907;472;[3013, 3014];0.647;463.0;0.5;4;376.83456;2;0.3235;17.6176;16.6883;17.15
51;51;important;927;453;1057;477;[3004];0.0486;465.0;2.0;4;377.3890985687764;1;0.0486;17.4909;16.6823;17.09
52;52;things;1076;453;1162;477;[3015];0.5176;465.0;0.0;4;428.77456888037756;1;0.5176;16.9439;14.3172;15.63
53;53;to;1181;454;1207;472;[];0.0;463.0;2.0;4;493.40972884465265;0;;;;
54;54;consider;26;552;142;571;[3025];0.3232;561.5;98.5;5;772.2028920164399;1;0.3232;14.7771;16.1823;15.48
55;55;when;159;552;217;571;[3005];0.2427;561.5;0.0;5;702.743812807024;1;0.2427;18.0467;18.3486;18.2
56;56;designing;235;552;368;576;[3026, 3027];0.5498;564.0;2.5;5;564.7642531521924;2;0.2749;11.9802;14.5415;13.26
57;57;a;386;557;397;571;[];0.0;564.0;0.0;5;542.100184872274;0;;;;
58;58;website;414;552;517;571;[3028];0.2747;561.5;2.5;5;443.34535797564587;1;0.2747;11.3431;5.7186;8.53
59;59;or;536;557;562;571;[];0.0;564.0;2.5;5;409.2505863631152;0;;;;
60;60;app,?;581;553;637;576;[3029];0.1941;564.5;0.5;5;353.95516218661595;1;0.1941;15.5504;13.9424;14.75
61;61;6,.;656;553;678;571;[];0.0;562.0;2.5;5;333.5093030764713;0;;;;
62;62;How;701;553;744;571;[];0.0;562.0;0.0;5;302.0460693976229;0;;;;
63;63;would;759;552;832;571;[];0.0;561.5;0.5;5;279.50251955671814;0;;;;
64;64;you;851;557;892;576;[];0.0;566.5;5.0;5;272.83456;0;;;;
65;65;handle;911;552;997;571;[];0.0;561.5;5.0;5;282.03776633379016;0;;;;
66;66;a;1016;557;1027;571;[3030, 3031];0.4207;564.0;2.5;5;317.4231964405777;2;0.2103;16.2487;15.3611;15.8
67;67;conflict;1046;552;1162;571;[3016];0.0647;561.5;2.5;5;332.9686316134804;1;0.0647;15.2046;12.6992;13.95
68;68;with;1179;552;1237;571;[];0.0;561.5;0.0;5;421.15421883029217;0;;;;
69;69;a;34;656;45;670;[];0.0;663.0;101.5;6;836.8219917990644;0;;;;
70;70;coworker;64;651;180;670;[3017, 3018];0.7283;660.5;2.5;6;705.5309021995802;2;0.3641;14.5976;15.254;14.93
71;71;or;198;656;225;670;[];0.0;663.0;2.5;6;662.0987765874164;0;;;;
72;72;client,?;244;651;345;670;[3019, 3020];0.8733;660.5;2.5;6;547.5192105840247;2;0.4366;16.2305;14.5762;15.4
73;73;7,.;363;652;386;670;[3021];0.3721;661.0;0.5;6;508.9441410985626;1;0.3721;14.8591;14.6406;14.75
74;74;What;407;651;464;670;[];0.0;660.5;0.5;6;436.7788469678375;0;;;;
75;75;is;484;651;509;670;[3032];0.469;660.5;0.0;6;396.1523660898084;1;0.469;15.0173;14.806;14.91
76;76;your;528;656;585;675;[];0.0;665.5;5.0;6;327.4430215450523;0;;;;
77;77;ideal;604;651;674;670;[3033];0.4204;660.5;5.0;6;259.82711397880246;1;0.4204;16.3743;15.7498;16.06
78;78;work;692;651;750;670;[3034];0.3396;660.5;0.0;6;211.2716496801064;1;0.3396;14.4033;13.6849;14.04
79;79;environment,?;768;651;945;670;[3022, 3023];0.6794;660.5;0.0;6;178.83456;2;0.3397;16.0132;14.8971;15.46
80;80;8,.;963;652;986;670;[3035];0.8735;661.0;0.5;6;205.1441940649396;1;0.8735;14.7182;14.0229;14.37
81;81;Why;1007;651;1050;675;[];0.0;663.0;2.0;6;226.05687328314883;0;;;;
82;82;do;1068;651;1095;670;[3036];0.5176;660.5;2.5;6;272.42673209241707;1;0.5176;15.6024;15.2612;15.43
83;83;you;1113;656;1154;675;[];0.0;665.5;5.0;6;304.9162422019424;0;;;;
84;84;want;1172;652;1229;670;[3024, 3037];0.5659;661.0;4.5;6;357.46116930172093;2;0.283;14.8243;14.5313;14.68
85;85;to;79;751;105;769;[];0.0;760.0;99.0;7;761.6850077811389;0;;;;
86;86;work;122;750;180;769;[];0.0;759.5;0.5;7;687.1430790443527;0;;;;
87;87;for;199;751;240;769;[3038];0.3882;760.0;0.5;7;627.5881285353903;1;0.3882;15.1945;15.7175;15.46
88;88;XYZ;257;751;300;769;[];0.0;760.0;0.0;7;568.1268406602117;0;;;;
89;89;Company,?;318;751;435;774;[3039];0.3235;762.5;2.5;7;433.990287309006;1;0.3235;15.0351;15.7856;15.41
90;90;9,.;453;751;476;769;[3040];0.2427;760.0;2.5;7;394.64891723980895;1;0.2427;15.1261;15.3889;15.26
91;91;What;497;750;554;769;[];0.0;759.5;0.5;7;318.6524600227552;0;;;;
92;92;are;574;755;615;769;[3041];0.2424;762.0;2.5;7;260.0474169811221;1;0.2424;15.8165;15.4645;15.64
93;93;the;634;750;675;769;[];0.0;759.5;2.5;7;203.7790643774615;0;;;;
94;94;biggest;694;750;794;774;[3042, 3045];0.4204;762.0;2.5;7;101.44474692439033;2;0.2102;13.4495;15.1485;14.3
95;95;challenges;814;750;959;774;[3043];0.2263;762.0;0.0;7;74.83456000000001;1;0.2263;17.4048;16.7061;17.06
96;96;facing;979;750;1065;774;[3044];0.2263;762.0;0.0;7;138.47340783902737;1;0.2263;16.8191;16.1939;16.51
97;97;the;1084;750;1125;769;[];0.0;759.5;2.5;7;235.45788217546172;0;;;;
98;98;web;1142;750;1185;769;[];0.0;759.5;0.0;7;290.6881846215178;0;;;;
99;99;development;176;849;337;873;[3046];0.4851;861.0;101.5;8;525.4896260427541;1;0.4851;16.6386;16.6362;16.64
100;100;industry;357;849;473;873;[];0.0;861.0;0.0;8;389.48963513623005;0;;;;
101;101;right;494;849;562;873;[3047];0.2424;861.0;0.0;8;300.48964554299306;1;0.2424;16.7717;17.3588;17.07
102;102;now,?;582;850;638;868;[3048];0.3884;859.0;2.0;8;224.4926251763153;1;0.3884;19.1043;18.2647;18.68
103;103;10,.;657;850;694;868;[];0.0;859.0;0.0;8;168.49363061716488;0;;;;
104;104;What;715;849;772;868;[3049];0.2427;858.5;0.5;8;90.48975123489731;1;0.2427;18.0415;17.7248;17.88
105;105;is;792;849;817;868;[];0.0;858.5;0.0;8;45.4899008413252;0;;;;
106;106;your;836;854;893;873;[3050, 3051, 3052];0.9868;863.5;5.0;8;5.16543999999999;3;0.3289;16.9153;17.0697;16.99
107;107;biggest;912;849;1012;873;[];0.0;861.0;2.5;8;49.510676409776515;0;;;;
108;108;flaw,?;1032;849;1103;868;[];0.0;858.5;2.5;8;169.5104807336514;0;;;;
