;mean;std
23;0.12863665559403692;0.17698553211288873
22;0.05443279064449413;0.20753271883848526
21;0.13350022542929946;0.20051072193953615
20;0.1682631809952503;0.1804020066636346
19;0.1564659700144332;0.17383779213234982
18;0.1499659251277703;0.17699928790322483
17;0.13586175557948102;0.1673922243114724
16;0.1380265074823618;0.17392899717031055
15;0.09104752269161387;0.16577295190823507
14;0.1802596611391562;0.17081900849208298
13;0.263025062936156;0.17891932121155332
12;0.1370574350823194;0.17222203564546332
11;0.0700313466450425;0.16675818857385347
10;-0.026054561168751756;0.19186809689906714
9;-0.02587548925091476;0.20634264013960432
8;-0.023837618653418224;0.2079811176861059
7;0.039713623444151365;0.17064415354250856
6;-0.020843796051660302;0.1851853444362421
5;-0.03896868785401711;0.18852053769590763
4;-0.09452185711957146;0.19423796377268232
3;-0.10282934996654408;0.19794798976030034
2;-0.10920371674184087;0.19913121555223318
1;0.06502728860350945;0.19980240157395954
0;0.34440265447539403;0.18472040612079943
