MEDIA_ID,MEDIA_NAME,CNT,TIME(2024/09/18 15:08:14.116),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,KB,KBS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,IBI,TTL0,TTL1,TTL2,TTL3,TTL4,TTL5,TTL6,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
0,NewMedia0,17,0.27502,184661387659,0.09745,1.19344,0.08090,0.19412,2,1,0.40083,0.64855,1,-0.31016,0.03565,0, ,0,,0.27071,0.54487,18.97568,1.14187,1,0.54433,0.51887,17.61155,1.14187,1,0,0.00000,19,3.86007,1,3.55307,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,NewMedia0,36,0.58231,184664460436,0.37481,0.64862,0.33981,0.24249,3,1,0.12916,1.01919,1,-0.06745,0.00000,0, ,0,,0.26430,0.55495,17.99688,1.21178,1,0.54120,0.52368,14.57216,1.20143,0,0,0.00000,19,3.89367,1,3.00661,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,1587.21216,47.85361,0,
0,NewMedia0,56,0.90598,184667697054,-0.00309,1.25146,0.64731,0.25867,4,1,-0.13795,1.39320,1,-0.03542,0.00185,0, ,0,,0.25161,0.57160,16.59463,1.07151,1,0.52174,0.54319,16.38416,1.07151,1,0,0.00000,19,3.48196,1,3.36041,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,1949.70508,221.90230,0,
0,NewMedia0,90,1.45624,184673199735,-0.10904,1.38736,0.97055,0.48569,5,1,-0.14685,1.46614,1,-0.02526,0.00417,0, ,0,,0.22426,0.57407,18.27638,1.00800,1,0.49329,0.54015,18.62605,1.00800,1,0,0.00000,19,4.63629,1,4.29230,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,501.69046,215.81073,0,
0,NewMedia0,109,1.76312,184676268577,-0.08284,1.44380,1.47202,0.29111,6,1,0.21428,1.14893,1,-0.02526,0.00417,0, ,0,,0.21957,0.58461,21.08392,1.12177,1,0.48925,0.54665,15.20429,1.14119,1,0,0.00000,19,4.14699,1,3.45005,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,158.06363,309.53156,0,
0,NewMedia0,126,2.03812,184679018549,0.34210,0.82968,1.82803,0.21008,7,1,0.08256,0.83741,1,-0.07969,0.06296,0, ,0,,0.24885,0.57302,12.51225,1.16259,1,0.49168,0.53381,19.06701,1.14317,1,0,0.00000,19,2.63334,1,4.90115,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,2102.91968,39.10837,0,
0,NewMedia0,143,2.31311,184681768574,-0.24648,0.92874,2.10306,0.21005,8,1,-0.40847,0.99052,1,-0.22995,0.33657,0, ,0,,0.19729,0.58148,15.07115,0.87000,1,0.46483,0.54362,16.75640,0.87000,1,0,0.00000,18,3.94487,1,3.78953,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,2270.25293,185.40811,0,
0,NewMedia0,177,2.86316,184687268947,-0.47580,0.96205,2.37778,0.48538,9,1,-0.23056,0.91388,1,-0.33724,0.47315,0, ,0,,0.18932,0.58215,16.24652,0.87000,1,0.45415,0.54056,15.79567,0.87000,1,0,0.00000,18,3.56618,1,3.09796,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,883.52325,184.67105,0,
0,NewMedia0,214,3.46161,184693253442,-0.18546,0.84724,2.92780,0.53381,10,1,-0.15978,0.85206,1,-0.27917,0.48611,0, ,0,,0.20322,0.57923,16.61588,0.86584,1,0.47020,0.53987,18.08445,0.87054,1,0,0.00000,17,3.81858,1,3.70057,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,1142.15295,12.54021,0,
0,NewMedia0,262,4.23785,184701015919,-0.15794,0.75521,3.52615,0.71170,11,1,-0.17911,0.88878,1,-0.30156,0.48796,0, ,0,,0.20064,0.57985,17.68995,0.94822,1,0.46784,0.54041,18.74715,0.95458,1,0,0.00000,17,3.97289,1,3.82829,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,225.12878,62.00426,0,
0,NewMedia0,278,4.49683,184703605712,-0.32598,0.93397,4.30267,0.19415,12,1,-0.51979,0.94414,1,-0.30156,0.48796,0, ,0,,0.19548,0.58338,14.88310,0.91579,1,0.46061,0.54365,17.34180,0.91579,1,0,0.00000,17,3.94222,1,3.85108,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,751.97595,210.89565,0,
0,NewMedia0,313,5.06281,184709265349,-0.53395,1.00254,4.56171,0.50110,13,1,-0.54869,1.13183,1,-0.28099,0.44213,0, ,0,,0.19583,0.58629,14.11955,0.91579,1,0.46085,0.54746,16.59790,0.91579,1,0,0.00000,17,3.84177,1,3.80369,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,812.22314,190.50682,0,
0,NewMedia0,330,5.33768,184712014061,-0.61214,1.12565,5.12747,0.21021,14,1,-0.52378,0.95562,1,-0.28411,0.36250,0, ,0,,0.19700,0.58273,14.29708,0.91579,1,0.46277,0.54405,16.36043,0.91579,1,0,0.00000,17,3.80380,1,3.69902,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,401.07623,221.52986,0,
