;QRM-Llama3.1-8B;Eurus-RM-7b;UltraRM-13b
0;-0.1912658934899431;-0.1179625135915178;-0.1547487745450713
1;-0.1853123291652753;-0.0960819277156052;-0.1463923739084972
2;-0.1255241113133584;-0.0863162583589863;-0.1311192051390294
3;-0.122850493666364;-0.0857142857142857;-0.1261312447773782
4;-0.1083601156661442;-0.0784489644623035;-0.1126173843949694
5;-0.1;-0.0669461927004578;-0.0793547584273199
6;-0.0999999999999999;-0.0666707822740828;-0.0766958326824894
7;-0.0907244319986128;-0.0420315881003007;-0.0753110058838114
8;-0.0857142857142857;-0.0300333338644279;-0.0486040336354841
9;-0.0857142857142857;-0.0285714285714285;-0.0445605111243118
10;-0.0777961678322995;-0.0252711595286043;-0.0430040560911934
11;-0.0714285714285714;-0.0241746889207614;-0.0404246527032374
12;-0.0599924384160117;-0.0083682740875572;-0.0311376787048875
13;-0.0566073724392851;-0.0078858293565758;-0.0059699097316545
14;-0.0535557030285866;-0.0052140478160122;-0.002344200320127
15;-0.052987970138339;0.0;-0.0007696827193289
16;-0.0528876288847685;0.0;-0.0002913438337387
17;-0.0470363427447004;0.0003109655898756;0.0
18;-0.0389734630752501;0.0006495615802151;0.0064650818383523
19;-0.036807139097386;0.0094779279116852;0.0065738225904
20;-0.033666095344186;0.0110041369576145;0.0174556048873426
21;-0.0180080630322019;0.0116832528630138;0.0218990008272513
22;-0.0071492432479707;0.0138123456848828;0.0245371703846891
23;-0.004971908401508;0.0209685343872651;0.0253651517401865
24;-0.0044447188182721;0.0349605467081948;0.0260662657664762
25;0.0;0.0356352997288646;0.03081949676521
26;0.0;0.0357142857142857;0.0342255408112745
27;0.0;0.0362411849074729;0.0370250100722656
28;0.0073549691223771;0.0396580929023944;0.0380561224253484
29;0.0122216269237875;0.0410627806734862;0.0388748724314886
30;0.0185271501854743;0.0410917417351929;0.0394910711196239
31;0.0201455741006345;0.0413767397958276;0.0540542172132001
32;0.0217166958796844;0.0417748174216881;0.0601407771167253
33;0.0217700695350895;0.0444040850890143;0.0630473821504511
34;0.0252275987636794;0.0530930974405948;0.0659433913760394
35;0.0267731845737708;0.0576139247919541;0.0733522415508164
36;0.0313295166573675;0.0599743045097271;0.0741249316661101
37;0.0346617634048542;0.0618653524795402;0.0781722084362531
38;0.0350263234169173;0.0705126298097389;0.0784928165228788
39;0.0418836230624131;0.0726150846389769;0.085282061421513
40;0.0532485371603503;0.0727024026256236;0.0859527089669
