;mean;std
11;0.18683502813561315;0.1897850055748147
10;0.23819429579325482;0.17948430578628297
9;0.270541066295527;0.1741757988274347
8;0.1752675922914448;0.18873650393463018
7;0.14677760669303397;0.190118324472984
6;0.18880716440919218;0.18514030630197822
5;0.1951491791187375;0.18398307374970335
4;0.24637623311921905;0.18007849234524978
3;0.19077492012165162;0.18684508108251735
2;0.1697546092965196;0.1966613164840844
1;0.08426969556939361;0.21162150777384536
0;0.36586532904058733;0.17678725794320202
